,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
47,CN7,32G 1M 1M 2048 8,8,4,2780.0,14178.0,32025.0,87644.0,446.0,1168.0,670.93,5598.67,10123.6,10123.37,10123.7,10123.15,1264.04,1264.04,1264.04,1263.99
48,CN7,4G 1M 1M 2048 16,1,4,1037.0,1204.0,1936.0,3463.0,1194.0,1471.0,1361.93,1440.33,1542.25,1542.79,1542.49,1540.85,192.93,193.01,192.97,192.61
49,CN7,4G 1M 1M 2048 16,2,4,1079.0,1582.0,1958.0,7761.0,1206.0,1360.0,1314.11,2741.33,2986.2,2989.48,2989.83,2986.41,373.15,373.24,373.22,372.82
50,CN7,4G 1M 1M 2048 16,4,4,1161.0,1538.0,1999.0,9787.0,1145.0,1309.0,1253.5,5213.67,5725.2,5722.53,5721.66,5719.8,714.53,714.58,714.54,714.16
51,CN7,4G 1M 1M 2048 16,8,4,1794.0,9940.0,28836.0,38885.0,568.0,1163.0,845.46,6936.33,8347.54,8341.49,8332.21,8363.77,1042.27,1041.32,1040.28,1044.09
52,CN7,8G 1M 1M 2048 16,1,4,889.0,1073.0,1499.0,8132.0,1286.0,1496.0,1455.63,1527.0,1992.65,1990.78,1989.45,1987.87,248.67,248.72,248.69,248.44
53,CN7,8G 1M 1M 2048 16,2,4,1041.0,1500.0,1871.0,14462.0,1198.0,1369.0,1328.23,2780.67,3812.78,3814.4,3814.19,3812.73,476.34,476.41,476.37,476.12
54,CN7,8G 1M 1M 2048 16,4,4,1215.0,1560.0,1982.0,42336.0,1068.0,1322.0,1237.22,5156.0,6961.78,6962.79,6961.97,6959.28,869.39,869.46,869.42,869.15
55,CN7,8G 1M 1M 2048 16,8,4,1980.0,12168.0,35564.0,58895.0,552.0,1154.0,738.23,6154.33,9457.56,9458.51,9432.12,9481.27,1180.8,1180.83,1177.64,1183.7
56,CN7,16G 1M 1M 2048 16,1,4,862.0,1038.0,1308.0,10551.0,1284.0,1514.0,1442.91,1513.67,2451.03,2451.79,2451.34,2450.26,306.23,306.27,306.26,306.07
57,CN7,16G 1M 1M 2048 16,2,4,1079.0,1548.0,1822.0,20316.0,1182.0,1354.0,1305.72,2733.67,4382.2,4383.06,4382.06,4380.88,547.24,547.31,547.27,547.11
58,CN7,16G 1M 1M 2048 16,4,4,1385.0,1734.0,2223.0,37618.0,896.0,1318.0,1176.24,4887.33,7808.05,7810.44,7810.04,7807.89,975.05,975.11,975.09,974.91
59,CN7,16G 1M 1M 2048 16,8,4,2245.0,13435.0,36089.0,54788.0,544.0,1163.0,695.14,5775.33,9903.11,9902.96,9902.47,9902.57,1236.47,1236.48,1236.47,1236.4
60,CN7,32G 1M 1M 2048 16,1,4,856.0,1052.0,1335.0,11338.0,1200.0,1552.0,1449.86,1521.33,2616.01,2616.2,2617.01,2615.11,326.72,326.74,326.72,326.62
61,CN7,32G 1M 1M 2048 16,2,4,1417.0,1898.0,2387.0,20928.0,757.0,1387.0,1231.95,2561.33,4424.77,4424.82,4424.57,4424.01,552.48,552.52,552.51,552.43
62,CN7,32G 1M 1M 2048 16,4,4,1444.0,1816.0,2310.0,40458.0,797.0,1312.0,1130.87,4723.0,8248.81,8249.12,8249.16,8248.33,1030.05,1030.08,1030.07,1029.99
63,CN7,32G 1M 1M 2048 16,8,4,2398.0,13522.0,38710.0,92187.0,405.0,1158.0,672.84,5621.0,10124.12,10124.54,10124.6,10123.96,1264.11,1264.14,1264.15,1264.09
64,CN7,4G 1M 1M 4096 1,1,4,1210.0,1341.0,1977.0,3539.0,1264.0,1407.0,1344.16,1412.67,1620.19,1621.9,1620.42,1617.72,202.67,202.75,202.71,202.33
65,CN7,4G 1M 1M 4096 1,2,4,1248.0,1663.0,2114.0,3725.0,1166.0,1310.0,1274.78,2663.33,2987.73,2986.89,2987.25,2984.66,373.22,373.32,373.27,372.89
66,CN7,4G 1M 1M 4096 1,4,4,1237.0,1538.0,1892.0,3758.0,1081.0,1275.0,1188.13,4921.0,5449.07,5452.28,5453.04,5451.02,680.55,680.63,680.6,680.25
67,CN7,4G 1M 1M 4096 1,8,4,1980.0,17345.0,31458.0,45526.0,464.0,1190.0,717.03,5867.67,7452.61,7404.45,7408.17,7411.26,930.36,924.47,925.01,925.29
68,CN7,8G 1M 1M 4096 1,1,4,1210.0,1303.0,1944.0,10453.0,1163.0,1449.0,1368.59,1438.0,1991.13,1991.38,1991.25,1992.64,248.84,248.89,248.87,248.62
69,CN7,8G 1M 1M 4096 1,2,4,1242.0,1658.0,1920.0,21714.0,1169.0,1328.0,1282.0,2681.0,3811.76,3814.2,3814.02,3809.93,476.15,476.21,476.19,475.93
70,CN7,8G 1M 1M 4096 1,4,4,1253.0,1543.0,1909.0,35608.0,1000.0,1259.0,1185.1,4906.33,6715.19,6714.51,6714.23,6713.38,838.36,838.44,838.42,838.19
71,CN7,8G 1M 1M 4096 1,8,4,2408.0,20142.0,34560.0,58371.0,434.0,1161.0,619.62,5154.0,8044.76,8065.4,8047.68,8108.16,1004.51,1006.92,1004.75,1012.28
72,CN7,16G 1M 1M 4096 1,1,4,1194.0,1276.0,1882.0,11513.0,1193.0,1415.0,1361.68,1428.33,2289.65,2289.12,2288.14,2286.81,285.78,285.81,285.79,285.64
73,CN7,16G 1M 1M 4096 1,2,4,1259.0,1668.0,1909.0,19443.0,1154.0,1322.0,1278.88,2680.0,4195.97,4196.42,4196.23,4195.61,524.01,524.04,524.02,523.88
74,CN7,16G 1M 1M 4096 1,4,4,1341.0,1646.0,2018.0,32244.0,812.0,1284.0,1143.74,4663.67,7519.85,7519.17,7519.94,7483.09,938.98,939.0,939.0,934.41
75,CN7,16G 1M 1M 4096 1,8,4,3195.0,21802.0,35040.0,43778.0,407.0,1161.0,584.9,4870.33,8485.92,8509.1,8478.27,8474.04,1059.57,1062.45,1058.59,1058.06
76,CN7,32G 1M 1M 4096 1,1,4,1194.0,1276.0,1532.0,10289.0,1246.0,1465.0,1401.69,1470.0,2549.59,2549.99,2549.97,2549.63,318.44,318.46,318.47,318.38
77,CN7,32G 1M 1M 4096 1,2,4,1559.0,2114.0,2627.0,19530.0,778.0,1382.0,1190.37,2472.33,4329.85,4329.65,4330.05,4330.2,540.69,540.68,540.7,540.63
78,CN7,32G 1M 1M 4096 1,4,4,1385.0,1702.0,9579.0,36264.0,799.0,1318.0,1102.6,4532.0,7919.46,7919.74,7919.65,7918.75,988.84,988.87,988.87,988.79
79,CN7,32G 1M 1M 4096 1,8,4,3468.0,22239.0,37836.0,60031.0,398.0,1171.0,566.58,4719.0,8619.84,8602.12,8616.72,8620.07,1076.22,1073.97,1075.82,1076.2
80,CN7,4G 1M 1M 4096 4,1,4,1193.0,1297.0,2032.0,2387.0,1250.0,1413.0,1354.06,1421.0,1620.14,1622.63,1623.87,1618.84,202.73,202.83,202.78,202.4
81,CN7,4G 1M 1M 4096 4,2,4,1243.0,1646.0,1925.0,4069.0,1191.0,1325.0,1289.25,2698.67,2990.85,2988.23,2987.87,2985.23,373.31,373.38,373.35,372.97
82,CN7,4G 1M 1M 4096 4,4,4,1352.0,1751.0,2332.0,7034.0,1135.0,1280.0,1216.13,5055.67,5721.13,5723.01,5722.98,5720.06,714.65,714.73,714.71,714.32
83,CN7,4G 1M 1M 4096 4,8,4,1761.0,11600.0,38535.0,49021.0,529.0,1174.0,802.1,6531.0,8367.02,8393.26,8365.97,8389.39,1044.63,1047.65,1044.24,1047.29
84,CN7,8G 1M 1M 4096 4,1,4,1193.0,1292.0,1964.0,11469.0,1246.0,1414.0,1348.47,1417.67,1992.25,1992.61,1992.0,1989.72,248.87,248.94,248.92,248.66
85,CN7,8G 1M 1M 4096 4,2,4,1210.0,1630.0,1947.0,17225.0,1184.0,1353.0,1288.87,2697.33,3814.06,3814.94,3814.29,3813.09,476.43,476.5,476.47,476.23
86,CN7,8G 1M 1M 4096 4,4,4,1379.0,1745.0,2223.0,29797.0,1048.0,1322.0,1209.89,5025.67,6712.79,6716.42,6716.83,6715.25,838.42,838.51,838.49,838.25
87,CN7,8G 1M 1M 4096 4,8,4,1914.0,17018.0,44477.0,82226.0,452.0,1146.0,694.07,5722.67,8852.19,8851.22,8851.28,8850.24,1105.18,1105.2,1105.18,1105.02
88,CN7,16G 1M 1M 4096 4,1,4,1182.0,1270.0,1701.0,10595.0,1225.0,1416.0,1355.02,1421.33,2288.04,2288.55,2288.87,2289.46,285.87,285.92,285.92,285.77
89,CN7,16G 1M 1M 4096 4,2,4,1259.0,1663.0,1920.0,18918.0,1176.0,1326.0,1278.61,2679.67,4195.12,4196.45,4196.47,4194.33,523.91,523.94,523.93,523.78
90,CN7,16G 1M 1M 4096 4,4,4,1483.0,1870.0,2332.0,39060.0,902.0,1294.0,1152.78,4793.0,7809.65,7809.47,7809.11,7808.59,975.1,975.16,975.14,975.01
91,CN7,16G 1M 1M 4096 4,8,4,2002.0,18918.0,47973.0,74624.0,458.0,1161.0,648.36,5382.67,9209.68,9211.9,9211.8,9211.05,1150.02,1150.06,1150.05,1149.98
92,CN7,32G 1M 1M 4096 4,1,4,1161.0,1243.0,1483.0,10158.0,1220.0,1396.0,1366.82,1433.33,2486.96,2487.97,2487.57,2487.18,310.54,310.58,310.57,310.48
93,CN7,32G 1M 1M 4096 4,2,4,1489.0,1999.0,2540.0,18023.0,810.0,1348.0,1198.74,2512.0,4377.27,4377.8,4377.6,4376.8,546.6,546.62,546.61,546.53
94,CN7,32G 1M 1M 4096 4,4,4,1521.0,1903.0,2387.0,38536.0,802.0,1302.0,1110.37,4604.0,7999.41,7999.57,7999.17,7999.51,998.88,998.9,998.89,998.81
95,CN7,32G 1M 1M 4096 4,8,4,1985.0,19180.0,46924.0,74799.0,384.0,1134.0,640.59,5334.67,9573.53,9572.44,9572.32,9571.93,1195.13,1195.12,1195.11,1195.06
96,CN7,4G 1M 1M 4096 8,1,4,1221.0,1401.0,2117.0,3364.0,1193.0,1379.0,1304.39,1370.0,1545.92,1550.38,1545.17,1542.56,193.15,193.23,193.19,192.83
97,CN7,4G 1M 1M 4096 8,2,4,1253.0,1668.0,2141.0,8258.0,1180.0,1317.0,1277.83,2670.33,2988.09,2987.91,2989.66,2988.47,373.38,373.47,373.43,373.06
98,CN7,4G 1M 1M 4096 8,4,4,1303.0,1718.0,2204.0,6423.0,1134.0,1308.0,1237.28,5117.0,5453.93,5453.8,5453.52,5447.95,680.69,680.79,680.74,680.36
99,CN7,4G 1M 1M 4096 8,8,4,1723.0,9863.0,39584.0,76721.0,553.0,1162.0,824.48,6695.67,8394.86,8396.32,8396.87,8394.06,1048.11,1048.17,1048.17,1047.85
100,CN7,8G 1M 1M 4096 8,1,4,1199.0,1319.0,1988.0,10508.0,1203.0,1415.0,1343.06,1409.0,1992.11,1993.06,1991.9,1991.51,248.94,249.0,248.97,248.72
