,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN11,1M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,716.02,395.0,5.0,0.01,0.01,0.01,18.4,0.0,0.0,0.0
1,CN11,1M,1,2,0.0,0.0,0.0,0.0,0.0,0.0,592.6,388.4,9.21,0.01,0.01,0.01,17.28,0.0,0.0,0.0
2,CN11,1M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,740.96,396.4,2.7,0.01,0.01,0.01,16.58,0.0,0.0,0.0
3,CN11,1M,1,8,0.0,0.0,0.0,0.0,0.0,0.0,646.12,393.43,6.12,0.01,0.01,0.01,16.63,0.0,0.0,0.0
4,CN11,1M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,641.99,393.02,4.14,0.01,0.01,0.01,16.19,0.0,0.0,0.0
5,CN11,1M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,742.45,444.53,3.56,0.01,0.01,0.01,15.75,0.0,0.0,0.0
6,CN11,1M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,654.48,365.39,4.04,0.01,0.01,0.01,14.49,0.0,0.0,0.0
7,CN11,1M,2,1,0.0,0.0,0.0,0.0,0.0,0.0,327.99,279.0,22.44,0.01,0.01,0.01,17.58,0.0,0.0,0.0
8,CN11,1M,2,2,0.0,0.0,0.0,0.0,0.0,0.0,335.02,282.28,18.84,0.01,0.01,0.01,16.09,0.0,0.0,0.0
9,CN11,1M,2,4,0.0,0.0,0.0,0.0,0.0,0.0,334.55,291.65,22.32,0.01,0.01,0.01,17.12,0.0,0.0,0.0
10,CN11,1M,2,8,0.0,0.0,0.0,0.0,0.0,0.0,338.53,286.02,22.02,0.01,0.01,0.01,16.89,0.0,0.0,0.0
11,CN11,1M,2,16,0.0,0.0,0.0,0.0,0.0,0.0,334.91,281.02,21.82,0.01,0.01,0.01,16.67,0.0,0.0,0.0
12,CN11,1M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,346.64,299.31,22.22,0.01,0.01,0.01,16.44,0.0,0.0,0.0
13,CN11,1M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,335.12,289.62,22.22,0.01,0.01,0.01,16.23,0.0,0.0,0.0
14,CN11,1M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,662.19,546.76,21.96,0.01,0.01,0.01,16.03,0.0,0.0,0.0
15,CN11,1M,4,2,0.0,0.0,0.0,0.0,0.0,0.0,643.51,533.04,22.23,0.01,0.01,0.01,15.84,0.0,0.0,0.0
16,CN11,1M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,629.16,539.83,21.93,0.01,0.01,0.01,15.65,0.0,0.0,0.0
17,CN11,1M,4,8,0.0,0.0,0.0,0.0,0.0,0.0,632.22,528.95,22.03,0.01,0.01,0.01,15.46,0.0,0.0,0.0
18,CN11,1M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,606.68,518.01,21.53,0.01,0.01,0.01,15.28,0.0,0.0,0.0
19,CN11,1M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,644.22,541.88,21.29,0.01,0.01,0.01,15.11,0.0,0.0,0.0
20,CN11,1M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,653.28,543.95,21.4,0.01,0.01,0.01,14.94,0.0,0.0,0.0
21,CN11,1M,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1152.29,1000.17,22.34,0.01,0.01,0.01,14.77,0.0,0.0,0.0
22,CN11,1M,8,2,0.0,0.0,0.0,0.0,0.0,0.0,1114.79,982.28,22.44,0.01,0.01,0.01,14.71,0.0,0.0,0.0
23,CN11,1M,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1138.36,963.35,21.94,0.01,0.01,0.01,14.46,0.0,0.0,0.0
24,CN11,1M,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1095.59,950.71,19.75,0.01,0.01,0.01,14.3,0.0,0.0,0.0
25,CN11,1M,8,16,0.0,0.0,0.0,0.0,0.0,0.0,1114.7,949.31,22.55,0.01,0.01,0.01,14.17,0.0,0.0,0.0
26,CN11,1M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,1118.71,991.01,22.25,0.01,0.01,0.01,14.01,0.0,0.0,0.0
27,CN11,1M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,1097.34,941.66,21.85,0.01,0.01,0.01,13.87,0.0,0.0,0.0
28,CN11,1M,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1441.35,1309.72,35.05,0.0,0.0,0.0,12.93,0.0,0.0,0.0
29,CN11,1M,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1373.23,1252.2,31.06,0.0,0.0,0.0,9.57,0.0,0.0,0.0
30,CN11,1M,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1268.96,1176.77,82.6,0.0,0.0,0.0,17.11,0.0,0.0,0.0
31,CN11,1M,16,8,0.0,0.0,0.0,0.0,0.0,0.0,1061.17,989.97,81.45,0.0,0.0,0.0,18.06,0.0,0.0,0.0
32,CN11,1M,16,16,0.0,0.0,0.0,0.0,0.0,0.0,1168.11,1090.7,60.21,0.0,0.0,0.0,14.55,0.0,0.0,0.0
33,CN11,1M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,1284.99,1198.08,72.96,0.0,0.0,0.0,16.26,0.0,0.0,0.0
34,CN11,1M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,1341.81,1230.3,58.03,0.0,0.0,0.0,14.82,0.0,0.0,0.0
35,CN11,1M,32,1,0.0,0.0,0.0,0.0,0.0,0.0,567.81,536.8,177.02,0.0,0.0,0.0,27.12,0.0,0.0,0.0
36,CN11,1M,32,2,0.0,0.0,0.0,0.0,0.0,0.0,625.45,604.57,191.36,0.0,0.0,0.0,29.12,0.0,0.0,0.0
37,CN11,1M,32,4,0.0,0.0,0.0,0.0,0.0,0.0,490.09,472.88,196.62,0.0,0.0,0.0,29.08,0.0,0.0,0.0
38,CN11,1M,32,8,0.0,0.0,0.0,0.0,0.0,0.0,563.61,510.37,174.8,0.0,0.0,0.0,26.61,0.0,0.0,0.0
