,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN9,1M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,684.09,372.14,88.69,0.0,0.0,0.0,11.01,0.0,0.0,0.0
1,CN9,1M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,598.91,365.28,86.74,0.0,0.0,0.0,11.26,0.0,0.0,0.0
2,CN9,1M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,345.84,287.69,85.47,0.0,0.0,0.0,10.63,0.0,0.0,0.0
3,CN9,1M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,348.07,288.48,98.62,0.0,0.0,0.0,12.4,0.0,0.0,0.0
4,CN9,1M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,640.61,528.85,102.57,0.0,0.0,0.0,13.29,0.0,0.0,0.0
5,CN9,1M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,660.23,545.74,84.17,0.0,0.0,0.0,10.64,0.0,0.0,0.0
6,CN9,1M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,1120.16,982.06,98.49,0.0,0.0,0.0,12.4,0.0,0.0,0.0
7,CN9,1M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,1093.27,969.61,82.02,0.0,0.0,0.0,10.63,0.0,0.0,0.0
8,CN9,1M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,1281.92,1169.24,98.81,0.0,0.0,0.0,12.23,0.0,0.0,0.0
9,CN9,1M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,1139.94,1042.66,122.61,0.0,0.0,0.0,15.61,0.0,0.0,0.0
10,CN9,2M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,365.88,527.91,82.86,0.0,0.0,0.0,10.31,0.0,0.0,0.0
11,CN9,2M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,373.06,515.98,83.66,0.0,0.0,0.0,10.55,0.0,0.0,0.0
12,CN9,2M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,192.21,346.57,107.14,0.0,0.0,0.0,13.8,0.0,0.0,0.0
13,CN9,2M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,205.27,365.75,102.01,0.0,0.0,0.0,12.81,0.0,0.0,0.0
14,CN9,2M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,374.93,688.11,109.29,0.0,0.0,0.0,13.79,0.0,0.0,0.0
15,CN9,2M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,379.64,685.82,99.09,0.0,0.0,0.0,12.8,0.0,0.0,0.0
16,CN9,2M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,614.71,1106.82,102.84,0.0,0.0,0.0,12.82,0.0,0.0,0.0
17,CN9,2M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,593.25,1065.53,143.99,0.0,0.0,0.0,18.18,0.0,0.0,0.0
18,CN9,2M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,590.34,1123.38,185.05,0.0,0.0,0.0,22.46,0.0,0.0,0.0
19,CN9,2M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,634.31,1206.91,155.48,0.0,0.0,0.0,18.85,0.0,0.0,0.0
20,CN9,4M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,228.97,716.35,129.16,0.0,0.0,0.0,16.58,0.0,0.0,0.0
21,CN9,4M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,228.79,738.21,132.24,0.0,0.0,0.0,16.58,0.0,0.0,0.0
22,CN9,4M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,107.57,408.63,163.72,0.0,0.0,0.0,20.59,0.0,0.0,0.0
23,CN9,4M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,101.38,381.62,136.58,0.0,0.0,0.0,17.42,0.0,0.0,0.0
24,CN9,4M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,193.25,727.09,217.41,0.0,0.0,0.0,27.38,0.0,0.0,0.0
25,CN9,4M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,196.61,744.41,206.46,0.0,0.0,0.0,26.19,0.0,0.0,0.0
26,CN9,4M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,326.27,1243.98,230.51,0.0,0.0,0.0,28.86,0.0,0.0,0.0
27,CN9,4M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,323.07,1226.56,216.83,0.0,0.0,0.0,27.12,0.0,0.0,0.0
28,CN9,4M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,379.05,1465.76,264.82,0.0,0.0,0.0,33.38,0.0,0.0,0.0
29,CN9,4M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,392.34,1512.34,276.63,0.0,0.0,0.0,34.24,0.0,0.0,0.0
30,CN9,8M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,106.78,752.33,177.06,0.0,0.0,0.0,22.17,0.0,0.0,0.0
31,CN9,8M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,119.51,837.08,187.46,0.0,0.0,0.0,23.75,0.0,0.0,0.0
32,CN9,8M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,66.32,511.89,247.22,0.0,0.0,0.0,30.99,0.0,0.0,0.0
33,CN9,8M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,64.63,495.78,282.13,0.0,0.0,0.0,35.75,0.0,0.0,0.0
34,CN9,8M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,127.85,987.54,322.65,0.0,0.0,0.0,40.44,0.0,0.0,0.0
35,CN9,8M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,123.53,949.76,290.3,0.0,0.0,0.0,36.44,0.0,0.0,0.0
36,CN9,8M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,193.68,1502.33,502.23,0.0,0.0,0.0,63.22,0.0,0.0,0.0
37,CN9,8M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,199.52,1540.86,509.82,0.0,0.0,0.0,63.62,0.0,0.0,0.0
38,CN9,8M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,215.05,1695.44,605.22,0.0,0.0,0.0,75.32,0.0,0.0,0.0
39,CN9,8M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,208.03,1635.63,696.55,0.0,0.0,0.0,87.02,0.0,0.0,0.0
40,CN9,16M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,58.42,874.74,175.86,0.0,0.0,0.0,22.06,0.0,0.0,0.0
41,CN9,16M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,61.41,912.76,200.33,0.0,0.0,0.0,25.49,0.0,0.0,0.0
42,CN9,16M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,35.52,556.7,353.12,0.0,0.0,0.0,44.17,0.0,0.0,0.0
43,CN9,16M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,32.8,513.47,387.48,0.0,0.0,0.0,48.43,0.0,0.0,0.0
44,CN9,16M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,60.1,938.79,506.79,0.0,0.0,0.0,63.64,0.0,0.0,0.0
45,CN9,16M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,62.26,974.91,471.69,0.0,0.0,0.0,58.73,0.0,0.0,0.0
46,CN9,16M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,106.16,1662.62,618.81,0.0,0.0,0.0,77.09,0.0,0.0,0.0
47,CN9,16M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,112.81,1766.93,754.81,0.0,0.0,0.0,94.44,0.0,0.0,0.0
48,CN9,16M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,115.67,1834.66,1194.99,0.0,0.0,0.0,149.03,0.0,0.0,0.0
49,CN9,16M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,110.77,1758.51,1154.31,0.0,0.0,0.0,144.16,0.0,0.0,0.0
50,CN9,32M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,32.3,995.57,269.61,0.0,0.0,0.0,33.35,0.0,0.0,0.0
51,CN9,32M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,32.59,1003.45,225.93,0.0,0.0,0.0,28.33,0.0,0.0,0.0
52,CN9,32M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,20.23,639.72,550.53,0.0,0.0,0.0,69.12,0.0,0.0,0.0
53,CN9,32M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,18.89,596.95,501.99,0.0,0.0,0.0,62.47,0.0,0.0,0.0
54,CN9,32M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,32.42,1027.02,669.2,0.0,0.0,0.0,83.3,0.0,0.0,0.0
55,CN9,32M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,34.82,1099.74,863.62,0.0,0.0,0.0,107.93,0.0,0.0,0.0
56,CN9,32M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,52.87,1677.08,915.6,0.0,0.0,0.0,114.1,0.0,0.0,0.0
57,CN9,32M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,52.24,1657.19,1070.02,0.0,0.0,0.0,133.62,0.0,0.0,0.0
58,CN9,32M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,55.72,1774.95,2024.35,0.0,0.0,0.0,252.18,0.0,0.0,0.0
59,CN9,32M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,59.83,1906.21,2051.99,0.0,0.0,0.0,255.71,0.0,0.0,0.0
60,CN9,64M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,17.98,1126.83,365.89,0.0,0.0,0.0,45.92,0.0,0.0,0.0
61,CN9,64M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,17.49,1096.42,405.42,0.0,0.0,0.0,50.56,0.0,0.0,0.0
62,CN9,64M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,9.78,622.38,907.87,0.0,0.0,0.0,113.17,0.0,0.0,0.0
63,CN9,64M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,10.13,643.94,1006.85,0.0,0.0,0.0,125.68,0.0,0.0,0.0
64,CN9,64M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,16.1,1025.66,1198.17,0.0,0.0,0.0,149.17,0.0,0.0,0.0
65,CN9,64M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,17.48,1113.09,1151.74,0.0,0.0,0.0,143.84,0.0,0.0,0.0
66,CN9,64M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,25.52,1627.21,2066.62,0.0,0.0,0.0,257.56,0.0,0.0,0.0
67,CN9,64M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,22.73,1449.09,2500.93,0.0,0.0,0.0,311.82,0.0,0.0,0.0
68,CN9,64M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,18.46,1179.18,3815.08,0.0,0.0,0.0,476.31,0.0,0.0,0.0
69,CN9,64M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,22.42,1432.36,3806.28,0.0,0.0,0.0,475.05,0.0,0.0,0.0
70,CN9,128M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,10.73,1359.99,735.45,0.0,0.0,0.0,91.44,0.0,0.0,0.0
71,CN9,128M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,10.19,1288.82,660.01,0.0,0.0,0.0,82.57,0.0,0.0,0.0
72,CN9,128M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,5.51,702.96,1954.79,0.0,0.0,0.0,243.97,0.0,0.0,0.0
73,CN9,128M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,5.31,678.06,2131.59,0.0,0.0,0.0,266.1,0.0,0.0,0.0
74,CN9,128M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,8.76,1118.11,2594.93,0.0,0.0,0.0,323.56,0.0,0.0,0.0
75,CN9,128M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,8.71,1111.88,2053.67,0.0,0.0,0.0,256.16,0.0,0.0,0.0
76,CN9,128M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,9.86,1260.16,4086.71,0.0,0.0,0.0,510.09,0.0,0.0,0.0
77,CN9,128M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,9.97,1273.49,4017.78,0.0,0.0,0.0,501.39,0.0,0.0,0.0
78,CN9,128M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,9.62,1229.85,5942.54,0.0,0.0,0.0,741.73,0.0,0.0,0.0
79,CN9,128M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,9.87,1261.23,6359.53,0.0,0.0,0.0,794.07,0.0,0.0,0.0
80,CN9,256M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,5.39,1371.34,1670.3,0.0,0.0,0.0,208.36,0.0,0.0,0.0
81,CN9,256M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,5.15,1311.51,1794.73,0.0,0.0,0.0,224.1,0.0,0.0,0.0
82,CN9,256M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,3.0,765.96,4197.16,0.0,0.0,0.0,523.53,0.0,0.0,0.0
83,CN9,256M,2,64,0.0,0.0,0.0,0.0,0.0,0.0,2.91,744.59,4468.81,0.0,0.0,0.0,557.7,0.0,0.0,0.0
84,CN9,256M,4,32,0.0,0.0,0.0,0.0,0.0,0.0,4.61,1178.54,3987.57,0.0,0.0,0.0,497.86,0.0,0.0,0.0
85,CN9,256M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1217.32,3982.11,0.0,0.0,0.0,496.89,0.0,0.0,0.0
86,CN9,256M,8,32,0.0,0.0,0.0,0.0,0.0,0.0,4.81,1230.8,6094.34,0.0,0.0,0.0,760.72,0.0,0.0,0.0
87,CN9,256M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,4.89,1250.45,6148.27,0.0,0.0,0.0,767.71,0.0,0.0,0.0
88,CN9,256M,16,32,0.0,0.0,0.0,0.0,0.0,0.0,4.08,1044.68,9524.62,0.0,0.0,0.0,1189.17,0.0,0.0,0.0
89,CN9,256M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1023.49,9460.45,0.0,0.0,0.0,1181.31,0.0,0.0,0.0
