,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN10,1M,32,1,0.0,0.0,0.0,0.0,0.0,0.0,607.66,597.67,184.05,0.0,0.0,0.0,22.16,0.0,0.0,0.0
1,CN10,1M,32,2,0.0,0.0,0.0,0.0,0.0,0.0,588.73,561.92,162.42,0.0,0.0,0.0,19.7,0.0,0.0,0.0
2,CN10,1M,32,4,0.0,0.0,0.0,0.0,0.0,0.0,521.8,487.62,154.29,0.0,0.0,0.0,19.23,0.0,0.0,0.0
3,CN10,1M,32,8,0.0,0.0,0.0,0.0,0.0,0.0,602.61,588.01,163.74,0.0,0.0,0.0,20.09,0.0,0.0,0.0
4,CN10,1M,32,16,0.0,0.0,0.0,0.0,0.0,0.0,615.47,578.91,173.51,0.0,0.0,0.0,21.04,0.0,0.0,0.0
5,CN10,1M,64,1,0.0,0.0,0.0,0.0,0.0,0.0,654.02,616.14,295.89,0.0,0.0,0.0,36.57,0.0,0.0,0.0
6,CN10,1M,64,2,0.0,0.0,0.0,0.0,0.0,0.0,613.13,592.23,303.88,0.0,0.0,0.0,37.43,0.0,0.0,0.0
7,CN10,1M,64,4,0.0,0.0,0.0,0.0,0.0,0.0,730.28,724.12,214.55,0.0,0.0,0.0,26.49,0.0,0.0,0.0
8,CN10,1M,64,8,0.0,0.0,0.0,0.0,0.0,0.0,661.65,591.79,289.2,0.0,0.0,0.0,34.94,0.0,0.0,0.0
9,CN10,1M,64,16,0.0,0.0,0.0,0.0,0.0,0.0,732.08,707.98,230.92,0.0,0.0,0.0,27.51,0.0,0.0,0.0
10,CN10,2M,32,1,0.0,0.0,0.0,0.0,0.0,0.0,474.08,892.97,296.63,0.0,0.0,0.0,34.09,0.0,0.0,0.0
11,CN10,2M,32,2,0.0,0.0,0.0,0.0,0.0,0.0,457.47,894.34,318.87,0.0,0.0,0.0,36.6,0.0,0.0,0.0
12,CN10,2M,32,4,0.0,0.0,0.0,0.0,0.0,0.0,397.34,745.68,317.91,0.0,0.0,0.0,36.0,0.0,0.0,0.0
13,CN10,2M,32,8,0.0,0.0,0.0,0.0,0.0,0.0,477.79,937.59,294.12,0.0,0.0,0.0,34.25,0.0,0.0,0.0
14,CN10,2M,32,16,0.0,0.0,0.0,0.0,0.0,0.0,448.41,877.81,292.81,0.0,0.0,0.0,32.97,0.0,0.0,0.0
15,CN10,2M,64,1,0.0,0.0,0.0,0.0,0.0,0.0,462.58,903.31,741.04,0.0,0.0,0.0,89.1,0.0,0.0,0.0
16,CN10,2M,64,2,0.0,0.0,0.0,0.0,0.0,0.0,463.74,897.73,460.82,0.0,0.0,0.0,54.71,0.0,0.0,0.0
17,CN10,2M,64,4,0.0,0.0,0.0,0.0,0.0,0.0,421.62,835.03,677.13,0.0,0.0,0.0,81.71,0.0,0.0,0.0
18,CN10,2M,64,8,0.0,0.0,0.0,0.0,0.0,0.0,690.0,1318.42,508.62,0.0,0.0,0.0,63.17,0.0,0.0,0.0
