,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN8,1M,32,32,0.0,0.0,0.0,0.0,0.0,0.0,609.84,590.77,168.89,0.0,0.0,0.0,20.6,0.0,0.0,0.0
1,CN8,1M,32,64,0.0,0.0,0.0,0.0,0.0,0.0,594.79,569.26,155.54,0.0,0.0,0.0,18.67,0.0,0.0,0.0
2,CN8,1M,64,32,0.0,0.0,0.0,0.0,0.0,0.0,602.05,579.49,288.98,0.0,0.0,0.0,35.41,0.0,0.0,0.0
3,CN8,1M,64,64,0.0,0.0,0.0,0.0,0.0,0.0,589.43,558.34,310.18,0.0,0.0,0.0,38.73,0.0,0.0,0.0
4,CN8,2M,32,32,0.0,0.0,0.0,0.0,0.0,0.0,429.89,808.41,194.73,0.0,0.0,0.0,23.18,0.0,0.0,0.0
5,CN8,2M,32,64,0.0,0.0,0.0,0.0,0.0,0.0,442.46,831.29,313.4,0.0,0.0,0.0,37.26,0.0,0.0,0.0
6,CN8,2M,64,32,0.0,0.0,0.0,0.0,0.0,0.0,572.44,1141.49,538.31,0.0,0.0,0.0,64.63,0.0,0.0,0.0
7,CN8,2M,64,64,0.0,0.0,0.0,0.0,0.0,0.0,512.52,998.97,480.88,0.0,0.0,0.0,56.78,0.0,0.0,0.0
8,CN8,4M,32,32,0.0,0.0,0.0,0.0,0.0,0.0,282.13,1067.09,1203.69,0.0,0.0,0.0,149.4,0.0,0.0,0.0
9,CN8,4M,32,64,0.0,0.0,0.0,0.0,0.0,0.0,276.85,1028.56,1071.75,0.0,0.0,0.0,133.65,0.0,0.0,0.0
10,CN8,4M,64,32,0.0,0.0,0.0,0.0,0.0,0.0,379.21,1484.12,1846.68,0.0,0.0,0.0,230.25,0.0,0.0,0.0
11,CN8,4M,64,64,0.0,0.0,0.0,0.0,0.0,0.0,360.06,1406.36,1759.49,0.0,0.0,0.0,219.79,0.0,0.0,0.0
