0904-1345
CN7,4G,1,1,1,840,1074,1237,25822,1364,1462,1421.00,1478,5560.99,86.85,86.74,86.07,693.0,9.65,9.59,9.53
CN7,4G,1,1,2,758,922,1172,2311,1404,1502,1458.00,1526,81.16,5548.35,80.41,79.9,8.87,691.58,8.85,8.79
CN7,4G,1,1,3,758,914,1172,2278,1370,1470,1440.40,1522,80.66,81.19,5547.57,79.9,8.84,8.94,691.52,8.79
CN7,4G,1,4,1,758,914,1729,6587,1384,1522,1469.20,1544,1447.82,1447.35,1447.58,1447.4,179.51,179.58,179.55,179.46
CN7,4G,1,4,2,758,914,1778,12518,1370,1560,1465.20,1539,1447.65,1447.69,1447.41,1446.9,179.53,179.6,179.54,179.48
CN7,4G,1,4,3,791,1029,1680,10028,1316,1540,1441.20,1509,1447.65,1447.69,1447.41,1446.9,179.53,179.6,179.54,179.48
CN7,4G,1,16,1,750,906,1647,2212,1344,1552,1481.60,1558,1447.65,1447.86,1447.58,1447.06,179.53,179.6,179.54,179.48
CN7,4G,1,16,2,742,930,1778,9372,1350,1538,1474.00,1550,1447.82,1447.69,1447.58,1447.23,179.53,179.6,179.54,179.48
CN7,4G,1,16,3,758,898,1729,2278,1386,1516,1455.60,1537,1447.82,1447.86,1448.08,1447.06,179.53,179.6,179.61,179.48
CN7,4G,2,1,1,791,996,1188,24511,1296,1452,1387.40,2890,80.99,5548.02,5547.58,80.23,8.86,691.61,691.55,8.81
CN7,4G,2,1,2,799,1020,1221,2278,1288,1480,1403.60,2923,5547.32,81.2,80.92,5547.56,691.51,8.94,8.88,691.47
CN7,4G,2,1,3,766,979,1188,2311,1308,1462,1419.40,2981,81.99,5547.36,5547.91,80.4,8.88,691.58,691.52,8.82
CN7,4G,2,4,1,791,1045,1729,17171,1362,1434,1410.20,2952,2813.83,2815.2,2814.25,2813.07,350.17,350.31,350.22,350.12
CN7,4G,2,4,2,758,930,1713,17695,1382,1458,1430.60,2998,2815.66,2814.53,2814.26,2813.74,350.25,350.27,350.21,350.15
CN7,4G,2,4,3,799,1057,1614,12780,1284,1432,1393.70,2921,2814.66,2820.04,2814.59,2813.91,350.2,350.27,350.21,350.15
CN7,4G,2,16,1,783,1037,1827,19792,1358,1442,1407.00,2943,2815.16,2820.37,2814.76,2815.74,350.21,350.28,350.22,350.2
CN7,4G,2,16,2,791,1012,1795,18482,1356,1450,1403.00,2939,2816.33,2821.38,2817.1,2815.58,350.21,350.28,350.22,350.16
CN7,4G,2,16,3,783,1037,1795,25560,1332,1454,1397.60,2934,2815.0,2820.38,2816.77,2814.58,350.21,350.28,350.26,350.16
CN7,4G,4,1,1,734,1004,1221,2278,1236,1442,1400.10,5798,5549.17,5548.88,5549.44,5548.41,691.51,691.58,691.52,691.46
CN7,4G,4,1,2,717,988,1205,2040,1274,1446,1411.85,5877,5546.51,5547.88,5547.61,5547.25,691.54,691.61,691.55,691.49
CN7,4G,4,1,3,717,963,1221,2180,1314,1440,1411.90,5906,5547.85,5547.89,5547.61,5547.09,691.54,691.61,691.55,691.49
CN7,4G,4,4,1,971,1172,1713,2311,1168,1336,1294.42,5284,5547.85,5547.9,5547.79,5547.1,691.55,691.62,691.56,691.49
CN7,4G,4,4,2,938,1156,1713,2212,1188,1336,1296.33,5329,5547.86,5547.9,5547.63,5547.11,691.55,691.62,691.56,691.5
CN7,4G,4,4,3,988,1188,1827,4293,1096,1328,1271.25,5162,5548.03,5548.74,5547.63,5547.11,691.55,691.67,691.56,691.5
CN7,4G,4,16,1,996,1205,1827,2573,1114,1334,1273.50,5062,5548.04,5547.91,5547.8,5547.28,691.56,691.63,691.57,691.51
CN7,4G,4,16,2,971,1188,1795,2737,1158,1342,1288.25,5197,5549.38,5545.76,5547.81,5547.29,691.57,691.69,691.58,691.52
CN7,4G,4,16,3,930,1156,1696,2147,1252,1364,1307.17,5406,5547.72,5547.93,5547.65,5547.13,691.57,691.64,691.58,691.52
CN7,4G,8,1,1,2376,2737,3261,74974,420,1318,668.02,5329,7150.04,7343.4,7345.88,7319.31,891.94,916.3,916.24,913.09
CN7,4G,8,1,2,2376,2737,3294,62129,452,1278,653.20,5277,6608.94,6608.77,6609.4,6601.99,824.56,824.57,824.58,824.5
CN7,4G,8,1,3,2409,2769,3261,69731,438,1294,649.22,5265,7100.83,7139.97,7128.45,7342.55,885.82,890.83,889.32,916.11
CN7,4G,8,4,1,4293,5669,7832,84411,434,1148,656.72,5438,6612.66,6613.58,6612.62,6612.11,824.54,824.63,824.54,824.51
CN7,4G,8,4,2,4178,5604,7832,107480,451,1120,655.68,5413,7220.63,7237.88,7257.69,7267.57,900.8,903.04,905.5,906.74
CN7,4G,8,4,3,4621,6063,7963,80217,428,1180,653.50,5408,6613.47,6612.8,6613.83,6612.92,824.6,824.61,824.63,824.57
CN7,4G,8,16,1,4293,5735,7439,74974,416,1178,659.15,5484,6616.78,6614.01,6615.64,6614.33,824.55,824.65,824.6,824.57
CN7,4G,8,16,2,4359,5997,8291,68682,402,1174,657.95,5444,6616.79,6613.01,6615.95,6615.64,824.62,824.66,824.69,824.65
CN7,4G,8,16,3,4359,5932,7635,70779,386,1104,658.20,5468,6609.9,6613.82,6613.96,6613.94,824.65,824.66,824.63,824.6
CN7,8G,1,1,1,1012,1123,1270,57410,934,1492,1350.92,1414,54.34,55.48,55.29,7280.17,5.94,6.04,5.96,908.22
CN7,8G,1,1,2,1045,1156,1303,41681,968,1508,1350.17,1411,7336.46,53.92,53.74,54.84,915.23,5.96,5.92,5.91
CN7,8G,1,1,3,1057,1172,1303,43779,952,1506,1350.08,1412,53.9,7336.18,53.74,53.4,5.91,915.24,5.92,5.88
CN7,8G,1,4,1,734,824,1106,26084,1392,1564,1505.60,1562,1876.68,1876.37,1876.73,1876.95,233.48,233.52,233.48,233.45
CN7,8G,1,4,2,750,1004,1172,18220,1284,1552,1501.00,1567,1876.35,1876.49,1876.73,1876.29,233.48,233.53,233.49,233.45
CN7,8G,1,4,3,725,832,1106,26608,1408,1562,1514.40,1571,1876.35,1876.38,1876.62,1876.29,233.48,233.53,233.49,233.45
CN7,8G,1,16,1,725,816,1647,7308,1392,1562,1498.40,1576,1876.91,1876.6,1876.96,1877.07,233.53,233.54,233.51,233.47
