,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN7,1M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,538.91,354.91,6.05,5.99,5.98,5.88,1.71,1.38,1.38,1.37
1,CN7,1M,1,2,0.0,0.0,0.0,0.0,0.0,0.0,666.08,407.81,6.05,5.99,5.98,5.88,1.71,1.38,1.38,1.37
2,CN7,1M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,712.83,437.54,7.55,5.99,5.98,5.88,1.73,1.38,1.38,1.37
3,CN7,1M,1,8,0.0,0.0,0.0,0.0,0.0,0.0,662.92,413.72,6.05,5.99,5.98,5.88,1.71,1.38,1.38,1.37
4,CN7,1M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,720.05,431.6,6.05,5.99,5.98,5.88,1.71,1.38,1.38,1.37
5,CN7,1M,1,32,0.0,0.0,0.0,0.0,0.0,0.0,693.85,428.08,7.05,5.99,5.98,5.88,1.72,1.38,1.38,1.37
6,CN7,1M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,283.86,225.21,7.05,5.99,5.98,5.88,1.73,1.38,1.38,1.37
7,CN7,1M,2,1,0.0,0.0,0.0,0.0,0.0,0.0,355.07,302.22,6.05,5.99,5.98,5.88,1.71,1.38,1.38,1.37
8,CN7,1M,2,2,0.0,0.0,0.0,0.0,0.0,0.0,339.62,292.72,6.05,5.99,5.97,5.88,1.71,1.38,1.38,1.37
9,CN7,1M,2,4,0.0,0.0,0.0,0.0,0.0,0.0,331.75,288.07,6.55,5.99,5.97,5.88,1.71,1.38,1.38,1.37
10,CN7,1M,2,8,0.0,0.0,0.0,0.0,0.0,0.0,360.94,311.44,7.55,5.99,5.97,5.88,1.71,1.38,1.38,1.37
11,CN7,1M,2,16,0.0,0.0,0.0,0.0,0.0,0.0,338.85,289.91,7.55,5.99,5.97,5.88,1.71,1.38,1.38,1.37
12,CN7,1M,2,32,0.0,0.0,0.0,0.0,0.0,0.0,328.53,283.64,6.55,5.99,5.97,5.88,1.71,1.38,1.38,1.37
