0903-1311
CN7,4G,1,1,1,963,5342,7570,8586,1148,1425,1307.50,1377,84.39,4411.14,84.0,75.87,8.88,548.83,8.87,8.07
CN7,4G,1,1,2,955,5473,7308,7898,1186,1474,1357.00,1424,70.72,71.31,4392.33,69.7,7.43,7.54,546.68,7.35
CN7,4G,1,1,3,988,5342,7635,7898,1004,1426,1275.00,1343,70.72,70.81,70.83,4391.03,7.43,7.51,7.45,546.44
CN7,4G,1,2,1,963,1139,7439,8094,1266,1420,1355.33,1421,2199.22,2804.64,70.33,70.2,272.9,348.85,7.42,7.38
CN7,4G,1,2,2,947,1106,1729,2311,1290,1626,1425.40,1488,2804.55,71.14,70.33,2802.87,348.78,7.53,7.42,348.68
CN7,4G,1,2,3,930,1106,1532,2147,1300,1612,1443.20,1499,70.72,2804.14,2804.33,71.36,7.43,348.85,348.76,7.37
CN7,4G,1,4,1,963,1123,1778,2966,1300,1614,1432.80,1492,1438.22,1437.98,1437.5,1437.04,178.09,178.2,178.11,178.02
CN7,4G,1,4,2,947,1106,1778,2999,1328,1616,1439.60,1495,1437.72,1437.98,1437.5,1436.87,178.11,178.2,178.11,178.04
CN7,4G,1,4,3,914,1106,1827,2311,1332,1610,1446.60,1505,1437.22,1437.48,1437.0,1436.2,178.09,178.18,178.09,178.02
CN7,4G,1,8,1,955,1123,1844,3720,1222,1628,1467.00,1524,1437.89,1437.98,1437.33,1436.87,178.11,178.2,178.11,178.04
CN7,4G,1,8,2,889,1057,1860,4817,1378,1608,1497.20,1554,1437.89,1437.98,1437.5,1436.87,178.12,178.2,178.11,178.04
CN7,4G,1,8,3,971,1156,1713,2278,1234,1586,1427.80,1489,1437.89,1437.98,1437.5,1436.87,178.12,178.2,178.11,178.04
CN7,4G,1,16,1,938,1156,1762,2278,1314,1562,1457.20,1503,1437.72,1437.98,1437.84,1437.04,178.11,178.2,178.11,178.04
CN7,4G,1,16,2,922,1090,1745,4113,1319,1580,1480.60,1528,1438.39,1438.15,1437.67,1437.21,178.16,178.21,178.12,178.04
CN7,4G,1,16,3,914,1090,1795,2212,1352,1638,1475.20,1530,1438.06,1438.15,1437.67,1437.04,178.12,178.2,178.12,178.04
CN7,4G,1,32,1,930,1156,1827,2343,1374,1564,1458.40,1503,1438.06,1437.98,1437.34,1436.71,178.11,178.2,178.11,178.03
CN7,4G,1,32,2,963,1237,1893,2704,1290,1606,1428.00,1478,1438.06,1438.15,1437.67,1437.04,178.12,178.21,178.12,178.04
CN7,4G,1,32,3,914,1205,1827,2343,1344,1568,1468.80,1517,1437.89,1438.15,1438.5,1436.88,178.12,178.2,178.11,178.04
CN7,4G,1,64,1,971,1467,1778,2212,1276,1496,1382.00,1447,1438.56,1438.65,1438.17,1437.54,178.09,178.18,178.09,178.02
CN7,4G,1,64,2,955,1582,1844,2278,1342,1686,1439.60,1491,1440.06,1439.99,1439.67,1438.88,178.09,178.18,178.09,178.02
CN7,4G,1,64,3,996,1582,1926,2343,1354,1470,1414.00,1451,1437.39,1437.99,1436.84,1436.38,178.09,178.22,178.09,178.02
CN7,4G,2,1,1,898,1045,1156,2278,1294,1602,1439.60,2900,70.73,70.82,5537.01,5536.38,7.43,7.52,690.09,690.02
CN7,4G,2,1,2,881,1037,1156,2311,1311,1604,1445.90,2918,5538.22,5538.65,70.85,70.22,690.09,690.22,7.46,7.38
CN7,4G,2,1,3,898,1037,1172,2278,1284,1608,1432.40,2911,71.23,71.33,5537.01,5536.38,7.46,7.55,690.09,690.02
CN7,4G,2,2,1,1123,1467,1876,4621,1124,1556,1339.17,2774,5537.23,2803.99,71.19,2803.89,690.1,348.85,7.48,348.74
CN7,4G,2,2,2,1106,1467,1778,7242,1120,1588,1360.91,2730,2804.91,5538.16,2803.52,70.06,348.8,690.21,348.76,7.37
CN7,4G,2,2,3,1090,1467,1762,7046,1118,1572,1370.73,2751,71.07,2804.5,5537.85,2802.89,7.45,348.89,690.13,348.69
CN7,4G,2,4,1,1139,1483,1876,2180,1096,1624,1365.27,2751,2804.91,2805.0,2803.86,2802.9,348.8,348.9,348.76,348.69
