
CN10,4G,16,1,1,16712,28181,36439,69731,1941
CN10,4G,16,1,2,14222,22938,27919,39060,2467
CN10,4G,16,1,3,16188,26608,50594,90702,2146
CN10,4G,16,1,4,13698,25297,55837,104334,2347
CN10,4G,16,1,5,12780,25035,50594,141558,3259
CN10,4G,16,1,6,16581,26870,71828,149947,2796
CN10,4G,16,1,7,15664,24773,36439,100140,2427
CN10,4G,16,1,8,15270,25560,33424,86508,2458
CN10,4G,16,1,9,14877,24773,47449,76022,2725
CN10,4G,16,1,10,16057,25560,46400,94897,2212
CN10,4G,16,1,11,12125,21365,57410,143655,3018
CN10,4G,16,1,12,13435,24773,36963,147850,2536
CN10,4G,16,1,13,13698,21890,35914,86508,2774
CN10,4G,16,1,14,13304,23725,34866,92799,2962
CN10,4G,16,1,15,14353,22676,32375,106431,2628
CN10,4G,16,1,16,15008,23987,34341,82314,2482
CN10,4G,16,1,17,13698,23725,55837,137364,2605
CN10,4G,16,1,18,14746,24511,50070,137364,2345
CN10,4G,16,1,19,15008,25035,34866,56886,2443
CN10,4G,16,1,20,8848,16450,25035,44303,3750
CN10,4G,16,6,1,31065,57934,162530,308282,3237
CN10,4G,16,6,2,41157,58459,73925,99091,2884
CN10,4G,16,6,3,44303,66847,114820,179307,2534
CN10,4G,16,6,4,50070,99091,173016,206570,2193
CN10,4G,16,6,5,40109,53216,71828,117965,2911
CN10,4G,16,6,6,44303,65274,112722,168821,2535
CN10,4G,16,6,7,41157,54264,114820,164627,2658
CN10,4G,16,6,8,35390,54789,69731,76022,2800
CN10,4G,16,6,9,44303,76022,127402,160433,2420
CN10,4G,16,6,10,41157,60031,74974,96994,2790
CN10,4G,16,6,11,47973,66323,162530,304088,2372
CN10,4G,16,6,12,47973,80217,166724,308282,2292
CN10,4G,16,6,13,39584,52167,66323,76022,2836
CN10,4G,16,6,14,36439,54264,73925,114820,2873
CN10,4G,16,6,15,40109,54264,69731,72877,2866
CN10,4G,16,6,16,44827,71828,217056,354419,2287
CN10,4G,16,6,17,49021,71828,168821,354419,2269
CN10,4G,16,6,18,41157,53740,71828,79168,2856
CN10,4G,16,6,19,39060,55837,69731,74974,2876
CN10,4G,16,6,20,40633,52167,66323,88605,2941
CN10,4G,16,6,21,13960,44827,66847,287310,4823
CN10,4G,16,48,1,31327,52167,64226,78119,3704
CN10,4G,16,48,2,33162,52167,68682,77071,3374
CN10,4G,16,48,3,33817,51643,66847,83362,3089
CN10,4G,16,48,4,44303,80217,137364,177210,2377
CN10,4G,16,48,5,38536,50070,57934,66323,2865
CN10,4G,16,48,6,43254,72877,185598,392168,2376
CN10,4G,16,48,7,39060,51643,65799,73925,2920
CN10,4G,16,48,8,52691,95945,244319,341836,2001
CN10,4G,16,48,9,45351,70779,189793,242222,2352
CN10,4G,16,48,10,41157,60031,73925,90702,2824
CN10,4G,16,48,11,53216,106431,256902,383779,1926
CN10,4G,16,48,12,51643,103285,263193,392168,1972
CN10,4G,16,48,13,41681,52167,58459,70779,2779
CN10,4G,16,48,14,35390,57934,74974,92799,2875
CN10,4G,16,48,15,40633,53740,66323,89654,2832
CN10,4G,16,48,16,43779,73925,175113,350225,2423
CN10,4G,16,48,17,47449,74974,196084,341836,2258
CN10,4G,16,48,18,46924,78119,202376,320865,2317
CN10,4G,16,48,19,51119,86508,240124,329253,2087
CN10,4G,16,48,20,33817,64750,191890,320865,2993
