0726-0305
PM1,4G,1,1,1,433,668,775,791,2280,2401,2359.33,2467
PM1,4G,1,1,2,424,676,775,824,2280,2401,2358.67,2467
PM1,4G,1,1,3,433,668,766,791,2265,2373,2334.33,2442
PM1,4G,1,1,4,429,668,775,791,2279,2399,2357.00,2464
PM1,4G,1,1,5,416,660,742,791,2280,2397,2357.33,2466
PM1,4G,2,1,1,758,914,1172,1205,3982,4612,4321.00,4217
PM1,4G,2,1,2,775,840,930,1012,3855,4622,4260.33,4194
PM1,4G,2,1,3,799,1057,1188,1254,3867,4624,4277.33,4255
PM1,4G,2,1,4,758,824,881,1074,3825,4620,4254.67,4282
PM1,4G,2,1,5,570,766,1139,1385,4269,4618,4433.67,4523
PM1,4G,4,1,1,824,922,1385,1434,6880,8366,7665.42,7052
PM1,4G,4,1,2,914,1139,1352,1401,5243,8208,6869.53,6389
PM1,4G,4,1,3,807,1106,1254,1319,5653,8448,7217.50,6845
PM1,4G,4,1,4,832,922,988,1012,6263,8404,7595.58,7598
PM1,4G,4,1,5,865,1123,1385,1614,5835,8320,7354.75,7237
PM1,4G,8,1,1,1172,10552,103285,367002,2942,13455,6218.56,6372
PM1,4G,8,1,2,1221,16581,101188,225444,3448,14890,6082.63,6402
PM1,4G,8,1,3,1237,21365,101188,127402,3887,14923,5873.91,6042
PM1,4G,8,1,4,1221,21365,26608,113771,3252,14654,6010.80,6330
PM1,4G,8,1,5,1287,21103,23987,27657,3800,13329,5985.74,6286
PM1,4G,16,1,1,26346,30278,101188,156238,3592,19426,5357.47,5652
PM1,4G,16,1,2,26608,30016,32637,36439,3918,18018,5401.17,5698
PM1,4G,16,1,3,26870,30016,32375,33424,4174,17302,5321.04,5588
PM1,4G,16,1,4,26870,30016,31851,33162,4312,17147,5356.12,5608
PM1,4G,16,1,5,26870,30016,31851,32900,4250,17621,5402.03,5700
PM1,8G,1,1,1,750,922,1188,1254,1309,2393,2172.14,2274
PM1,8G,1,1,2,742,898,1090,1287,1425,2409,2194.14,2297
PM1,8G,1,1,3,627,660,734,791,1914,2405,2238.86,2348
PM1,8G,1,1,4,644,914,1106,1237,1526,2399,2209.86,2314
PM1,8G,1,1,5,742,881,1106,1188,1369,2399,2175.86,2277
PM1,8G,2,1,1,775,857,1106,1188,3254,4618,3920.75,4073
PM1,8G,2,1,2,775,963,1221,1270,3073,4586,3944.00,4149
PM1,8G,2,1,3,799,906,1172,1205,2987,4572,3827.38,3972
PM1,8G,2,1,4,775,1188,1270,1319,2728,4616,3902.50,3969
PM1,8G,2,1,5,758,1139,1221,1270,2742,4600,3842.88,4011
PM1,8G,4,1,1,988,19530,21365,22152,3238,8291,4671.08,4871
