,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN8,1M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,550.72,341.28,19.16,0.0,0.0,0.0,2.19,0.0,0.0,0.0
1,CN8,1M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,691.56,434.51,82.82,0.0,0.0,0.0,10.97,0.0,0.0,0.0
2,CN8,1M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,702.8,442.44,82.81,0.0,0.0,0.0,10.97,0.0,0.0,0.0
3,CN8,1M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,665.45,413.56,55.21,0.0,0.0,0.0,7.31,0.0,0.0,0.0
4,CN8,1M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,628.97,551.18,86.81,0.0,0.0,0.0,11.47,0.0,0.0,0.0
5,CN8,1M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,638.01,562.86,86.81,0.0,0.0,0.0,11.47,0.0,0.0,0.0
6,CN8,1M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,628.31,547.27,87.3,0.0,0.0,0.0,11.47,0.0,0.0,0.0
7,CN8,1M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,637.31,559.33,86.8,0.0,0.0,0.0,11.47,0.0,0.0,0.0
8,CN8,1M,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1340.35,1253.39,86.8,0.0,0.0,0.0,11.47,0.0,0.0,0.0
9,CN8,1M,16,4,0.0,0.0,0.0,0.0,0.0,0.0,709.08,678.26,86.8,0.0,0.0,0.0,11.47,0.0,0.0,0.0
10,CN8,1M,16,16,0.0,0.0,0.0,0.0,0.0,0.0,974.94,921.57,130.29,0.0,0.0,0.0,16.36,0.0,0.0,0.0
11,CN8,1M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,1490.61,1372.45,86.78,0.0,0.0,0.0,11.47,0.0,0.0,0.0
12,CN8,8M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,117.79,852.85,114.78,0.0,0.0,0.0,14.97,0.0,0.0,0.0
13,CN8,8M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,116.74,849.18,114.78,0.0,0.0,0.0,14.96,0.0,0.0,0.0
14,CN8,8M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,112.61,820.84,114.78,0.0,0.0,0.0,14.96,0.0,0.0,0.0
15,CN8,8M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,113.69,830.53,114.78,0.0,0.0,0.0,14.96,0.0,0.0,0.0
16,CN8,8M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,130.48,1003.96,162.77,0.0,0.0,0.0,20.96,0.0,0.0,0.0
17,CN8,8M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,125.08,971.31,162.77,0.0,0.0,0.0,20.96,0.0,0.0,0.0
18,CN8,8M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,125.49,975.98,162.76,0.0,0.0,0.0,20.96,0.0,0.0,0.0
19,CN8,8M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,123.78,962.31,162.76,0.0,0.0,0.0,20.96,0.0,0.0,0.0
20,CN8,8M,16,1,0.0,0.0,0.0,0.0,0.0,0.0,219.62,1727.48,268.51,0.0,0.0,0.0,33.97,0.0,0.0,0.0
21,CN8,8M,16,4,0.0,0.0,0.0,0.0,0.0,0.0,214.88,1697.93,354.76,0.0,0.0,0.0,44.96,0.0,0.0,0.0
22,CN8,8M,16,16,0.0,0.0,0.0,0.0,0.0,0.0,216.9,1713.85,435.25,0.0,0.0,0.0,54.96,0.0,0.0,0.0
23,CN8,8M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,218.67,1719.99,578.75,0.0,0.0,0.0,72.96,0.0,0.0,0.0
24,CN8,64M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,18.98,1194.1,226.75,0.0,0.0,0.0,28.96,0.0,0.0,0.0
25,CN8,64M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,19.16,1204.57,226.75,0.0,0.0,0.0,28.96,0.0,0.0,0.0
26,CN8,64M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,17.79,1120.52,226.75,0.0,0.0,0.0,28.96,0.0,0.0,0.0
27,CN8,64M,1,64,0.0,0.0,0.0,0.0,0.0,0.0,19.27,1212.25,201.75,0.0,0.0,0.0,24.96,0.0,0.0,0.0
28,CN8,64M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,21.16,1348.76,748.49,0.0,0.0,0.0,93.97,0.0,0.0,0.0
29,CN8,64M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,17.87,1139.11,801.83,0.0,0.0,0.0,100.64,0.0,0.0,0.0
30,CN8,64M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,18.62,1187.46,898.16,0.0,0.0,0.0,112.64,0.0,0.0,0.0
31,CN8,64M,4,64,0.0,0.0,0.0,0.0,0.0,0.0,17.62,1123.59,791.16,0.0,0.0,0.0,99.31,0.0,0.0,0.0
32,CN8,64M,16,1,0.0,0.0,0.0,0.0,0.0,0.0,32.17,2054.08,2316.49,0.0,0.0,0.0,289.97,0.0,0.0,0.0
33,CN8,64M,16,4,0.0,0.0,0.0,0.0,0.0,0.0,33.18,2119.13,2348.83,0.0,0.0,0.0,293.97,0.0,0.0,0.0
34,CN8,64M,16,16,0.0,0.0,0.0,0.0,0.0,0.0,33.22,2122.39,2380.5,0.0,0.0,0.0,297.97,0.0,0.0,0.0
35,CN8,64M,16,64,0.0,0.0,0.0,0.0,0.0,0.0,19.82,1267.05,3447.16,0.0,0.0,0.0,431.31,0.0,0.0,0.0
36,CN8,128M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,10.88,1378.66,614.25,0.0,0.0,0.0,77.4,0.0,0.0,0.0
