,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,12,841.0,1161.0,1807.0,1968.0,1300.0,1517.0,1429.12,1499.8,2133.24,2103.9,2099.17,2107.97,2130.59,2085.79,2128.38,2078.33,2077.5,2029.68,2053.19,2046.5,226.12,226.03,225.98,225.69,226.44,225.39,226.55,226.51,219.64,219.91,219.3,219.35
1,CN8,4G,2,12,865.0,1073.0,1709.0,1906.0,1217.0,1472.0,1368.5,2854.4,4128.01,4117.36,4162.98,4112.51,4125.3,4141.51,4128.86,4092.59,3647.14,3614.4,3681.37,3679.54,439.84,438.24,441.96,439.41,436.6,441.92,438.73,439.42,389.74,388.78,390.77,388.9
2,CN8,4G,4,12,997.0,1204.0,1755.0,3112.0,1197.0,1353.0,1280.16,5269.4,7056.16,7049.02,7030.62,7042.72,6644.94,6760.68,6643.58,6695.43,6105.68,6139.46,6108.53,6116.55,833.65,841.95,843.84,843.35,770.8,774.08,772.93,772.13,730.63,739.59,730.18,731.53
3,CN8,4G,8,12,1198.0,28443.0,37592.0,41524.0,372.0,1362.0,765.2,6124.0,8560.57,8672.92,8602.17,8546.96,8605.77,8882.58,8543.8,8730.21,8885.29,8722.68,8817.07,8954.05,1028.38,1046.35,1034.4,1027.86,1033.23,1062.25,1026.01,1040.06,1066.78,1049.61,1060.62,1073.82
4,CN8,4G,16,12,22151.0,45561.0,77909.0,96364.0,147.0,1152.0,318.89,5108.2,9958.01,10004.76,9935.09,10077.29,9993.58,10112.94,10204.7,10053.88,10129.86,10147.05,10165.22,10139.98,1214.19,1217.54,1210.16,1227.97,1221.47,1233.72,1243.33,1228.88,1233.28,1237.31,1234.06,1237.24
5,CN8,8G,1,12,772.0,968.0,1663.0,1968.0,1348.0,1520.0,1453.36,1525.0,2818.62,2787.54,2843.56,2805.25,2859.19,2829.8,2768.2,2796.6,2759.75,2751.29,2759.58,2775.58,299.46,297.75,300.3,298.34,298.45,298.58,298.04,299.02,293.1,293.6,292.66,294.01
6,CN8,8G,2,12,840.0,994.0,1614.0,1958.0,1278.0,1462.0,1381.82,2867.8,5567.54,5546.04,5615.04,5464.71,5657.95,5724.36,5533.53,5547.45,5077.91,5026.46,5019.3,5049.26,594.13,594.45,595.27,579.38,594.76,607.93,592.86,594.4,537.64,538.64,535.4,538.39
7,CN8,8G,4,12,990.0,1335.0,7543.0,14269.0,976.0,1352.0,1264.7,5203.4,8912.15,8894.04,8895.8,8847.11,8594.68,8580.74,8602.08,8416.89,8765.93,8581.48,8614.68,8624.05,1070.43,1074.84,1072.98,1063.54,1032.33,1030.33,1041.73,1013.79,1045.2,1040.07,1041.72,1041.95
8,CN8,8G,8,12,7419.0,25087.0,40842.0,60188.0,289.0,1366.0,564.92,4544.6,9565.6,9550.54,9572.98,9480.16,9316.34,9418.37,9309.04,9207.1,9289.73,9162.51,9290.64,9123.37,1163.69,1163.89,1171.19,1156.86,1122.91,1131.07,1121.14,1111.88,1130.43,1117.02,1131.17,1116.36
9,CN8,8G,16,12,23724.0,52062.0,82523.0,107689.0,86.0,1012.0,224.58,4450.0,10367.03,10187.8,10219.11,10159.64,9849.75,9970.54,9947.14,10098.96,9981.01,9955.26,10048.38,9961.64,1267.6,1247.52,1244.86,1243.51,1203.28,1218.32,1217.73,1237.29,1216.9,1219.01,1230.36,1218.8
