,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN10,4G,1,12,838.0,1094.0,1784.0,1948.0,1335.0,1466.0,1414.56,1485.4,2133.24,2103.9,2099.17,2107.97,2130.59,2085.79,2128.38,2078.33,2077.5,2029.68,2053.19,2046.5,226.12,226.03,225.98,225.69,226.44,225.39,226.55,226.51,219.64,219.91,219.3,219.35
1,CN10,4G,2,12,856.0,1034.0,1794.0,2766.0,1253.0,1430.0,1364.6,2849.8,4128.01,4117.36,4162.98,4112.51,4125.3,4141.51,4128.86,4092.59,3647.14,3614.4,3681.37,3679.54,439.84,438.24,441.96,439.41,436.6,441.92,438.73,439.42,389.74,388.78,390.77,388.9
2,CN10,4G,4,12,987.0,1230.0,1791.0,3118.0,1180.0,1347.0,1287.27,5338.0,7056.16,7049.02,7030.62,7042.72,6644.94,6760.68,6643.58,6695.43,6105.68,6139.46,6108.53,6116.55,833.65,841.95,843.84,843.35,770.8,774.08,772.93,772.13,730.63,739.59,730.18,731.53
3,CN10,4G,8,12,1175.0,24773.0,33240.0,41550.0,383.0,1331.0,801.66,6397.2,8560.57,8672.92,8602.17,8546.96,8605.77,8882.58,8543.8,8730.21,8885.29,8722.68,8817.07,8954.05,1028.38,1046.35,1034.4,1027.86,1033.23,1062.25,1026.01,1040.06,1066.78,1049.61,1060.62,1073.82
4,CN10,4G,16,12,21352.0,45770.0,76441.0,96993.0,122.0,924.0,261.56,5155.4,9958.01,10004.76,9935.09,10077.29,9993.58,10112.94,10204.7,10053.88,10129.86,10147.05,10165.22,10139.98,1214.19,1217.54,1210.16,1227.97,1221.47,1233.72,1243.33,1228.88,1233.28,1237.31,1234.06,1237.24
5,CN10,8G,1,12,776.0,967.0,1679.0,1916.0,1320.0,1515.0,1446.4,1517.0,2818.62,2787.54,2843.56,2805.25,2859.19,2829.8,2768.2,2796.6,2759.75,2751.29,2759.58,2775.58,299.46,297.75,300.3,298.34,298.45,298.58,298.04,299.02,293.1,293.6,292.66,294.01
6,CN10,8G,2,12,849.0,1000.0,1588.0,1986.0,1246.0,1455.0,1369.58,2829.6,5567.54,5546.04,5615.04,5464.71,5657.95,5724.36,5533.53,5547.45,5077.91,5026.46,5019.3,5049.26,594.13,594.45,595.27,579.38,594.76,607.93,592.86,594.4,537.64,538.64,535.4,538.39
7,CN10,8G,4,12,977.0,1178.0,1735.0,4724.0,1158.0,1352.0,1286.9,5301.0,8912.15,8894.04,8895.8,8847.11,8594.68,8580.74,8602.08,8416.89,8765.93,8581.48,8614.68,8624.05,1070.43,1074.84,1072.98,1063.54,1032.33,1030.33,1041.73,1013.79,1045.2,1040.07,1041.72,1041.95
8,CN10,8G,8,12,7983.0,20893.0,37303.0,54212.0,335.0,1314.0,579.31,4722.4,9565.6,9550.54,9572.98,9480.16,9316.34,9418.37,9309.04,9207.1,9289.73,9162.51,9290.64,9123.37,1163.69,1163.89,1171.19,1156.86,1122.91,1131.07,1121.14,1111.88,1130.43,1117.02,1131.17,1116.36
9,CN10,8G,16,12,23200.0,45561.0,73296.0,99929.0,136.0,1159.0,280.86,4554.4,10367.03,10187.8,10219.11,10159.64,9849.75,9970.54,9947.14,10098.96,9981.01,9955.26,10048.38,9961.64,1267.6,1247.52,1244.86,1243.51,1203.28,1218.32,1217.73,1237.29,1216.9,1219.01,1230.36,1218.8
10,CN10,16G,1,12,733.0,840.0,1270.0,1912.0,1338.0,1558.0,1486.79,1559.8,3649.5,3575.35,3385.42,3583.18,3656.63,3440.1,3283.04,3430.12,3386.38,3546.11,3400.5,3319.23,381.61,381.34,361.06,381.53,384.12,366.18,347.18,367.11,357.1,375.74,358.27,357.75
11,CN10,16G,2,12,830.0,950.0,1260.0,1856.0,1249.0,1482.0,1381.62,2862.2,6934.67,6895.47,7022.4,6837.23,6627.42,6446.89,6474.59,6593.72,6484.72,6478.97,6525.32,6506.56,723.86,740.18,744.27,724.27,704.05,687.29,686.73,706.11,688.98,689.1,687.92,689.52
12,CN10,16G,4,12,1276.0,3136.0,5735.0,9162.0,740.0,1362.0,1146.0,4722.4,9666.71,9678.6,9785.36,9630.41,9652.29,9631.54,9807.15,9703.96,9236.51,9252.49,9212.52,9243.87,1169.38,1182.49,1195.35,1169.61,1174.23,1172.56,1189.06,1176.37,1122.31,1121.87,1122.01,1122.07
13,CN10,16G,8,12,8985.0,23305.0,39794.0,61185.0,292.0,1361.0,539.49,4329.6,9873.38,9991.83,9803.24,10009.27,9801.28,9702.27,9769.61,9669.91,9863.22,9786.74,9743.67,9808.89,1194.83,1217.88,1193.23,1216.66,1191.8,1177.72,1190.29,1176.23,1204.62,1185.18,1189.32,1197.87
14,CN10,16G,16,12,25297.0,48706.0,76284.0,103285.0,105.0,1055.0,216.39,4258.4,10359.17,10439.31,10437.61,10367.16,10400.42,10388.75,10325.44,10387.44,10300.85,10277.98,10314.1,10372.5,1257.87,1275.08,1272.67,1267.56,1268.35,1266.53,1259.13,1267.06,1259.26,1255.84,1259.82,1270.59
15,CN10,32G,1,12,726.0,812.0,1139.0,1889.0,1333.0,1568.0,1495.42,1567.8,4026.61,3996.34,4086.9,4053.71,3959.64,4064.54,3988.39,3985.6,3897.24,3876.5,3859.39,3874.5,426.64,426.44,427.61,427.03,423.13,425.21,423.74,423.48,411.73,411.47,411.94,411.21
16,CN10,32G,2,12,1131.0,1823.0,2223.0,2414.0,622.0,1488.0,1299.61,2705.2,7119.52,7078.87,7110.52,7111.25,7010.15,6962.31,6940.73,6915.1,6935.38,6885.78,6879.47,6938.18,747.36,747.21,748.24,747.74,732.22,731.79,731.69,733.61,728.38,729.38,727.91,728.55
17,CN10,32G,4,12,1427.0,2933.0,11377.0,19504.0,650.0,1360.0,1063.16,4389.4,10287.27,10208.82,10450.96,10174.04,10134.76,10175.49,10001.89,10045.28,10078.69,10120.26,10119.23,10099.68,1247.09,1245.48,1275.63,1243.93,1236.64,1239.66,1222.0,1223.61,1227.7,1228.92,1228.74,1228.3
18,CN10,32G,8,12,8212.0,20631.0,41891.0,70150.0,312.0,1347.0,555.1,4549.0,10888.96,10880.38,10887.38,10874.05,10806.48,10792.73,10790.59,10726.53,10785.98,10796.61,10843.25,10786.12,1332.81,1333.0,1332.85,1332.42,1323.95,1323.9,1324.4,1315.83,1324.34,1324.65,1332.36,1324.37
19,CN10,32G,16,12,24248.0,49545.0,84830.0,111254.0,89.0,1038.0,217.35,4329.2,10872.71,10871.29,10870.77,10931.42,11009.16,10860.5,10886.11,10956.56,10827.55,10795.83,10848.06,10874.78,1327.57,1327.41,1327.43,1335.59,1345.79,1325.85,1329.69,1337.97,1319.98,1316.01,1323.9,1324.27
