,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN9,4G,1,12,812.0,1097.0,1693.0,2355.0,1323.0,1523.0,1426.44,1501.4,1946.92,1954.3,1944.24,1950.07,1916.66,1911.49,1942.12,1914.26,1939.69,1930.11,1865.47,1957.37,205.59,205.43,204.69,205.01,205.32,206.31,204.65,205.74,205.73,205.99,204.89,206.27
1,CN9,4G,2,12,873.0,1065.0,1761.0,2515.0,1227.0,1440.0,1354.42,2833.6,3959.54,3961.86,4048.46,3998.82,3824.59,4006.95,3961.13,4077.7,3435.31,3431.95,3366.5,3497.45,421.59,423.4,425.71,422.71,411.36,430.18,419.64,434.42,365.29,368.07,367.17,369.15
2,CN9,4G,4,12,992.0,1198.0,1742.0,2214.0,1175.0,1343.0,1279.99,5283.0,6849.36,6778.98,6869.05,6851.1,6687.42,6723.22,6785.45,6825.36,6105.05,6201.17,6010.46,6120.8,816.27,805.58,815.87,813.37,789.2,797.89,788.82,801.58,709.75,709.09,708.38,700.8
3,CN9,4G,8,12,1440.0,25926.0,43778.0,55732.0,333.0,1332.0,694.99,5605.6,8953.25,9067.86,8850.08,8832.84,8584.64,8968.26,8600.18,8694.43,8360.79,8539.85,8417.57,8467.93,1069.44,1080.31,1060.06,1057.11,1025.74,1070.2,1032.71,1045.15,1003.55,1021.04,1014.64,1016.82
4,CN9,4G,16,12,26188.0,59822.0,90073.0,117126.0,86.0,873.0,220.43,4278.8,9414.21,9294.12,9227.27,9268.23,9299.66,9280.47,9336.81,9197.26,9159.77,9201.84,9111.88,9176.0,1132.87,1127.66,1117.53,1121.4,1103.76,1100.93,1110.74,1106.9,1095.46,1109.39,1094.7,1098.92
5,CN9,8G,1,12,771.0,969.0,1689.0,1915.0,1293.0,1523.0,1449.34,1518.4,2806.44,2787.95,2838.16,2774.6,2800.7,2846.39,2799.64,2825.6,2814.27,2816.21,2804.92,2841.85,297.04,296.64,298.38,298.23,298.85,298.1,298.22,299.48,297.5,298.88,298.21,298.52
6,CN9,8G,2,12,830.0,989.0,1660.0,5443.0,1182.0,1486.0,1387.72,2901.0,5523.28,5476.13,5507.09,5470.83,5536.33,5437.3,5534.68,5498.05,5254.08,5183.48,5282.77,5315.0,580.42,581.95,579.46,581.94,578.56,578.68,580.51,583.6,554.66,555.42,555.03,555.97
7,CN9,8G,4,12,992.0,1450.0,10668.0,17225.0,974.0,1364.0,1236.49,5088.6,9020.96,9082.69,9230.62,8933.21,8731.64,8878.41,8754.23,8737.79,8835.77,8755.83,8767.89,8617.53,1068.7,1084.69,1102.84,1066.23,1037.82,1049.92,1033.62,1027.12,1043.26,1043.51,1054.13,1031.63
8,CN9,8G,8,12,4268.0,26817.0,41288.0,62783.0,337.0,1333.0,593.79,4876.8,9899.86,9889.87,9882.15,9798.65,9975.91,9878.99,9915.06,9835.7,9853.14,9846.51,9742.39,9784.13,1194.38,1202.44,1201.27,1193.37,1198.45,1191.87,1196.15,1190.29,1180.62,1181.69,1176.14,1175.68
9,CN9,8G,16,12,21575.0,59087.0,102656.0,133169.0,46.0,477.0,112.35,4425.0,10132.4,10250.43,10153.68,10226.14,10332.32,10224.05,10164.48,10165.74,9893.06,10033.78,9920.38,10041.84,1232.4,1250.62,1239.33,1250.39,1265.59,1250.7,1246.19,1245.92,1203.85,1225.78,1211.23,1225.76
10,CN9,16G,1,12,750.0,851.0,1332.0,1876.0,1329.0,1540.0,1464.91,1535.8,3611.95,3499.87,3575.17,3557.22,3437.77,3466.4,3365.07,3424.61,3323.29,3306.01,3341.76,3290.43,376.66,375.39,376.47,377.14,361.43,361.47,360.95,361.49,352.76,351.29,351.63,351.95
11,CN9,16G,2,12,837.0,966.0,1286.0,1775.0,1237.0,1485.0,1378.7,2871.8,6803.68,6683.28,6827.05,7074.91,6555.09,6823.57,6749.5,6635.97,6707.11,6658.37,6685.33,6688.06,712.34,712.21,712.51,750.18,694.3,712.91,712.14,696.07,706.14,706.48,705.95,705.89
12,CN9,16G,4,12,1227.0,2409.0,13940.0,21928.0,744.0,1379.0,1127.55,4612.4,9792.87,9679.97,9659.93,9566.17,9677.38,9816.44,9637.51,9607.94,9365.57,9287.26,9373.27,9366.38,1168.71,1166.26,1163.43,1149.24,1167.03,1181.81,1168.13,1155.18,1135.68,1110.51,1135.75,1124.79
13,CN9,16G,8,12,6914.0,26975.0,51328.0,73400.0,302.0,1320.0,542.15,4450.4,10106.0,10107.36,10206.82,10087.68,9900.52,9771.34,9813.65,9824.05,9947.42,9962.09,9815.24,9835.05,1221.27,1228.95,1242.91,1228.04,1206.82,1185.51,1192.29,1186.66,1208.89,1209.4,1190.03,1194.57
14,CN9,16G,16,12,22046.0,52376.0,87976.0,116811.0,63.0,738.0,160.85,4264.8,10496.47,10439.04,10544.67,10388.67,10340.13,10440.29,10331.83,10473.53,10461.83,10403.9,10316.91,10492.31,1273.05,1268.54,1277.52,1260.56,1257.13,1272.63,1260.05,1273.27,1273.27,1265.98,1254.11,1277.28
