,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,12,836.0,1120.0,1719.0,1925.0,1297.0,1497.0,1409.33,1478.4,1946.92,1954.3,1944.24,1950.07,1916.66,1911.49,1942.12,1914.26,1939.69,1930.11,1865.47,1957.37,205.59,205.43,204.69,205.01,205.32,206.31,204.65,205.74,205.73,205.99,204.89,206.27
1,CN8,4G,2,12,850.0,1049.0,1706.0,2055.0,1245.0,1463.0,1376.49,2866.0,3959.54,3961.86,4048.46,3998.82,3824.59,4006.95,3961.13,4077.7,3435.31,3431.95,3366.5,3497.45,421.59,423.4,425.71,422.71,411.36,430.18,419.64,434.42,365.29,368.07,367.17,369.15
2,CN8,4G,4,12,989.0,1181.0,1748.0,2972.0,1170.0,1352.0,1290.24,5285.4,6849.36,6778.98,6869.05,6851.1,6687.42,6723.22,6785.45,6825.36,6105.05,6201.17,6010.46,6120.8,816.27,805.58,815.87,813.37,789.2,797.89,788.82,801.58,709.75,709.09,708.38,700.8
3,CN8,4G,8,12,1378.0,27342.0,40633.0,47055.0,325.0,1336.0,712.75,5715.6,8953.25,9067.86,8850.08,8832.84,8584.64,8968.26,8600.18,8694.43,8360.79,8539.85,8417.57,8467.93,1069.44,1080.31,1060.06,1057.11,1025.74,1070.2,1032.71,1045.15,1003.55,1021.04,1014.64,1016.82
4,CN8,4G,16,12,25559.0,55417.0,89863.0,112303.0,104.0,864.0,223.68,4457.8,9414.21,9294.12,9227.27,9268.23,9299.66,9280.47,9336.81,9197.26,9159.77,9201.84,9111.88,9176.0,1132.87,1127.66,1117.53,1121.4,1103.76,1100.93,1110.74,1106.9,1095.46,1109.39,1094.7,1098.92
5,CN8,8G,1,12,769.0,919.0,1660.0,2576.0,1349.0,1508.0,1444.16,1515.8,2806.44,2787.95,2838.16,2774.6,2800.7,2846.39,2799.64,2825.6,2814.27,2816.21,2804.92,2841.85,297.04,296.64,298.38,298.23,298.85,298.1,298.22,299.48,297.5,298.88,298.21,298.52
6,CN8,8G,2,12,840.0,997.0,1568.0,1889.0,1248.0,1470.0,1379.33,2877.4,5523.28,5476.13,5507.09,5470.83,5536.33,5437.3,5534.68,5498.05,5254.08,5183.48,5282.77,5315.0,580.42,581.95,579.46,581.94,578.56,578.68,580.51,583.6,554.66,555.42,555.03,555.97
7,CN8,8G,4,12,987.0,1201.0,4604.0,10990.0,1074.0,1345.0,1275.98,5273.8,9020.96,9082.69,9230.62,8933.21,8731.64,8878.41,8754.23,8737.79,8835.77,8755.83,8767.89,8617.53,1068.7,1084.69,1102.84,1066.23,1037.82,1049.92,1033.62,1027.12,1043.26,1043.51,1054.13,1031.63
8,CN8,8G,8,12,3156.0,25822.0,41655.0,62626.0,364.0,1357.0,603.27,4968.6,9899.86,9889.87,9882.15,9798.65,9975.91,9878.99,9915.06,9835.7,9853.14,9846.51,9742.39,9784.13,1194.38,1202.44,1201.27,1193.37,1198.45,1191.87,1196.15,1190.29,1180.62,1181.69,1176.14,1175.68
9,CN8,8G,16,12,21575.0,57514.0,98042.0,127821.0,43.0,542.0,112.94,4493.8,10132.4,10250.43,10153.68,10226.14,10332.32,10224.05,10164.48,10165.74,9893.06,10033.78,9920.38,10041.84,1232.4,1250.62,1239.33,1250.39,1265.59,1250.7,1246.19,1245.92,1203.85,1225.78,1211.23,1225.76
10,CN8,16G,1,12,748.0,876.0,1254.0,1889.0,1312.0,1549.0,1468.23,1539.8,3611.95,3499.87,3575.17,3557.22,3437.77,3466.4,3365.07,3424.61,3323.29,3306.01,3341.76,3290.43,376.66,375.39,376.47,377.14,361.43,361.47,360.95,361.49,352.76,351.29,351.63,351.95
11,CN8,16G,2,12,810.0,919.0,1240.0,1801.0,1264.0,1501.0,1400.53,2916.6,6803.68,6683.28,6827.05,7074.91,6555.09,6823.57,6749.5,6635.97,6707.11,6658.37,6685.33,6688.06,712.34,712.21,712.51,750.18,694.3,712.91,712.14,696.07,706.14,706.48,705.95,705.89
12,CN8,16G,4,12,1273.0,1946.0,9604.0,14969.0,710.0,1382.0,1151.45,4730.8,9792.87,9679.97,9659.93,9566.17,9677.38,9816.44,9637.51,9607.94,9365.57,9287.26,9373.27,9366.38,1168.71,1166.26,1163.43,1149.24,1167.03,1181.81,1168.13,1155.18,1135.68,1110.51,1135.75,1124.79
