,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN9,4G,1,12,842.0,1108.0,1781.0,1927.0,1311.0,1520.0,1413.92,1490.8,2133.24,2103.9,2099.17,2107.97,2130.59,2085.79,2128.38,2078.33,2077.5,2029.68,2053.19,2046.5,226.12,226.03,225.98,225.69,226.44,225.39,226.55,226.51,219.64,219.91,219.3,219.35
1,CN9,4G,2,12,851.0,1044.0,1709.0,1992.0,1246.0,1449.0,1358.25,2824.2,4128.01,4117.36,4162.98,4112.51,4125.3,4141.51,4128.86,4092.59,3647.14,3614.4,3681.37,3679.54,439.84,438.24,441.96,439.41,436.6,441.92,438.73,439.42,389.74,388.78,390.77,388.9
2,CN9,4G,4,12,989.0,1181.0,1822.0,4594.0,1174.0,1351.0,1285.06,5276.4,7056.16,7049.02,7030.62,7042.72,6644.94,6760.68,6643.58,6695.43,6105.68,6139.46,6108.53,6116.55,833.65,841.95,843.84,843.35,770.8,774.08,772.93,772.13,730.63,739.59,730.18,731.53
3,CN9,4G,8,12,2251.0,27918.0,37880.0,43018.0,343.0,1336.0,739.88,5938.4,8560.57,8672.92,8602.17,8546.96,8605.77,8882.58,8543.8,8730.21,8885.29,8722.68,8817.07,8954.05,1028.38,1046.35,1034.4,1027.86,1033.23,1062.25,1026.01,1040.06,1066.78,1049.61,1060.62,1073.82
4,CN9,4G,16,12,20316.0,46505.0,79902.0,105801.0,126.0,1122.0,316.05,5060.0,9958.01,10004.76,9935.09,10077.29,9993.58,10112.94,10204.7,10053.88,10129.86,10147.05,10165.22,10139.98,1214.19,1217.54,1210.16,1227.97,1221.47,1233.72,1243.33,1228.88,1233.28,1237.31,1234.06,1237.24
5,CN9,8G,1,12,759.0,960.0,1637.0,2484.0,1325.0,1519.0,1450.58,1522.6,2818.62,2787.54,2843.56,2805.25,2859.19,2829.8,2768.2,2796.6,2759.75,2751.29,2759.58,2775.58,299.46,297.75,300.3,298.34,298.45,298.58,298.04,299.02,293.1,293.6,292.66,294.01
6,CN9,8G,2,12,841.0,974.0,1673.0,2897.0,1243.0,1454.0,1365.79,2834.2,5567.54,5546.04,5615.04,5464.71,5657.95,5724.36,5533.53,5547.45,5077.91,5026.46,5019.3,5049.26,594.13,594.45,595.27,579.38,594.76,607.93,592.86,594.4,537.64,538.64,535.4,538.39
7,CN9,8G,4,12,990.0,1273.0,5871.0,14344.0,1040.0,1363.0,1259.52,5153.8,8912.15,8894.04,8895.8,8847.11,8594.68,8580.74,8602.08,8416.89,8765.93,8581.48,8614.68,8624.05,1070.43,1074.84,1072.98,1063.54,1032.33,1030.33,1041.73,1013.79,1045.2,1040.07,1041.72,1041.95
8,CN9,8G,8,12,6393.0,22361.0,36596.0,57462.0,349.0,1320.0,593.98,4899.0,9565.6,9550.54,9572.98,9480.16,9316.34,9418.37,9309.04,9207.1,9289.73,9162.51,9290.64,9123.37,1163.69,1163.89,1171.19,1156.86,1122.91,1131.07,1121.14,1111.88,1130.43,1117.02,1131.17,1116.36
9,CN9,8G,16,12,23514.0,49650.0,79377.0,107898.0,116.0,1124.0,277.44,4391.6,10367.03,10187.8,10219.11,10159.64,9849.75,9970.54,9947.14,10098.96,9981.01,9955.26,10048.38,9961.64,1267.6,1247.52,1244.86,1243.51,1203.28,1218.32,1217.73,1237.29,1216.9,1219.01,1230.36,1218.8
10,CN9,16G,1,12,754.0,918.0,1309.0,2892.0,1305.0,1536.0,1456.85,1527.0,3649.5,3575.35,3385.42,3583.18,3656.63,3440.1,3283.04,3430.12,3386.38,3546.11,3400.5,3319.23,381.61,381.34,361.06,381.53,384.12,366.18,347.18,367.11,357.1,375.74,358.27,357.75
11,CN9,16G,2,12,841.0,969.0,1280.0,1768.0,1224.0,1497.0,1369.28,2836.6,6934.67,6895.47,7022.4,6837.23,6627.42,6446.89,6474.59,6593.72,6484.72,6478.97,6525.32,6506.56,723.86,740.18,744.27,724.27,704.05,687.29,686.73,706.11,688.98,689.1,687.92,689.52
12,CN9,16G,4,12,1299.0,2913.0,7914.0,15624.0,705.0,1380.0,1138.74,4691.4,9666.71,9678.6,9785.36,9630.41,9652.29,9631.54,9807.15,9703.96,9236.51,9252.49,9212.52,9243.87,1169.38,1182.49,1195.35,1169.61,1174.23,1172.56,1189.06,1176.37,1122.31,1121.87,1122.01,1122.07
13,CN9,16G,8,12,8742.0,24615.0,43988.0,63282.0,268.0,1342.0,527.65,4269.2,9873.38,9991.83,9803.24,10009.27,9801.28,9702.27,9769.61,9669.91,9863.22,9786.74,9743.67,9808.89,1194.83,1217.88,1193.23,1216.66,1191.8,1177.72,1190.29,1176.23,1204.62,1185.18,1189.32,1197.87
14,CN9,16G,16,12,25140.0,55103.0,87347.0,115868.0,21.0,254.0,52.57,4271.6,10359.17,10439.31,10437.61,10367.16,10400.42,10388.75,10325.44,10387.44,10300.85,10277.98,10314.1,10372.5,1257.87,1275.08,1272.67,1267.56,1268.35,1266.53,1259.13,1267.06,1259.26,1255.84,1259.82,1270.59
15,CN9,32G,1,12,740.0,820.0,1158.0,1742.0,1321.0,1552.0,1464.31,1535.8,4026.61,3996.34,4086.9,4053.71,3959.64,4064.54,3988.39,3985.6,3897.24,3876.5,3859.39,3874.5,426.64,426.44,427.61,427.03,423.13,425.21,423.74,423.48,411.73,411.47,411.94,411.21
16,CN9,32G,2,12,1158.0,1765.0,2102.0,2428.0,655.0,1462.0,1270.81,2642.0,7119.52,7078.87,7110.52,7111.25,7010.15,6962.31,6940.73,6915.1,6935.38,6885.78,6879.47,6938.18,747.36,747.21,748.24,747.74,732.22,731.79,731.69,733.61,728.38,729.38,727.91,728.55
17,CN9,32G,4,12,1401.0,2250.0,6469.0,10499.0,678.0,1355.0,1093.22,4532.6,10287.27,10208.82,10450.96,10174.04,10134.76,10175.49,10001.89,10045.28,10078.69,10120.26,10119.23,10099.68,1247.09,1245.48,1275.63,1243.93,1236.64,1239.66,1222.0,1223.61,1227.7,1228.92,1228.74,1228.3
18,CN9,32G,8,12,7661.0,22256.0,43568.0,68315.0,291.0,1324.0,548.5,4529.2,10888.96,10880.38,10887.38,10874.05,10806.48,10792.73,10790.59,10726.53,10785.98,10796.61,10843.25,10786.12,1332.81,1333.0,1332.85,1332.42,1323.95,1323.9,1324.4,1315.83,1324.34,1324.65,1332.36,1324.37
19,CN9,32G,16,12,22938.0,50594.0,85878.0,113141.0,25.0,226.0,53.66,4292.4,10872.71,10871.29,10870.77,10931.42,11009.16,10860.5,10886.11,10956.56,10827.55,10795.83,10848.06,10874.78,1327.57,1327.41,1327.43,1335.59,1345.79,1325.85,1329.69,1337.97,1319.98,1316.01,1323.9,1324.27
