,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
69,CN7,16G,2,16,837.0,963.0,1483.0,22938.0,1218.0,1406.0,1337.72,2789.33,4419.86,4419.16,4419.47,4420.19,551.91,551.81,551.86,551.94
70,CN7,16G,4,1,818.0,875.0,1100.0,42424.0,1144.0,1464.0,1348.81,5553.67,8701.77,8701.18,8701.85,8702.44,1086.65,1086.58,1086.64,1086.7
71,CN7,16G,4,2,990.0,1155.0,1374.0,61254.0,910.0,1415.0,1265.95,5082.67,9454.78,9453.85,6881.96,6882.54,1180.67,1180.57,859.37,859.45
72,CN7,16G,4,4,1031.0,1275.0,1549.0,49021.0,929.0,1430.0,1278.02,5266.33,8332.28,8331.5,8331.94,8332.3,1040.48,1040.39,1040.42,1040.48
73,CN7,16G,4,8,1043.0,1292.0,1576.0,44128.0,962.0,1415.0,1268.73,5234.33,8331.87,8330.86,8331.66,8332.47,1040.46,1040.35,1040.41,1040.5
74,CN7,16G,4,16,1034.0,1292.0,1581.0,47099.0,929.0,1422.0,1279.14,5276.33,8332.91,8332.05,8332.63,8333.15,1040.53,1040.44,1040.48,1040.55
75,CN7,16G,8,1,1887.0,2616.0,6346.0,186122.0,339.0,1328.0,917.48,7569.67,12406.4,12405.2,12406.09,12406.7,1549.18,1549.09,1549.13,1549.21
76,CN7,16G,8,2,2007.0,3523.0,11076.0,238376.0,190.0,817.0,593.2,7236.0,11850.96,11849.87,11850.18,11850.9,1479.77,1479.71,1479.75,1479.79
77,CN7,16G,8,4,1892.0,4080.0,12605.0,218104.0,196.0,781.0,583.49,7219.0,12024.84,12024.22,12024.52,12024.94,1501.57,1501.5,1501.53,1501.59
78,CN7,16G,8,8,1985.0,4183.0,13653.0,192589.0,357.0,1168.0,867.46,7249.67,12025.81,12024.52,12025.15,12026.17,1501.6,1501.52,1501.57,1501.61
79,CN7,16G,8,16,1996.0,4255.0,11993.0,200103.0,291.0,772.0,586.07,7251.0,11849.08,11849.03,11849.71,11849.86,1479.6,1479.55,1479.59,1479.63
80,CN7,16G,16,1,4228.0,5909.0,10814.0,367002.0,37.0,328.0,142.96,7151.67,12451.35,12450.94,12451.11,12451.57,1554.7,1554.65,1554.68,1554.71
81,CN7,16G,16,2,6193.0,9546.0,22763.0,383779.0,38.0,284.0,139.45,6934.67,12162.59,12162.7,12162.79,12162.47,1518.71,1518.69,1518.72,1518.71
82,CN7,16G,16,4,9328.0,15751.0,55050.0,314573.0,37.0,267.0,132.88,6579.67,11627.77,11627.54,11627.24,11626.93,1451.87,1451.84,1451.85,1451.86
83,CN7,16G,16,8,9197.0,15401.0,34734.0,282417.0,50.0,287.0,135.81,6769.0,11982.51,11981.97,11984.39,11979.47,1495.73,1495.72,1495.73,1495.77
84,CN7,16G,16,16,9241.0,15401.0,38011.0,348826.0,45.0,267.0,134.7,6691.67,11804.48,11803.13,11803.53,11803.49,1473.63,1473.6,1473.63,1473.64
85,CN7,16G,32,1,9153.0,12561.0,99091.0,364206.0,0.0,0.0,0.0,6911.0,12675.39,12675.46,12675.38,12675.34,1582.73,1582.71,1582.72,1582.72
86,CN7,16G,32,2,14702.0,21452.0,161830.0,428518.0,0.0,0.0,0.0,6513.33,12000.8,12000.76,12000.82,12001.0,1498.52,1498.51,1498.52,1498.54
87,CN7,16G,32,4,23200.0,33118.0,100489.0,432713.0,0.0,0.0,0.0,6328.33,11652.7,11649.63,11652.59,11649.91,1454.31,1454.29,1454.3,1454.33
88,CN7,16G,32,8,23200.0,33467.0,144179.0,333797.0,0.0,0.0,0.0,6293.67,11605.05,11603.86,11604.15,11603.24,1448.88,1448.87,1448.89,1448.89
89,CN7,16G,32,16,23112.0,32637.0,106081.0,393566.0,0.0,0.0,0.0,6395.33,11777.67,11779.2,11780.61,11782.69,1470.59,1470.58,1470.59,1470.6
90,CN7,32G,1,1,771.0,870.0,1133.0,31283.0,1201.0,1468.0,1382.57,1449.33,3324.21,85.75,3322.48,3450.66,414.74,10.28,414.9,430.49
91,CN7,32G,1,2,755.0,884.0,1144.0,16559.0,1210.0,1468.0,1401.62,1470.67,1702.31,1763.79,3383.84,3321.99,212.55,220.26,422.57,414.83
92,CN7,32G,1,4,758.0,870.0,1155.0,10114.0,1248.0,1485.0,1406.37,1475.0,2575.45,2574.9,2575.27,2575.63,321.59,321.53,321.57,321.61
93,CN7,32G,1,8,747.0,862.0,1156.0,10027.0,1252.0,1486.0,1409.73,1478.67,2575.15,2574.68,2574.59,2575.33,321.54,321.49,321.51,321.56
94,CN7,32G,1,16,750.0,878.0,1193.0,10857.0,1228.0,1486.0,1405.05,1473.67,2575.58,2575.15,2575.24,2575.72,321.6,321.54,321.58,321.62
95,CN7,32G,2,1,829.0,886.0,1057.0,30452.0,1136.0,1434.0,1328.27,2766.0,3202.34,6326.0,6326.37,3202.27,399.89,789.95,790.0,399.89
96,CN7,32G,2,2,840.0,897.0,1061.0,18307.0,1079.0,1432.0,1337.68,2800.0,4764.6,4764.5,4764.53,4764.78,594.94,594.92,594.95,594.96
97,CN7,32G,2,4,1144.0,1494.0,1717.0,22676.0,762.0,1416.0,1254.9,2619.67,4548.92,4548.5,4548.44,4548.92,568.0,567.94,567.97,568.01
98,CN7,32G,2,8,1090.0,1445.0,1701.0,20666.0,746.0,1426.0,1275.18,2633.33,4600.71,4600.15,4600.31,4600.64,574.46,574.4,574.43,574.46
99,CN7,32G,2,16,1139.0,1478.0,1701.0,24423.0,768.0,1406.0,1263.65,2645.33,4550.09,4549.09,4549.6,4549.7,568.07,568.02,568.05,568.1
100,CN7,32G,4,1,826.0,881.0,1044.0,46225.0,1040.0,1461.0,1326.19,5496.67,9450.81,9450.42,9450.7,9450.6,1180.15,1180.1,1180.14,1180.14
101,CN7,32G,4,2,1012.0,1161.0,1357.0,53041.0,838.0,1435.0,1253.89,5146.67,8820.57,8819.7,8819.44,8820.19,1101.37,1101.31,1101.32,1101.37
102,CN7,32G,4,4,1117.0,1346.0,1619.0,48497.0,908.0,1404.0,1203.61,4981.33,8631.34,8631.02,8631.21,8631.47,1077.81,1077.77,1077.8,1077.82
103,CN7,32G,4,8,1111.0,1335.0,1603.0,50244.0,868.0,1408.0,1207.35,4981.67,8631.76,8631.23,8631.42,8631.88,1077.85,1077.8,1077.82,1077.86
104,CN7,32G,4,16,1111.0,1335.0,1614.0,48322.0,838.0,1400.0,1213.25,4965.67,8536.5,8535.36,8535.99,8536.25,1065.89,1065.82,1065.87,1065.9
105,CN7,32G,8,1,1936.0,2736.0,7067.0,234532.0,167.0,883.0,587.43,7274.33,12856.11,12855.84,12856.12,12856.19,1605.29,1605.29,1605.31,1605.32
106,CN7,32G,8,2,2116.0,3807.0,12386.0,253056.0,0.0,0.0,0.0,6985.67,12453.0,12452.56,12453.0,12453.07,1554.97,1554.95,1554.98,1555.0
107,CN7,32G,8,4,2144.0,4533.0,13653.0,182802.0,240.0,1164.0,835.54,6904.0,12168.82,12168.08,12168.92,12168.96,1519.51,1519.45,1519.51,1519.53
108,CN7,32G,8,8,2288.0,4839.0,13916.0,182103.0,433.0,1163.0,835.94,6960.33,12361.52,12360.66,12361.14,12361.35,1543.46,1543.43,1543.45,1543.47
109,CN7,32G,8,16,2332.0,4883.0,13741.0,148898.0,240.0,770.0,559.78,6930.67,12356.73,12355.74,12356.07,12356.25,1542.8,1542.79,1542.81,1542.84
110,CN7,32G,16,1,4359.0,6193.0,13544.0,329253.0,84.0,674.0,282.79,7064.67,12934.79,12934.48,12934.54,12934.81,1615.13,1615.1,1615.11,1615.15
111,CN7,32G,16,2,6324.0,9808.0,36700.0,379585.0,0.0,0.0,0.0,6792.33,12475.69,12475.54,12475.47,12475.6,1557.8,1557.76,1557.76,1557.79
112,CN7,32G,16,4,9590.0,16188.0,36613.0,275077.0,0.0,0.0,0.0,6622.33,12186.65,12186.29,12186.42,12186.42,1521.71,1521.69,1521.71,1521.72
113,CN7,32G,16,8,9590.0,16341.0,43210.0,286261.0,49.0,285.0,133.06,6597.0,12140.93,12140.54,12140.8,12142.46,1516.03,1516.0,1516.02,1516.04
114,CN7,32G,16,16,9546.0,16231.0,65274.0,296747.0,0.0,0.0,0.0,6533.33,12001.43,12000.68,12001.55,12001.96,1498.59,1498.53,1498.58,1498.6
115,CN7,32G,32,1,9372.0,13042.0,135266.0,541764.0,0.0,0.0,0.0,6796.0,12714.1,12714.06,12714.04,12714.14,1588.71,1588.68,1588.69,1588.69
116,CN7,32G,32,2,15139.0,22326.0,206570.0,521492.0,0.0,0.0,0.0,6345.67,11901.88,11902.73,11901.15,11900.29,1487.46,1487.57,1487.38,1487.26
117,CN7,32G,32,4,23899.0,34516.0,104333.0,443897.0,0.0,0.0,0.0,6204.67,11622.15,11622.64,11621.83,11622.18,1452.53,1452.56,1452.52,1452.57
118,CN7,32G,32,8,23986.0,34341.0,98741.0,399158.0,0.0,0.0,0.0,6205.0,11602.5,11601.58,11601.77,11601.87,1449.99,1450.0,1450.02,1450.03
119,CN7,32G,32,16,24161.0,35040.0,101887.0,347429.0,0.0,0.0,0.0,6155.0,11532.72,11532.36,11532.09,11532.84,1441.32,1441.32,1441.3,1441.31
