0728-1517
PM1,4G,1,1,1,523,955,4424,5342,2373,2498,2438.33,2553
PM1,4G,1,1,2,523,1012,3818,5276,2362,2526,2449.33,2564
PM1,4G,1,1,3,553,1188,4424,5669,2344,2429,2396.33,2507
PM1,4G,1,1,4,529,947,3294,5473,2354,2556,2474.00,2586
PM1,4G,1,1,5,570,971,4359,100140,1988,2428,2255.33,2372
PM1,4G,2,1,1,635,963,6456,8979,4018,4376,4221.00,4387
PM1,4G,2,1,2,668,1188,6456,9372,3824,4142,4006.33,4188
PM1,4G,2,1,3,619,1156,7701,13829,4009,4314,4161.67,4289
PM1,4G,2,1,4,660,1172,7373,10290,3835,4128,3980.33,4207
PM1,4G,2,1,5,644,1303,9241,12911,4046,4126,4092.00,4280
PM1,4G,4,1,1,906,2278,40109,100140,4595,6085,5362.17,5364
PM1,4G,4,1,2,1074,4293,28181,51643,4686,5890,5162.07,5411
PM1,4G,4,1,3,922,2147,31327,131597,4972,6508,5709.20,5723
PM1,4G,4,1,4,889,2671,28705,52691,5473,6190,5735.60,5779
PM1,4G,4,1,5,1057,5145,92799,102237,3902,5789,4743.83,5048
PM1,4G,8,1,1,2024,14353,80217,126354,4260,7366,5643.39,5806
PM1,4G,8,1,2,1860,12518,67634,202376,4347,7703,5877.99,5966
PM1,4G,8,1,3,1811,12780,86508,133694,4343,7814,5919.59,6034
PM1,4G,8,1,4,2278,16909,81265,107480,3511,6673,5243.39,5340
PM1,4G,8,1,5,2114,13960,72877,106431,4233,7390,5686.57,5756
PM1,4G,16,1,1,7570,31589,93848,154141,3680,7875,5470.46,5649
PM1,4G,16,1,2,11076,39584,107480,152044,3122,8197,5297.96,5444
PM1,4G,16,1,3,10159,35390,84411,126354,3669,7737,5460.18,5676
PM1,4G,16,1,4,8848,32113,93848,173016,3413,8115,5512.53,5681
PM1,4G,16,1,5,9765,37487,106431,181404,3130,8564,5379.22,5572
PM1,8G,1,1,1,545,1401,4228,5604,2409,2498,2451.17,2569
PM1,8G,1,1,2,519,840,3720,5276,2367,2656,2496.50,2610
PM1,8G,1,1,3,562,1303,4293,100140,1980,2416,2268.00,2396
PM1,8G,1,1,4,529,1004,4424,99091,1933,2628,2437.50,2553
PM1,8G,1,1,5,578,1254,4621,7111,2296,2484,2382.00,2493
PM1,8G,2,1,1,611,881,5473,10945,3798,4528,4240.57,4396
PM1,8G,2,1,2,668,996,6849,9765,3705,4494,4183.00,4345
PM1,8G,2,1,3,652,1045,6652,11207,3988,4208,4098.14,4286
PM1,8G,2,1,4,717,1172,7898,10945,3689,4176,3975.73,4137
PM1,8G,2,1,5,734,1172,7963,11731,3634,4221,3972.34,4094
PM1,8G,4,1,1,996,2114,33817,83362,4447,6380,5395.82,5549
PM1,8G,4,1,2,906,1893,34341,104334,3967,6486,5447.09,5613
PM1,8G,4,1,3,906,2089,35390,100140,4519,6360,5471.59,5585
PM1,8G,4,1,4,1074,4293,32637,109577,4100,5710,4905.21,5003
PM1,8G,4,1,5,930,3195,32637,94897,4624,6022,5300.94,5488
PM1,8G,8,1,1,2704,14484,66847,129500,3806,7489,5557.69,5721
PM1,8G,8,1,2,2704,14091,65799,119014,3733,7628,5616.66,5745
PM1,8G,8,1,3,2769,15533,81265,106431,3290,7106,5362.56,5552
PM1,8G,8,1,4,3032,16450,70779,126354,3445,7310,5254.03,5402
PM1,8G,8,1,5,2769,14484,60556,117965,4031,8155,5672.68,5839
PM1,8G,16,1,1,8717,35914,108528,196084,2989,10675,5572.67,5592
PM1,8G,16,1,2,10421,35390,91751,143655,3023,9191,5391.85,5610
PM1,8G,16,1,3,9241,33162,94897,147850,3398,8896,5424.92,5625
PM1,8G,16,1,4,11731,40633,107480,147850,2807,8710,5063.62,5242
PM1,8G,16,1,5,8717,33817,99091,152044,3029,9307,5458.21,5523
PM1,16G,1,1,1,502,1004,3621,5669,2422,2582,2518.75,2633
PM1,16G,1,1,2,523,1303,4113,5473,2382,2560,2473.25,2592
PM1,16G,1,1,3,529,1106,3720,5735,2366,2558,2470.00,2590
PM1,16G,1,1,4,510,1172,3982,5473,2424,2570,2499.67,2626
PM1,16G,1,1,5,529,963,3556,5276,2378,2612,2481.00,2596
PM1,16G,2,1,1,685,1106,7767,100140,3388,4470,4022.75,4193
PM1,16G,2,1,2,660,988,6849,12387,3602,4468,4140.53,4315
PM1,16G,2,1,3,635,947,6849,9503,3696,4474,4221.00,4408
PM1,16G,2,1,4,644,1029,7373,11338,3574,4418,4108.00,4278
PM1,16G,2,1,5,660,1090,7242,14877,3500,4536,4076.00,4236
PM1,16G,4,1,1,848,2802,35390,100140,3991,7330,5593.82,5630
PM1,16G,4,1,2,963,3621,32637,100140,3958,6392,5250.71,5320
PM1,16G,4,1,3,979,3326,32113,87557,4248,6404,5205.24,5332
PM1,16G,4,1,4,971,3359,38536,96994,3841,6678,5201.07,5337
PM1,16G,4,1,5,955,3163,32900,72877,3659,7142,5309.26,5387
PM1,16G,8,1,1,3032,15664,66847,116917,3122,8755,5443.53,5588
PM1,16G,8,1,2,3261,15401,65799,112722,3070,7682,5342.40,5547
PM1,16G,8,1,3,3130,14877,61080,116917,3058,8242,5398.50,5530
PM1,16G,8,1,4,3163,15795,76022,110625,3465,8670,5408.83,5522
PM1,16G,8,1,5,3228,16581,71828,116917,3395,8527,5234.73,5408
PM1,16G,16,1,1,10683,36439,96994,156238,2810,10301,5242.14,5438
PM1,16G,16,1,2,11207,36963,98042,145753,2855,9128,5274.36,5483
PM1,16G,16,1,3,8979,32900,96994,154141,2842,10234,5286.24,5483
PM1,16G,16,1,4,10028,35390,95945,164627,2666,11390,5282.77,5360
PM1,16G,16,1,5,8979,32113,90702,139461,2978,9543,5349.61,5535
PM1,32G,1,1,1,529,1057,3621,5276,2350,2566,2469.88,2586
PM1,32G,1,1,2,578,1090,4228,5866,1920,2574,2396.52,2509
PM1,32G,1,1,3,545,1123,4621,6128,2232,2694,2468.23,2582
PM1,32G,1,1,4,553,1483,4555,5997,2142,2612,2435.27,2550
PM1,32G,1,1,5,506,914,3523,4883,1998,2602,2495.65,2613
PM1,32G,2,1,1,668,1004,7046,11469,3364,4596,4145.61,4329
PM1,32G,2,1,2,660,1012,6783,10421,3663,4648,4140.06,4324
PM1,32G,2,1,3,627,914,6521,9896,3394,4532,4191.35,4386
PM1,32G,2,1,4,644,988,6456,9634,3724,4624,4196.70,4353
PM1,32G,2,1,5,652,1012,7177,11469,3626,4468,4140.16,4315
PM1,32G,4,1,1,1004,3523,34341,101188,3842,7144,5282.21,5387
PM1,32G,4,1,2,1012,3785,30016,100140,3897,6826,5230.05,5383
PM1,32G,4,1,3,947,3785,32637,101188,3726,7360,5329.71,5427
PM1,32G,4,1,4,922,3064,38536,103285,3663,7764,5318.86,5463
PM1,32G,4,1,5,963,3163,32900,95945,3930,7986,5349.93,5365
PM1,32G,8,1,1,3228,14484,68682,120062,3165,10050,5460.53,5604
PM1,32G,8,1,2,3326,16188,65799,119014,3254,8918,5269.08,5453
PM1,32G,8,1,3,3163,14746,61080,109577,3106,9611,5518.00,5695
PM1,32G,8,1,4,3359,15139,66323,122160,3109,9139,5346.22,5509
PM1,32G,8,1,5,3458,15926,68682,124257,3027,8732,5215.29,5395
PM1,32G,16,1,1,10945,37487,102237,156238,2587,10531,5232.49,5446
PM1,32G,16,1,2,9634,33424,94897,154141,2739,10762,5391.02,5492
PM1,32G,16,1,3,8979,33424,90702,137364,2242,12102,5322.31,5477
PM1,32G,16,1,4,10290,37487,105382,173016,2387,12574,5228.90,5418
PM1,32G,16,1,5,9634,34341,98042,156238,2530,11070,5182.50,5374
