,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN7,1M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,673.94,397.98,78.89,0.0,0.0,0.0,9.78,0.0,0.0,0.0
1,CN7,1M,1,2,0.0,0.0,0.0,0.0,0.0,0.0,622.93,379.79,82.41,0.0,0.0,0.0,10.78,0.0,0.0,0.0
2,CN7,1M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,699.3,416.08,71.14,0.0,0.0,0.0,9.02,0.0,0.0,0.0
3,CN7,1M,1,8,0.0,0.0,0.0,0.0,0.0,0.0,620.02,383.36,78.06,0.0,0.0,0.0,9.9,0.0,0.0,0.0
4,CN7,1M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,633.29,387.76,81.45,0.0,0.0,0.0,10.62,0.0,0.0,0.0
5,CN7,1M,2,1,0.0,0.0,0.0,0.0,0.0,0.0,342.19,294.18,87.8,0.0,0.0,0.0,11.07,0.0,0.0,0.0
6,CN7,1M,2,2,0.0,0.0,0.0,0.0,0.0,0.0,339.07,291.54,78.54,0.0,0.0,0.0,10.22,0.0,0.0,0.0
7,CN7,1M,2,4,0.0,0.0,0.0,0.0,0.0,0.0,337.17,289.23,93.64,0.0,0.0,0.0,11.92,0.0,0.0,0.0
8,CN7,1M,2,8,0.0,0.0,0.0,0.0,0.0,0.0,351.77,298.61,81.02,0.0,0.0,0.0,10.23,0.0,0.0,0.0
9,CN7,1M,2,16,0.0,0.0,0.0,0.0,0.0,0.0,345.36,294.9,84.89,0.0,0.0,0.0,11.06,0.0,0.0,0.0
10,CN7,1M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,664.83,569.43,86.88,0.0,0.0,0.0,11.06,0.0,0.0,0.0
11,CN7,1M,4,2,0.0,0.0,0.0,0.0,0.0,0.0,656.32,564.49,80.65,0.0,0.0,0.0,10.21,0.0,0.0,0.0
12,CN7,1M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,663.03,567.71,78.24,0.0,0.0,0.0,10.21,0.0,0.0,0.0
13,CN7,1M,4,8,0.0,0.0,0.0,0.0,0.0,0.0,650.59,558.05,80.63,0.0,0.0,0.0,10.21,0.0,0.0,0.0
14,CN7,1M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,671.19,576.63,91.26,0.0,0.0,0.0,11.91,0.0,0.0,0.0
15,CN7,1M,8,1,0.0,0.0,0.0,0.0,0.0,0.0,1078.96,950.0,79.81,0.0,0.0,0.0,10.2,0.0,0.0,0.0
16,CN7,1M,8,2,0.0,0.0,0.0,0.0,0.0,0.0,1147.3,992.79,92.77,0.0,0.0,0.0,11.9,0.0,0.0,0.0
17,CN7,1M,8,4,0.0,0.0,0.0,0.0,0.0,0.0,1158.94,999.85,91.32,0.0,0.0,0.0,11.9,0.0,0.0,0.0
18,CN7,1M,8,8,0.0,0.0,0.0,0.0,0.0,0.0,1158.22,1011.95,100.52,0.0,0.0,0.0,12.75,0.0,0.0,0.0
19,CN7,1M,8,16,0.0,0.0,0.0,0.0,0.0,0.0,1098.41,938.18,94.3,0.0,0.0,0.0,11.9,0.0,0.0,0.0
20,CN7,1M,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1280.7,1156.85,83.26,0.0,0.0,0.0,10.75,0.0,0.0,0.0
21,CN7,1M,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1370.58,1232.51,77.71,0.0,0.0,0.0,9.79,0.0,0.0,0.0
22,CN7,1M,16,4,0.0,0.0,0.0,0.0,0.0,0.0,1205.23,1106.65,71.63,0.0,0.0,0.0,9.34,0.0,0.0,0.0
23,CN7,1M,16,8,0.0,0.0,0.0,0.0,0.0,0.0,1232.59,1123.19,82.4,0.0,0.0,0.0,10.32,0.0,0.0,0.0
24,CN7,1M,16,16,0.0,0.0,0.0,0.0,0.0,0.0,1216.57,1123.35,74.7,0.0,0.0,0.0,9.33,0.0,0.0,0.0
25,CN7,2M,1,1,0.0,0.0,0.0,0.0,0.0,0.0,347.15,508.89,74.22,0.0,0.0,0.0,9.74,0.0,0.0,0.0
26,CN7,2M,1,2,0.0,0.0,0.0,0.0,0.0,0.0,365.53,527.05,71.6,0.0,0.0,0.0,9.12,0.0,0.0,0.0
27,CN7,2M,1,4,0.0,0.0,0.0,0.0,0.0,0.0,368.71,529.62,78.4,0.0,0.0,0.0,9.92,0.0,0.0,0.0
28,CN7,2M,1,8,0.0,0.0,0.0,0.0,0.0,0.0,314.15,467.08,80.89,0.0,0.0,0.0,10.6,0.0,0.0,0.0
29,CN7,2M,1,16,0.0,0.0,0.0,0.0,0.0,0.0,355.94,514.46,74.2,0.0,0.0,0.0,9.47,0.0,0.0,0.0
30,CN7,2M,2,1,0.0,0.0,0.0,0.0,0.0,0.0,204.24,369.83,102.7,0.0,0.0,0.0,13.28,0.0,0.0,0.0
31,CN7,2M,2,2,0.0,0.0,0.0,0.0,0.0,0.0,207.97,376.57,90.45,0.0,0.0,0.0,11.39,0.0,0.0,0.0
32,CN7,2M,2,4,0.0,0.0,0.0,0.0,0.0,0.0,207.25,375.39,105.15,0.0,0.0,0.0,13.28,0.0,0.0,0.0
33,CN7,2M,2,8,0.0,0.0,0.0,0.0,0.0,0.0,201.82,366.0,102.7,0.0,0.0,0.0,13.27,0.0,0.0,0.0
34,CN7,2M,2,16,0.0,0.0,0.0,0.0,0.0,0.0,205.5,372.25,89.82,0.0,0.0,0.0,11.38,0.0,0.0,0.0
35,CN7,2M,4,1,0.0,0.0,0.0,0.0,0.0,0.0,384.47,696.89,89.04,0.0,0.0,0.0,11.38,0.0,0.0,0.0
36,CN7,2M,4,2,0.0,0.0,0.0,0.0,0.0,0.0,376.99,687.23,95.67,0.0,0.0,0.0,12.33,0.0,0.0,0.0
37,CN7,2M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,388.94,707.55,89.12,0.0,0.0,0.0,11.38,0.0,0.0,0.0
38,CN7,2M,4,8,0.0,0.0,0.0,0.0,0.0,0.0,385.04,700.69,94.88,0.0,0.0,0.0,12.32,0.0,0.0,0.0
39,CN7,2M,4,16,0.0,0.0,0.0,0.0,0.0,0.0,383.76,699.18,97.17,0.0,0.0,0.0,12.32,0.0,0.0,0.0
40,CN7,2M,8,1,0.0,0.0,0.0,0.0,0.0,0.0,558.81,1040.53,74.43,0.0,0.0,0.0,9.48,0.0,0.0,0.0
