1004-0354
CN10,4G,1,12,1,881,1139,2180,6849,1184,1396,1309.83,1374,1729.09,1743.09,1735.27,1722.92,188.29,189.14,188.85,188.94,1730.84,1840.9,1734.76,1716.56,189.3,198.07,188.35,188.88,1614.76,1608.56,1616.53,1639.68,172.93,173.19,172.36,173.16
CN10,4G,1,12,2,930,1188,1909,2057,1218,1354,1290.00,1355,1777.09,1796.95,1764.27,1747.06,193.52,194.59,192.99,192.38,1746.13,1776.9,1745.62,1750.28,192.17,194.28,192.12,192.4,1629.13,1629.69,1619.9,1638.31,175.57,177.42,175.19,176.46
CN10,4G,1,12,3,988,1254,1909,2311,1186,1340,1270.67,1339,2051.43,2038.27,2058.32,2030.58,226.1,226.28,224.89,224.42,2073.65,2021.88,2055.89,2024.5,225.65,224.21,226.19,223.13,1874.58,1843.07,1855.03,1880.06,200.94,201.12,201.21,201.2
CN10,4G,1,12,4,963,1188,1942,2008,1210,1314,1269.00,1338,2042.77,2035.94,2049.15,2008.24,223.87,225.77,224.78,224.1,2053.49,2016.55,2048.22,2035.83,224.6,224.2,226.09,223.38,1868.0,1870.5,1868.03,1850.21,201.79,201.5,201.8,200.29
CN10,4G,1,12,5,873,1139,1942,2040,1120,1382,1315.00,1381,2069.1,2029.61,2027.98,2068.41,225.49,224.61,223.01,224.51,2071.15,2048.89,2051.06,2072.33,225.04,224.47,223.27,224.09,1870.29,1864.92,1851.17,1878.49,200.52,201.28,200.06,200.37
CN10,4G,1,48,1,914,1352,1844,2040,1112,1353,1274.83,1341,2015.44,1977.94,2028.65,2066.91,221.24,221.15,221.14,222.52,1991.32,1974.22,2014.73,2047.66,221.63,220.61,221.2,221.18,1864.15,1853.35,1874.6,1841.63,197.95,199.32,198.56,197.77
CN10,4G,1,48,2,873,1401,1795,2040,1172,1420,1305.17,1367,2020.11,2087.11,2039.49,1993.25,220.88,230.49,222.73,220.15,2000.82,2023.56,2018.89,2037.67,220.58,220.49,220.94,220.65,1954.43,1914.49,1903.17,1845.49,206.01,206.69,198.54,197.57
CN10,4G,1,48,3,898,1467,1926,2073,1130,1336,1267.67,1332,2018.61,1998.78,2071.66,2043.91,222.15,221.99,225.4,221.16,2035.16,1960.73,2055.06,2052.67,221.41,220.83,222.37,220.46,1902.86,1838.78,1871.17,1876.92,199.19,198.63,197.79,198.37
CN10,4G,1,48,4,791,1418,1909,10290,1220,1398,1351.67,1417,1839.66,1702.81,1742.42,1826.07,197.66,189.25,189.4,197.44,1743.99,1698.62,1699.63,1788.0,189.57,189.36,189.2,189.74,1625.88,1591.31,1665.03,1608.43,172.84,172.71,174.26,172.82
CN10,4G,1,48,5,873,1434,1958,2089,1212,1336,1291.67,1356,2006.61,1992.94,2038.82,2052.75,221.25,221.73,221.67,220.91,1992.33,1965.06,2029.73,2101.0,221.71,220.86,221.52,222.92,1888.71,1822.63,1861.03,1837.2,198.83,197.88,198.09,198.46
CN10,4G,2,12,1,930,1106,1713,3556,1132,1268,1229.00,2551,4192.61,4125.11,4183.32,4152.42,459.56,459.09,460.18,456.33,4123.49,4040.56,4153.9,4161.0,458.12,449.4,458.51,457.39,3677.0,3619.92,3710.88,3634.06,400.33,394.04,402.3,399.85
CN10,4G,2,12,2,873,1037,2638,5866,1198,1364,1307.83,2748,3603.67,3573.38,3563.57,3631.36,391.37,392.2,392.32,393.44,3612.28,3631.2,3600.63,3616.72,392.16,392.77,394.16,393.0,3238.0,3251.81,3318.77,3230.68,350.12,352.94,352.15,351.98
CN10,4G,2,12,3,930,1106,2573,5669,1178,1408,1260.08,2635,3602.1,3483.1,3526.71,3603.65,393.11,384.86,391.86,392.99,3548.71,3566.77,3597.2,3566.44,386.94,394.1,393.43,391.87,3243.87,3214.81,3247.9,3240.05,351.37,351.2,346.82,352.26
CN10,4G,2,12,4,881,1057,2606,6652,1104,1386,1284.33,2680,4125.95,4183.95,4199.33,4182.59,450.29,459.43,460.17,457.85,4231.67,4118.4,4255.74,4184.51,459.11,448.9,459.76,457.7,3739.0,3700.78,3777.46,3602.2,402.58,403.76,404.07,394.79
CN10,4G,2,12,5,930,1106,2409,7308,1186,1292,1241.17,2584,4182.76,4193.87,4113.94,4102.9,457.01,458.55,451.55,448.07,3552.43,3574.49,3593.64,3632.01,385.97,394.89,394.97,394.86,3682.0,3700.49,3769.89,3731.92,394.44,401.85,404.07,402.47
CN10,4G,2,48,1,922,1319,2671,6915,1062,1300,1234.67,2548,4406.79,4378.96,4300.84,4472.1,459.21,462.47,457.3,462.61,3754.29,3667.35,3836.92,3839.87,393.01,392.37,399.78,396.72,3897.57,3786.21,3802.31,3798.63,402.64,401.9,401.24,401.91
CN10,4G,2,48,2,930,1401,3458,8094,1066,1272,1209.50,2506,4318.96,4294.29,4282.34,4319.27,458.35,457.41,457.96,458.37,3779.72,3724.35,3744.64,3679.87,392.88,393.86,395.36,390.3,3869.43,3780.21,3883.17,3775.49,402.9,404.4,403.05,401.58
CN10,4G,2,48,3,938,1336,2966,7046,1108,1302,1225.83,2541,4326.63,4201.46,4363.68,4388.6,459.6,458.24,458.9,460.93,3651.29,3700.78,3741.36,3733.3,389.07,393.23,397.38,394.04,3798.87,3783.96,3861.92,3814.32,400.23,401.21,402.63,403.16
CN10,4G,2,48,4,873,1385,2638,10814,1088,1362,1284.33,2677,4344.13,4231.8,4342.68,4329.1,459.49,458.64,459.89,458.11,4343.35,4360.91,4416.92,4286.36,460.3,459.5,465.39,457.44,3895.57,3800.35,3878.31,3793.63,402.77,401.09,402.56,403.45
CN10,4G,2,48,5,889,1319,2769,7046,1089,1310,1260.17,2629,3712.11,3657.26,3694.73,3684.52,393.76,393.65,392.67,393.92,3742.16,3663.36,3740.93,3679.74,393.76,391.96,398.93,392.53,3356.63,3331.56,3379.03,3247.68,351.62,353.49,352.04,351.17
CN10,4G,4,12,1,1004,1254,2835,7832,1180,1308,1248.42,5204,7506.97,7485.8,7500.68,7503.94,913.76,910.12,914.19,912.87,6880.51,6709.44,6817.32,6796.16,785.18,782.25,788.91,782.13,7593.14,7424.92,7551.17,7228.06,801.4,798.49,797.44,792.21
CN10,4G,4,12,2,979,1205,1811,10159,1122,1338,1256.29,5022,7552.97,7517.97,7606.35,7566.28,913.76,913.78,915.2,914.33,6474.88,6862.79,6056.65,6468.46,783.85,832.05,733.28,784.21,7459.72,7443.78,7445.17,7182.35,798.76,798.04,799.49,786.1
CN10,4G,4,12,3,1020,1254,3195,5145,1194,1296,1252.50,5173,7539.64,7522.98,7513.36,7545.78,913.93,912.75,913.66,915.1,6953.17,6899.94,6875.23,6906.89,786.06,784.93,784.23,786.85,6588.58,6615.21,6596.46,6528.21,790.32,791.54,792.63,791.14
CN10,4G,4,12,4,996,1221,2311,5538,1132,1300,1241.00,5128,7577.31,7606.98,7621.86,7635.95,912.63,913.47,911.65,914.86,6550.46,6580.23,6443.95,6480.47,783.89,777.68,776.08,783.36,7271.53,7240.03,7312.95,7164.72,793.89,795.13,797.08,794.5
CN10,4G,4,12,5,1004,1254,3032,4752,1078,1287,1242.71,5056,6544.99,6576.28,6598.6,6520.68,783.37,784.61,786.54,784.57,5674.06,5651.76,5666.62,5657.0,684.89,683.98,684.12,683.09,5764.26,5763.19,5811.53,5711.31,693.43,693.04,694.72,692.59
CN10,4G,4,48,1,1020,1483,3687,8225,1010,1310,1207.08,4935,7627.49,7589.66,7606.04,7590.46,913.55,914.0,913.41,914.53,6657.75,6626.52,6550.81,6621.47,784.69,783.47,783.68,782.82,7763.72,8242.65,8054.75,7583.78,800.17,802.03,803.99,798.67
CN10,4G,4,48,2,1123,1663,4113,7898,1044,1250,1180.25,4925,6564.88,6532.41,6507.94,6545.89,783.12,782.69,782.3,782.66,6606.18,6524.1,6495.82,6579.19,785.22,775.64,782.89,784.33,6685.58,6677.5,6731.33,6643.79,792.11,793.63,793.01,791.96
CN10,4G,4,48,3,1106,1483,3556,7439,1068,1288,1162.85,4803,7703.99,7692.45,7669.33,7557.91,914.11,913.63,914.7,901.37,6651.11,6567.3,6561.2,6591.41,784.21,780.98,782.2,781.63,6683.44,6694.08,6736.33,6569.36,792.58,792.11,794.25,785.79
CN10,4G,4,48,4,1090,1500,2212,3687,1102,1252,1181.36,4892,6561.43,6552.58,6595.19,6543.98,784.25,783.3,784.86,783.14,6603.05,6553.68,6504.68,6517.06,785.0,783.18,783.03,783.63,6634.16,6645.37,6684.33,6597.93,793.34,791.89,793.15,792.23
CN10,4G,4,48,5,1106,1582,3064,5342,1086,1274,1204.25,4947,7648.68,7624.51,7572.72,7597.48,914.65,914.16,913.2,913.45,6517.19,6430.39,6557.54,6541.77,783.32,772.29,783.8,784.8,6668.02,6662.51,6608.19,6694.08,794.5,791.59,787.13,803.41
CN10,4G,8,12,1,1188,15401,29230,68682,348,1310,813.25,6443,8882.87,8602.82,8753.79,8623.27,1080.37,1044.67,1064.13,1049.57,9170.26,9532.31,9272.42,9479.94,1116.49,1158.83,1131.69,1150.19,9113.57,9531.18,9397.04,9216.51,1105.95,1157.36,1142.64,1123.8
CN10,4G,8,12,2,1156,3556,36963,38011,410,1304,871.01,6888,8876.39,8862.52,8801.68,8833.0,1077.99,1074.74,1067.69,1072.25,8752.05,8779.48,8891.73,8845.69,1062.67,1066.31,1080.4,1074.53,9351.46,9721.18,9563.82,9336.95,1138.25,1181.95,1159.59,1137.35
CN10,4G,8,12,3,1221,15270,47449,143655,302,1310,767.56,6052,9020.31,9122.79,8986.93,9079.84,1101.97,1113.31,1093.06,1107.56,8744.35,9194.0,9011.64,9156.6,1032.3,1072.05,1069.03,1071.79,9258.2,9824.12,9437.59,9537.21,1054.42,1107.18,1072.69,1077.88
CN10,4G,8,12,4,1188,3982,41157,42206,384,1326,844.46,6625,8932.79,9232.82,8955.31,9002.19,1090.32,1120.16,1091.57,1098.88,8917.73,9194.77,8885.89,8987.73,1057.8,1081.77,1048.17,1061.41,8814.15,9407.62,9123.27,8980.15,1074.03,1139.69,1112.06,1092.31
CN10,4G,8,12,5,1336,19268,60556,156238,214,1362,688.20,5583,9011.07,8997.92,8912.77,8978.99,1100.35,1086.01,1082.98,1095.1,8669.95,9090.56,8943.78,9027.85,1032.26,1070.2,1064.66,1065.27,8911.09,9508.91,9465.35,8963.97,1009.22,1079.58,1083.47,1020.05
CN10,4G,8,48,1,1156,4228,39060,42206,462,1342,856.53,6894,9071.02,9280.1,9202.82,9016.48,1089.09,1116.13,1104.63,1085.99,9209.5,9204.26,9075.09,9354.61,1051.02,1049.43,1026.51,1073.23,9184.24,9484.39,9471.92,9099.06,1101.39,1140.62,1134.81,1095.33
CN10,4G,8,48,2,1139,4752,33424,34341,453,1314,882.59,7133,8943.93,9083.27,8909.41,9078.25,1076.04,1086.97,1072.08,1083.93,8756.63,8793.35,8531.46,8891.09,1050.02,1056.86,1018.31,1054.84,9209.27,9344.5,9349.99,9151.91,1107.7,1117.49,1121.06,1092.0
CN10,4G,8,48,3,1303,14353,30802,57410,464,1300,812.34,6667,8787.21,8762.65,8698.55,8779.91,1048.51,1041.8,1041.48,1048.4,9071.51,9313.15,9183.13,9291.81,1054.39,1078.05,1053.38,1073.21,9256.74,8214.08,9360.36,9070.78,1106.02,969.09,1111.98,1088.56
CN10,4G,8,48,4,1106,5145,32113,33162,518,1280,913.03,7292,8886.83,8960.72,9022.53,9025.37,1067.17,1075.12,1083.53,1079.66,8812.05,9003.8,9153.76,8839.14,1058.52,1076.9,1101.5,1061.07,9282.83,9364.82,9514.0,9248.93,1117.67,1118.25,1136.99,1114.83
CN10,4G,8,48,5,1369,13566,29754,64226,504,1350,855.83,6804,8814.38,8751.94,8717.35,8840.99,1047.82,1046.86,1046.37,1058.7,9181.54,9157.7,9069.48,9232.66,1037.46,1033.69,1025.43,1062.78,9207.27,9495.32,9596.52,9290.21,1107.98,1137.9,1152.91,1116.1
CN10,4G,16,12,1,27657,28443,30540,50594,260,1132,356.69,5766,10244.23,10244.89,10237.48,10223.42,1248.73,1242.55,1247.33,1244.52,10284.79,10248.29,10317.01,10212.58,1255.92,1251.47,1251.02,1243.3,10553.17,10653.85,10708.49,10465.28,1289.61,1300.27,1306.87,1277.49
CN10,4G,16,12,2,20841,32375,69731,98042,210,1068,348.05,5767,9893.44,9869.07,9850.36,9880.53,1202.59,1196.76,1198.57,1202.63,10153.59,10186.03,10243.87,10143.61,1238.08,1242.36,1246.48,1240.8,10433.65,10559.97,10493.62,10289.37,1273.15,1286.7,1280.82,1253.94
CN10,4G,16,12,3,25035,28967,56886,98042,216,1106,347.77,5745,10164.36,10226.9,10093.66,10225.34,1240.12,1239.29,1231.28,1247.3,10441.61,10280.87,10322.51,10429.35,1276.08,1252.18,1255.64,1266.75,10367.43,10601.22,10541.6,10465.69,1265.66,1292.33,1285.37,1280.75
CN10,4G,16,12,4,24511,44303,94897,139461,144,1032,312.39,4837,9819.15,10141.01,9805.6,10119.91,1196.71,1233.4,1195.1,1233.59,9633.9,9931.59,9669.28,9709.07,1156.02,1191.23,1153.37,1155.48,9437.42,9328.09,9615.04,9192.99,1154.69,1136.83,1172.98,1119.51
CN10,4G,16,12,5,27395,28443,40109,217056,166,1120,362.79,6019,10299.84,10338.17,10462.78,10359.89,1255.01,1258.03,1273.47,1262.27,10576.04,10452.85,10519.39,10612.15,1289.2,1277.87,1278.17,1290.3,10570.96,10604.61,10618.89,10548.55,1291.02,1291.77,1293.18,1291.2
CN10,4G,16,48,1,19530,39584,62653,100140,216,1106,331.39,5463,9679.64,9786.01,9753.11,9669.65,1153.43,1151.99,1161.57,1152.17,10274.24,10340.13,10282.94,10336.32,1232.39,1242.3,1227.64,1241.26,10178.14,9867.69,10203.65,10146.01,1226.14,1182.83,1226.24,1220.22
CN10,4G,16,48,2,17171,36439,81265,149947,166,1110,342.68,5536,10214.2,10079.33,10311.1,10097.51,1227.5,1195.72,1236.98,1210.97,10357.79,10466.4,10563.26,10624.69,1250.29,1256.6,1262.41,1283.57,10406.53,10352.38,10575.31,10250.32,1258.12,1242.37,1277.74,1235.19
CN10,4G,16,48,3,17957,38536,73925,104334,206,1141,343.46,5568,10088.06,10098.07,10113.31,10144.68,1214.04,1200.56,1218.78,1223.79,10298.64,10211.78,10203.73,10337.36,1251.93,1232.48,1217.4,1247.83,10418.32,10591.99,10691.82,10497.83,1257.19,1273.32,1285.48,1261.6
CN10,4G,16,48,4,19006,38536,91751,175113,100,1142,323.77,5360,10064.5,10136.78,10177.17,9987.52,1208.65,1200.85,1213.79,1203.87,9757.57,9759.6,9816.19,9738.11,1173.43,1167.74,1160.46,1170.94,10500.93,10514.85,10426.85,10265.28,1275.0,1265.73,1255.72,1239.67
CN10,4G,16,48,5,22152,41681,93848,137364,132,1160,323.11,5170,10376.0,10259.22,10311.08,10151.72,1244.37,1220.8,1245.85,1219.49,10390.58,10550.8,10384.43,10364.77,1256.13,1270.34,1242.23,1250.22,10478.32,10631.76,10659.28,10600.1,1266.78,1279.69,1287.08,1285.15
CN10,8G,1,12,1,807,1029,1745,1909,1272,1444,1382.36,1451,2570.37,2565.57,2501.4,2539.45,278.41,278.25,276.47,278.0,2528.4,2560.44,2575.55,2515.81,276.29,278.46,277.89,271.76,2630.13,2629.57,2583.35,2727.97,282.1,284.37,282.83,287.81
CN10,8G,1,12,2,807,1037,1745,1991,1220,1420,1362.92,1429,2555.77,2511.07,2501.0,2530.15,277.66,276.55,275.21,276.07,2559.0,2578.24,2531.35,2578.21,276.83,277.49,276.03,277.58,2433.21,2359.25,2340.59,2388.98,257.79,255.84,256.34,257.55
CN10,8G,1,12,3,848,1074,1795,2008,1108,1396,1313.83,1379,2549.97,2508.47,2520.1,2512.45,277.13,275.89,275.3,276.6,2516.1,2549.84,2524.25,2546.21,275.31,277.01,276.1,276.28,2397.85,2354.52,2311.5,2394.98,256.06,256.88,251.86,258.9
CN10,8G,1,12,4,832,1057,1745,2008,1264,1387,1325.92,1390,2837.52,2824.31,2806.33,2782.73,307.31,307.06,306.85,301.83,2792.78,2821.61,2811.39,2730.68,306.43,307.5,305.87,299.58,2622.73,2601.47,2574.15,2625.57,284.71,282.63,281.36,284.01
CN10,8G,1,12,5,832,971,1745,1975,1264,1362,1314.83,1380,2832.19,2815.97,2794.45,2779.4,308.74,307.64,305.65,306.54,2809.12,2772.39,2858.06,2829.57,305.19,306.4,307.15,307.6,2610.8,2580.08,2607.36,2601.69,283.99,280.73,282.26,282.84
CN10,8G,1,48,1,807,881,1860,2114,1176,1390,1334.75,1400,2796.42,2754.09,2763.56,2767.51,301.11,301.39,301.27,302.06,2754.78,2786.5,2920.61,2795.02,302.48,302.9,304.18,302.36,2606.13,2595.97,2572.05,2560.77,277.02,279.7,276.45,277.5
CN10,8G,1,48,2,914,1270,1876,2089,1166,1306,1254.33,1324,2792.86,2759.53,2751.34,2747.18,303.2,301.24,301.57,301.72,2487.11,2459.55,2514.15,2523.82,270.62,271.7,272.06,272.43,2569.03,2576.57,2601.35,2593.77,277.72,278.77,277.99,278.8
CN10,8G,1,48,3,873,1188,1778,1975,1058,1354,1290.33,1356,2741.42,2770.09,2806.78,2734.74,301.91,302.64,303.29,300.67,2500.95,2505.2,2588.36,2482.73,270.74,271.99,270.79,271.14,2569.93,2556.17,2601.45,2572.37,278.7,278.7,277.26,278.87
CN10,8G,1,48,4,889,1221,1762,2024,1184,1336,1273.67,1338,2776.2,2791.65,2799.9,2796.18,302.59,303.2,301.88,303.21,2476.51,2471.95,2535.16,2506.12,271.06,271.35,270.41,271.49,2584.26,2656.0,2613.05,2574.55,277.36,280.27,276.92,277.88
CN10,8G,1,48,5,807,1106,1713,1926,1147,1432,1365.82,1437,2505.18,2525.08,2470.51,2478.47,272.74,273.03,271.17,272.15,2474.11,2514.35,2519.06,2517.12,271.52,271.9,271.44,271.94,2354.03,2359.52,2400.14,2334.52,251.62,253.92,253.46,252.79
CN10,8G,2,12,1,914,1029,1876,3818,1164,1318,1240.00,2591,5106.78,5091.28,5078.11,5001.87,557.79,554.51,553.86,550.9,5033.21,5086.45,5072.66,5065.12,552.23,555.62,553.08,553.51,5113.43,5160.87,5208.95,5143.87,559.5,561.36,558.92,559.62
CN10,8G,2,12,2,914,1029,1909,3523,1124,1348,1260.72,2614,5059.18,5169.89,5091.71,5079.27,553.37,558.64,555.07,554.23,5036.82,5100.06,5148.36,5009.12,549.4,551.69,554.28,552.95,5135.14,5172.08,5143.0,5119.28,554.29,562.02,558.53,559.28
CN10,8G,2,12,3,857,971,1680,2474,1146,1356,1309.67,2750,5088.09,5055.49,5067.32,5138.67,551.28,554.67,553.71,551.43,5036.02,5058.96,5153.07,5062.13,550.04,550.38,554.34,552.71,4735.21,4607.89,4658.69,4610.52,511.53,506.23,506.64,507.13
CN10,8G,2,12,4,881,1045,1778,7308,1085,1424,1287.33,2669,5658.66,5630.22,5720.91,5676.86,613.28,618.21,615.94,614.86,5042.92,5056.06,5198.67,4993.03,551.33,554.39,556.33,551.74,5149.13,5081.38,5197.86,5118.38,560.48,557.05,561.21,558.59
CN10,8G,2,12,5,881,979,1647,3032,1152,1358,1292.21,2705,5161.89,5114.8,5105.52,5107.78,555.04,554.46,556.15,554.22,4681.75,4643.42,4618.07,4571.94,503.3,505.27,500.57,503.79,4655.4,4738.89,4750.33,4678.71,510.58,509.77,509.57,508.59
CN10,8G,2,48,1,906,1057,1893,3720,1094,1298,1242.12,2596,4718.18,4843.18,4738.11,4791.8,500.95,506.03,504.42,507.16,4787.21,4746.25,4832.25,4733.58,503.35,504.21,506.34,502.1,4772.21,4829.16,4818.05,4799.98,508.92,508.44,509.8,508.53
