,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN7,4G,1,1,864.0,1090.0,1407.0,1943.0,1335.0,1482.0,1416.52,1492.2,1196.71,1204.49,1317.45,2478.86,138.14,138.25,139.92,276.14
1,CN7,4G,1,4,846.0,1035.0,1204.0,2130.0,1266.0,1495.0,1419.52,1497.8,1622.45,1631.13,1653.02,1641.53,165.36,165.68,165.84,165.93
2,CN7,4G,1,16,820.0,1044.0,1814.0,2232.0,1291.0,1510.0,1427.68,1503.4,1843.69,1850.28,1888.5,1865.31,186.8,186.2,186.67,187.59
3,CN7,4G,2,1,807.0,1004.0,1195.0,1879.0,1269.0,1439.0,1385.76,2906.2,2475.03,2497.44,3878.06,3809.28,275.53,275.61,412.75,413.92
4,CN7,4G,2,4,851.0,992.0,1234.0,2807.0,1257.0,1414.0,1348.03,2820.0,3398.06,3394.08,3433.57,3420.25,343.4,344.45,343.94,344.68
5,CN7,4G,2,16,840.0,992.0,1768.0,2887.0,1260.0,1414.0,1360.15,2837.0,3432.5,3454.75,3462.82,3491.06,342.56,343.22,341.86,343.67
6,CN7,4G,4,1,792.0,997.0,1924.0,4086.0,1276.0,1479.0,1419.49,5828.6,6032.41,6034.94,6087.37,6055.51,713.03,714.57,714.77,715.18
7,CN7,4G,4,4,913.0,1139.0,2735.0,4666.0,1234.0,1415.0,1351.14,5537.2,5889.47,5869.71,5861.67,5847.11,688.82,687.08,687.59,687.09
8,CN7,4G,4,16,891.0,1230.0,2769.0,4427.0,1249.0,1396.0,1335.38,5552.6,6045.44,6079.16,6081.75,6086.9,687.95,688.57,688.67,688.62
9,CN7,4G,8,1,3182.0,4830.0,40331.0,73715.0,536.0,1313.0,791.35,6521.6,8797.07,8766.37,8707.24,8814.3,1001.92,996.82,996.62,1007.04
10,CN7,4G,8,4,4296.0,6940.0,26201.0,44237.0,554.0,1228.0,749.75,6191.2,8304.78,8226.68,8367.6,8277.75,956.37,946.49,962.85,956.34
11,CN7,4G,8,16,3955.0,6639.0,24511.0,36006.0,600.0,1223.0,788.27,6518.2,8928.52,8966.26,8888.35,8997.36,1001.03,1005.21,1002.43,1008.09
