,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN7,4G,1,1,876.0,1089.0,1417.0,3662.0,1254.0,1452.0,1383.73,1457.4,1202.89,1236.12,2357.47,1209.74,139.67,140.03,277.26,140.28
1,CN7,4G,1,4,879.0,1076.0,1237.0,2574.0,1280.0,1482.0,1410.64,1488.6,1493.01,1501.09,1522.21,1502.88,165.23,164.78,165.89,166.14
2,CN7,4G,1,16,856.0,1075.0,1824.0,2133.0,1300.0,1465.0,1399.84,1478.2,1634.59,1661.21,1638.82,1634.11,180.02,180.09,179.88,180.26
3,CN7,4G,2,1,830.0,1010.0,1191.0,1978.0,1293.0,1438.0,1378.38,2872.2,2421.62,3657.46,3693.15,2351.16,276.16,411.46,415.28,273.75
4,CN7,4G,2,4,860.0,1015.0,1414.0,2489.0,1247.0,1405.0,1353.41,2835.4,3143.45,3128.8,3108.02,3116.9,343.31,343.38,343.98,343.19
5,CN7,4G,2,16,869.0,1055.0,1837.0,2933.0,1218.0,1390.0,1334.51,2788.0,3128.93,3179.31,3150.73,3111.37,342.56,344.96,344.08,342.41
6,CN7,4G,4,1,817.0,1085.0,2282.0,5326.0,1289.0,1484.0,1425.25,5863.0,6208.49,6206.59,6178.54,6190.0,685.56,685.74,686.25,683.87
7,CN7,4G,4,4,977.0,1165.0,1604.0,3598.0,1210.0,1392.0,1316.26,5330.2,6273.08,6446.07,6346.72,6284.56,685.04,689.29,687.96,687.77
8,CN7,4G,4,16,1007.0,1313.0,2295.0,4247.0,1152.0,1379.0,1301.18,5271.8,6446.2,6473.29,6360.4,6404.81,689.27,689.14,687.27,688.82
9,CN7,4G,8,1,4886.0,7543.0,18507.0,34289.0,484.0,1334.0,625.34,5170.0,8200.5,8203.65,8050.12,8100.31,874.61,874.69,876.79,875.3
10,CN7,4G,8,4,6678.0,10001.0,14667.0,18075.0,468.0,1236.0,605.6,5032.6,8389.7,8382.43,8220.67,8157.26,879.35,880.56,885.75,881.1
11,CN7,4G,8,16,7347.0,10971.0,15886.0,20631.0,438.0,1172.0,559.78,4643.2,8271.95,8317.24,7845.04,7924.53,836.93,833.89,830.37,840.03
12,CN7,4G,16,1,8815.0,11495.0,15427.0,18796.0,223.0,902.0,278.69,4633.2,8658.36,9142.84,8655.47,8660.09,936.81,937.34,936.2,937.58
13,CN7,4G,16,4,14143.0,18586.0,22728.0,26713.0,223.0,885.0,271.46,4536.4,8740.54,9341.85,8725.05,8744.3,933.63,932.09,933.39,932.89
14,CN7,4G,16,16,16227.0,20788.0,25402.0,29334.0,206.0,838.0,242.96,4066.2,8173.37,8699.1,8196.12,8212.33,846.04,844.79,845.75,847.47
15,CN7,8G,1,1,787.0,1032.0,1417.0,2214.0,1312.0,1486.0,1434.27,1505.2,1608.85,1808.89,3164.91,1610.51,185.34,208.06,369.09,185.08
16,CN7,8G,1,4,786.0,1006.0,1152.0,2413.0,1289.0,1511.0,1439.62,1511.4,2205.11,2193.59,2150.93,2157.15,237.99,236.9,236.97,237.39
17,CN7,8G,1,16,759.0,954.0,1620.0,2374.0,1296.0,1515.0,1450.99,1522.6,2225.78,2240.9,2203.52,2202.48,241.1,241.19,240.55,241.38
18,CN7,8G,2,1,804.0,956.0,1496.0,2071.0,1270.0,1470.0,1391.39,2897.6,3239.78,5228.54,5009.74,3190.85,367.51,596.68,596.23,368.26
19,CN7,8G,2,4,830.0,969.0,1221.0,2576.0,1265.0,1412.0,1365.7,2857.4,4220.48,4259.18,4201.63,4153.47,456.69,456.51,458.15,457.43
20,CN7,8G,2,16,851.0,976.0,1631.0,3162.0,1232.0,1432.0,1348.71,2822.0,4246.98,4224.59,4161.28,4221.17,458.15,457.93,457.42,458.15
21,CN7,8G,4,1,1706.0,3772.0,7137.0,12858.0,975.0,1485.0,1183.63,4897.2,7732.61,7772.34,7729.91,7688.62,842.14,843.97,843.87,840.66
22,CN7,8G,4,4,1103.0,3460.0,7248.0,13107.0,978.0,1365.0,1194.14,4931.2,7768.81,7777.72,7787.58,7709.24,846.4,846.26,849.24,843.91
23,CN7,8G,4,16,1154.0,3249.0,6991.0,11112.0,977.0,1376.0,1203.23,4920.6,7816.63,7770.69,7751.98,7754.92,843.22,842.76,843.83,843.72
24,CN7,8G,8,1,5341.0,7924.0,11076.0,14274.0,468.0,1346.0,562.52,4681.4,8782.28,8778.29,8768.03,8763.38,954.74,952.85,954.62,956.6
25,CN7,8G,8,4,7176.0,10473.0,15087.0,18796.0,450.0,1216.0,541.36,4524.4,8485.61,8497.8,8496.85,8510.6,916.14,916.49,916.2,917.74
26,CN7,8G,8,16,7452.0,10918.0,15755.0,20631.0,431.0,1175.0,525.92,4382.0,8500.0,8474.38,8442.01,8502.65,901.34,899.7,899.56,901.36
27,CN7,8G,16,1,9110.0,11731.0,15532.0,18429.0,219.0,863.0,263.21,4396.4,9105.14,9096.04,9074.06,9044.78,978.38,979.39,978.31,979.27
28,CN7,8G,16,4,14772.0,19111.0,23462.0,26660.0,216.0,882.0,256.63,4296.6,9067.77,9047.27,9044.21,9043.39,963.8,963.08,962.61,963.33
29,CN7,8G,16,16,16358.0,21155.0,25874.0,30618.0,200.0,871.0,233.29,3907.2,8613.56,8591.6,8618.58,8585.14,886.36,885.79,886.42,886.67
30,CN7,16G,1,1,755.0,977.0,1496.0,2192.0,1306.0,1542.0,1450.4,1521.2,2043.37,2091.31,2026.07,4103.71,237.09,237.15,236.62,472.37
