CN7,4G,1,1,1,906,1074,1221,7570,1270,1468,1402.80,1482
CN7,4G,1,1,2,840,1074,1434,1893,1308,1482,1427.20,1502
CN7,4G,1,1,3,832,1045,1287,1876,1394,1502,1455.20,1528
CN7,4G,1,1,4,807,1029,1614,1909,1386,1485,1446.20,1521
CN7,4G,1,1,5,832,1074,1270,1876,1322,1478,1428.80,1503
CN7,4G,1,2,1,873,1090,1352,2540,1282,1506,1423.20,1498
CN7,4G,1,2,2,873,1090,1516,2180,1276,1500,1421.60,1493
CN7,4G,1,2,3,873,1090,1582,1860,1334,1478,1415.60,1488
CN7,4G,1,2,4,906,1090,1598,2474,1294,1500,1405.00,1484
CN7,4G,1,2,5,873,1074,1205,1778,1280,1470,1413.20,1491
CN7,4G,1,4,1,824,1045,1467,2376,1334,1476,1432.00,1506
CN7,4G,1,4,2,832,1045,1336,1860,1358,1472,1430.80,1504
CN7,4G,1,4,3,865,1045,1237,1893,1270,1486,1412.40,1489
CN7,4G,1,4,4,824,1037,1696,2212,1348,1500,1440.80,1514
CN7,4G,1,4,5,832,1074,1205,1795,1362,1462,1400.00,1484
CN7,4G,1,8,1,775,1057,1778,2114,1378,1488,1444.40,1514
CN7,4G,1,8,2,816,1057,1549,2343,1354,1478,1433.20,1510
CN7,4G,1,8,3,832,1037,1270,1909,1298,1484,1437.60,1512
CN7,4G,1,8,4,881,1090,1401,1876,1342,1466,1412.80,1488
CN7,4G,1,8,5,857,1057,1401,1893,1372,1470,1422.20,1498
CN7,4G,1,12,1,898,1090,1303,1893,1298,1478,1404.80,1484
CN7,4G,1,12,2,881,1106,1450,1876,1336,1452,1407.40,1492
CN7,4G,1,12,3,865,1074,1319,1860,1268,1520,1426.40,1513
CN7,4G,1,12,4,865,1090,1565,1893,1282,1506,1429.00,1507
CN7,4G,1,12,5,816,1029,1188,1909,1264,1495,1438.20,1514
CN7,4G,1,24,1,799,1012,1188,1893,1298,1486,1445.60,1520
CN7,4G,1,24,2,881,1090,1762,2245,1314,1504,1407.60,1493
CN7,4G,1,24,3,824,1057,1319,1893,1394,1484,1435.20,1510
CN7,4G,1,24,4,873,1074,1287,1893,1362,1532,1431.20,1513
CN7,4G,1,24,5,824,1057,1221,1811,1266,1490,1441.00,1516
CN7,4G,2,1,1,1106,1450,3687,9241,1175,1350,1275.17,2620
CN7,4G,2,1,2,1172,1582,4047,29492,1006,1322,1203.17,2515
CN7,4G,2,1,3,1172,1516,3359,102237,992,1436,1245.17,2521
CN7,4G,2,1,4,1369,1778,79168,131597,658,1390,976.67,2070
CN7,4G,2,1,5,1221,1893,4359,91751,908,1402,1174.31,2396
CN7,4G,2,2,1,1303,2311,5342,22676,956,1408,1220.00,2526
CN7,4G,2,2,2,1188,1532,4359,168821,788,1360,1205.83,2504
CN7,4G,2,2,3,1205,1532,4293,173016,710,1436,1145.50,2410
CN7,4G,2,2,4,1237,1713,7111,379585,652,1426,1074.14,2271
CN7,4G,2,2,5,1205,1696,4359,225444,542,1350,1216.92,2424
CN7,4G,2,4,1,1188,1598,5014,158335,914,1392,1168.46,2448
CN7,4G,2,4,2,963,1123,1860,7701,1140,1286,1245.00,2647
CN7,4G,2,4,3,1188,1516,4359,333448,776,1492,1096.29,2299
CN7,4G,2,4,4,1352,1795,4752,221250,566,1416,1127.14,2383
CN7,4G,2,4,5,1205,1549,3884,200279,698,1426,1106.00,2333
CN7,4G,2,8,1,988,1237,1811,9241,1208,1298,1261.42,2624
CN7,4G,2,8,2,1237,1614,19268,287310,690,1528,1057.14,2227
CN7,4G,2,8,3,1319,1827,5866,901776,1340,934.50,1975,
CN7,4G,2,8,4,1205,1549,4113,312476,486,1454,1110.86,2339
CN7,4G,2,8,5,1172,1549,4752,179307,860,1446,1140.86,2369
CN7,4G,2,12,1,1369,1942,105382,128451,650,1376,900.35,1896
CN7,4G,2,12,2,1352,1827,106431,147850,570,1432,899.56,1880
CN7,4G,2,12,3,1369,1778,102237,143655,634,1506,927.44,1958
CN7,4G,2,12,4,1139,1532,3326,8455,1100,1492,1265.42,2596
CN7,4G,2,12,5,1205,1582,4424,173016,716,1494,1160.14,2422
CN7,4G,2,24,1,1188,1516,3687,102237,894,1342,1177.38,2453
CN7,4G,2,24,2,1237,1549,4113,166724,844,1435,1103.00,2323
CN7,4G,2,24,3,1205,1565,3949,208667,696,1392,1153.57,2416
CN7,4G,2,24,4,1237,1631,4948,225444,878,1384,1118.14,2325
CN7,4G,2,24,5,1139,1450,3621,295699,842,1422,1158.00,2420
CN7,4G,4,1,1,3326,4359,14615,675283,1306,568.21,2360,
CN7,4G,4,1,2,2868,3589,168821,467665,336,1098,526.70,2191
CN7,4G,4,1,3,2966,4015,183501,480248,328,1070,490.94,2048
CN7,4G,4,1,4,2900,3425,9241,22938,412,1250,607.71,2512
CN7,4G,4,1,5,2769,3458,149947,308282,386,1124,560.54,2331
CN7,4G,4,2,1,2704,3163,5800,19006,458,1294,636.37,2621
CN7,4G,4,2,2,3228,5604,12780,25560,358,1242,597.94,2441
CN7,4G,4,2,3,3097,4948,117965,354419,222,1080,546.21,2271
CN7,4G,4,2,4,3359,5276,107480,350225,354,1104,534.37,2236
CN7,4G,4,2,5,3294,4424,22414,149947,358,1078,586.31,2439
CN7,4G,4,4,1,2999,4293,16581,583009,312,1074,625.12,2430
CN7,4G,4,4,2,2966,4359,19006,557843,1192,581.74,2384,
CN7,4G,4,4,3,3195,4047,8160,20579,348,1226,575.18,2389
CN7,4G,4,4,4,3195,4146,73925,488637,1066,551.61,2305,
CN7,4G,4,4,5,2540,3851,83362,362808,326,1090,579.36,2423
CN7,4G,4,8,1,3228,5276,139461,379585,349,970,549.68,2270
CN7,4G,4,8,2,3261,4178,22938,526386,230,1156,540.74,2258
CN7,4G,4,8,3,3392,4490,12649,362808,412,1092,586.76,2444
CN7,4G,4,8,4,3392,4080,83362,350225,254,1094,561.25,2301
CN7,4G,4,8,5,2671,3294,5473,19268,408,1255,638.56,2631
CN7,4G,4,12,1,2802,3818,168821,387974,326,1082,535.20,2227
CN7,4G,4,12,2,2769,4490,104334,367002,305,1086,571.52,2384
CN7,4G,4,12,3,2606,4555,152044,467665,458,1182,605.62,2527
CN7,4G,4,12,4,3163,4490,132645,400557,372,1072,564.36,2328
CN7,4G,4,12,5,3261,4948,11600,22152,366,1218,595.65,2443
CN7,4G,4,24,1,2966,4883,160433,291505,328,1160,545.52,2278
CN7,4G,4,24,2,2835,4178,149947,225444,418,1152,590.89,2440
CN7,4G,4,24,3,3032,4883,19268,497026,428,1112,594.19,2481
CN7,4G,4,24,4,2704,3589,45351,434111,222,1082,591.35,2461
CN7,4G,4,24,5,2540,3916,170918,350225,352,1087,577.45,2418
CN7,4G,8,1,1,5538,7635,20841,26870,187,822,257.10,2154
CN7,4G,8,1,2,5669,7963,20841,28705,176,798,259.62,2169
CN7,4G,8,1,3,5473,10028,132645,608175,626,260.56,2111,
CN7,4G,8,1,4,6194,9110,189793,295699,160,534,245.31,2059
CN7,4G,8,1,5,5342,7242,19792,25297,188,824,270.33,2266
CN7,4G,8,2,1,5145,6063,19530,38011,182,812,272.40,2284
CN7,4G,8,2,2,5473,6259,20579,26870,184,802,267.62,2245
CN7,4G,8,2,3,5538,7177,19530,30802,182,838,260.81,2183
CN7,4G,8,2,4,5276,6259,18744,50594,184,822,270.58,2267
CN7,4G,8,2,5,5866,6587,20055,29230,172,790,252.63,2121
CN7,4G,8,4,1,5276,6128,22676,50070,180,756,267.64,2239
CN7,4G,8,4,2,5538,6259,20841,25560,180,808,260.64,2181
CN7,4G,8,4,3,5211,5997,20579,108528,192,752,270.19,2266
CN7,4G,8,4,4,5538,7111,20055,26870,182,770,260.79,2186
CN7,4G,8,4,5,5276,6063,19792,25297,182,798,272.05,2280
CN7,4G,8,8,1,5538,7767,20055,27919,182,812,268.40,2245
CN7,4G,8,8,2,5473,6194,20055,23987,182,812,267.21,2235
CN7,4G,8,8,3,5538,6259,20579,27395,176,824,258.23,2154
CN7,4G,8,8,4,5276,6194,20317,24773,182,802,266.28,2227
CN7,4G,8,8,5,5735,6521,19530,27919,172,818,248.58,2079
CN7,4G,8,12,1,5735,8586,210764,350225,166,576,253.20,2116
CN7,4G,8,12,2,5735,8848,20317,26346,176,750,265.21,2214
CN7,4G,8,12,3,5342,6063,19792,27657,190,796,255.12,2138
CN7,4G,8,12,4,5473,7111,19792,27919,184,820,260.45,2184
CN7,4G,8,12,5,5342,8291,22152,26608,194,770,268.75,2244
CN7,4G,8,24,1,5735,7570,23200,38536,174,790,256.28,2155
CN7,4G,8,24,2,5735,8094,168821,387974,122,624,250.27,2096
CN7,4G,8,24,3,5407,6194,22152,62653,187,756,259.81,2179
CN7,4G,8,24,4,5407,6456,21627,31589,188,784,256.17,2141
CN7,4G,8,24,5,5932,7767,31851,408945,680,255.51,2137,
CN7,8G,1,1,1,791,1020,1500,2638,1263,1506,1444.27,1516
CN7,8G,1,1,2,775,1020,1860,2999,1408,1546,1451.45,1520
CN7,8G,1,1,3,766,1012,2040,2900,1398,1512,1447.64,1519
CN7,8G,1,1,4,783,1045,1582,2606,1383,1484,1434.18,1505
CN7,8G,1,1,5,783,1045,1582,1975,1256,1488,1433.91,1506
CN7,8G,1,2,1,734,1012,1729,3326,1374,1480,1456.27,1527
CN7,8G,1,2,2,791,1037,1418,1811,1254,1496,1429.64,1500
CN7,8G,1,2,3,783,1020,1549,2507,1275,1488,1438.82,1510
CN7,8G,1,2,4,693,881,1500,2671,1422,1512,1487.00,1559
CN7,8G,1,2,5,799,1037,1418,2180,1262,1506,1447.91,1519
CN7,8G,1,4,1,734,1020,1811,2999,1328,1502,1464.09,1535
CN7,8G,1,4,2,750,1029,1663,2180,1338,1490,1453.45,1524
CN7,8G,1,4,3,734,1012,1811,2638,1336,1486,1455.45,1527
CN7,8G,1,4,4,840,1057,1663,2114,1274,1504,1421.09,1492
CN7,8G,1,4,5,742,1004,1827,3359,1362,1504,1457.09,1528
CN7,8G,1,8,1,734,996,1860,2671,1406,1512,1469.64,1541
CN7,8G,1,8,2,783,1029,1958,3392,1282,1496,1444.09,1516
CN7,8G,1,8,3,734,963,1811,2474,1370,1492,1469.36,1541
CN7,8G,1,8,4,725,1004,1598,2180,1350,1506,1466.00,1538
CN7,8G,1,8,5,766,1012,1418,1893,1342,1522,1450.73,1521
CN7,8G,1,12,1,725,1012,1893,3032,1380,1484,1463.00,1535
CN7,8G,1,12,2,775,1020,1811,2474,1266,1536,1439.64,1513
CN7,8G,1,12,3,775,1020,1729,2671,1268,1508,1446.91,1517
CN7,8G,1,12,4,725,1004,1778,2900,1260,1494,1458.27,1530
CN7,8G,1,12,5,725,1004,1876,3097,1330,1512,1467.55,1538
CN7,8G,1,24,1,734,996,1401,2868,1277,1510,1461.18,1532
CN7,8G,1,24,2,791,1057,1811,2507,1260,1512,1444.91,1517
CN7,8G,1,24,3,799,1045,1827,2245,1304,1542,1440.18,1511
CN7,8G,1,24,4,783,1020,1696,2409,1332,1504,1439.36,1510
CN7,8G,1,24,5,799,1057,1893,3032,1336,1484,1441.91,1514
CN7,8G,2,1,1,1614,2114,3195,233833,692,1368,1075.20,2240
CN7,8G,2,1,2,1287,1745,2868,15139,798,1332,1178.37,2438
CN7,8G,2,1,3,1434,1860,78119,112722,632,1402,1040.07,2151
CN7,8G,2,1,4,1336,1795,10814,198181,698,1456,1101.29,2312
CN7,8G,2,1,5,1254,1729,66847,320865,600,1418,1030.30,2159
CN7,8G,2,2,1,1090,1418,3195,123208,826,1354,1234.00,2543
CN7,8G,2,2,2,1254,1663,58459,263193,672,1436,1041.00,2187
CN7,8G,2,2,3,1467,1958,3195,341836,672,1374,1100.38,2272
CN7,8G,2,2,4,1287,1778,5342,130548,832,1371,1157.64,2416
CN7,8G,2,2,5,1221,1745,68682,278922,624,1410,1037.33,2185
CN7,8G,2,4,1,1205,1663,4178,183501,658,1410,1180.67,2431
CN7,8G,2,4,2,1352,1729,3785,316670,598,1410,1097.46,2295
CN7,8G,2,4,3,1172,1696,3523,19006,856,1356,1208.88,2503
CN7,8G,2,4,4,1450,1926,3720,16319,790,1422,1133.00,2355
CN7,8G,2,4,5,1598,2114,7504,16188,722,1380,1096.07,2261
CN7,8G,2,8,1,1254,1582,4359,34341,942,1394,1201.46,2472
CN7,8G,2,8,2,1270,1762,86508,177210,614,1434,1056.47,2198
CN7,8G,2,8,3,1352,2114,4228,63177,818,1356,1152.41,2381
CN7,8G,2,8,4,1287,1680,3916,15533,860,1366,1193.42,2454
CN7,8G,2,8,5,1319,1844,4948,183501,796,1360,1145.71,2383
CN7,8G,2,12,1,1369,1827,3982,20055,798,1377,1162.44,2398
CN7,8G,2,12,2,1270,1762,3458,17433,794,1348,1192.00,2459
CN7,8G,2,12,3,1532,2180,8094,152044,682,1412,1100.07,2238
CN7,8G,2,12,4,1303,1827,42730,183501,664,1424,1072.48,2249
CN7,8G,2,12,5,1139,1500,3097,55837,976,1398,1218.88,2501
CN7,8G,2,24,1,1172,1614,8225,442500,444,1360,1144.32,2374
