0621-2202
CN10,4G,4,1,4,3064,5866,10683,23200,626,1494,959.00,3843,8167.06,7884.04,8141.24,8092.92,940.24,927.51,937.05,937.15,7562.22,7912.41,7531.52,7942.57,916.31,921.01,916.15,919.43
CN10,4G,4,1,5,3621,7701,12518,16450,457,1512,868.11,3187,7945.39,7669.38,7268.13,7635.15,939.9,931.51,848.14,927.15,7158.87,7240.7,7185.47,7339.06,826.11,830.8,830.92,827.16
CN10,4G,4,2,1,2180,8356,13566,18744,430,1450,967.10,3222,9533.06,6561.83,6451.03,9589.37,1161.22,704.79,703.9,1161.37,8488.37,5639.31,5569.87,8431.96,1031.36,622.36,622.16,1030.07
CN10,4G,4,2,2,4080,10552,16057,35914,428,1484,815.21,3254,6409.73,9877.93,9497.07,6270.05,713.11,1159.0,1159.24,704.28,5663.58,8474.21,8415.77,5650.86,626.18,1031.49,1030.0,625.21
CN10,4G,4,2,3,4015,9372,14091,24511,446,1492,826.47,3268,9510.96,6487.39,6225.37,9897.38,1163.39,702.26,707.26,1167.84,9275.42,6308.01,6136.31,9289.52,1136.92,696.03,689.8,1140.92
CN10,4G,4,2,4,1827,9241,13698,22152,456,1466,978.93,3256,6255.3,9991.51,9497.6,6224.17,714.37,1168.24,1160.92,706.68,6005.43,9291.02,9160.76,5809.74,687.07,1140.48,1095.45,684.5
CN10,4G,4,2,5,3720,8586,13960,19792,316,1550,894.65,2987,9655.97,6501.07,5992.05,9552.06,1158.97,707.13,703.03,1162.35,9422.1,6317.24,6152.43,9316.63,1146.31,693.14,688.3,1139.61
CN10,4G,4,4,1,5735,15533,22938,27132,314,1414,683.36,2851,7905.98,8154.08,8137.5,7789.18,938.73,939.57,936.24,934.47,7232.02,8526.48,8599.54,6789.52,813.17,1031.31,1032.07,802.81
CN10,4G,4,4,2,3294,11338,19268,28705,448,1438,869.26,3214,8125.34,8207.66,7867.44,8046.93,943.61,936.62,934.53,936.23,6798.29,7741.22,6820.49,6555.28,825.46,930.01,825.47,729.6
CN10,4G,4,4,3,2008,10945,16581,20579,462,1432,940.00,3451,7870.21,8258.97,7833.39,7954.74,938.79,938.82,935.49,938.59,7666.11,7671.25,7665.88,7889.75,920.39,920.64,919.8,922.96
CN10,4G,4,4,4,3032,10814,20055,24249,398,1466,893.53,3390,8887.49,9014.85,8804.45,8771.09,1056.85,1052.27,1049.97,1053.01,8762.25,8761.16,8443.24,8272.6,1036.94,1037.46,1008.19,998.74
CN10,4G,4,4,5,3425,10945,18744,26084,358,1454,871.49,3269,7910.06,7901.83,8167.24,7946.75,937.54,932.84,936.09,934.5,7791.57,6961.35,6344.41,6864.1,927.94,826.7,725.67,824.97
CN10,4G,4,8,1,881,1037,1876,3589,1272,1414,1353.73,5585,8684.57,8847.99,8811.38,8949.4,1019.52,1031.57,1028.36,1037.19,8290.44,8311.62,7851.72,7808.41,975.66,980.29,938.43,932.61
CN10,4G,4,8,2,889,1045,1762,4293,1212,1422,1353.13,5563,8530.0,8527.85,8704.1,9020.27,1022.25,1011.89,1031.64,1063.23,8354.44,8227.06,8299.43,7992.42,994.98,982.01,984.19,964.73
CN10,4G,4,8,3,865,1045,6259,24773,1196,1428,1380.19,5572,8095.51,8271.5,8316.96,8243.49,957.05,968.34,975.47,969.6,8143.16,7807.77,7747.87,8357.42,971.4,935.64,930.02,995.13
CN10,4G,4,8,4,1450,10814,19792,32375,504,1448,981.94,3978,7823.45,7394.78,7857.53,7647.66,937.42,877.19,936.24,881.96,8209.57,7628.72,7581.23,8078.44,977.86,917.44,917.72,976.05
CN10,4G,4,8,5,889,1045,1827,4424,1254,1416,1340.96,5464,8474.54,8564.72,8422.21,8181.35,996.74,996.0,985.47,972.82,7651.03,7838.58,7713.86,7804.67,912.03,936.63,923.8,931.44
CN10,4G,4,12,1,2540,16450,24249,32900,388,1404,767.20,3119,8797.38,9021.29,9058.83,8703.57,1053.28,1052.08,1058.39,1044.23,7710.58,7738.61,7549.57,7750.56,884.72,919.78,916.94,915.3
CN10,4G,4,12,2,1004,8225,17695,24773,526,1414,1121.93,4533,8979.88,8943.74,8933.71,8929.87,1058.39,1037.77,1052.89,1048.36,8182.92,8395.66,8428.38,8307.0,984.86,982.12,1011.07,999.77
CN10,4G,4,12,3,1795,12911,19792,25822,418,1386,889.51,3564,9077.03,9189.78,8517.37,8865.64,1061.58,1055.41,1010.69,1052.65,8659.53,8544.82,8834.4,8477.51,1029.23,1025.27,1038.45,1025.69
CN10,4G,4,12,4,3556,13566,21365,32637,442,1376,812.50,3296,9136.78,9121.28,8846.76,8847.4,1073.73,1059.88,1051.63,1046.77,7632.78,7705.12,7278.82,7741.75,917.87,919.49,840.38,920.35
CN10,4G,4,12,5,1029,10028,19792,25822,480,1460,1077.72,4281,8502.61,8948.9,8991.01,8507.75,993.58,1011.05,1046.61,997.35,8343.67,8183.18,8551.91,7851.93,995.75,966.64,999.62,933.02
CN10,4G,4,24,1,898,1172,3294,7570,1120,1410,1329.71,5339,8630.22,8265.39,8347.36,8124.21,985.32,947.35,972.35,947.44,8209.05,7892.09,7873.47,7882.03,972.4,936.04,934.27,941.47
CN10,4G,4,24,2,898,1139,3621,11600,1132,1448,1332.27,5387,8701.05,8569.77,8550.6,8826.47,1024.14,998.16,990.71,1012.66,8179.34,7964.67,8381.76,8291.6,976.2,949.72,984.65,979.32
CN10,4G,4,24,3,2376,13173,26084,36963,422,1410,851.16,3385,8990.43,9086.31,8798.15,8836.42,1056.79,1053.94,1028.7,1049.73,8531.42,8546.31,8339.53,8702.83,1017.13,1014.06,977.8,1028.16
CN10,4G,4,24,4,1369,14484,23462,26870,448,1448,897.23,3581,8168.83,8143.95,7538.58,7975.04,960.67,955.0,877.56,954.67,7697.16,7760.08,7737.82,7751.14,919.53,917.33,919.95,922.18
CN10,4G,4,24,5,914,1156,4113,15139,1162,1362,1313.00,5452,8422.64,8487.65,8329.76,8658.49,997.69,987.13,983.71,998.52,8237.07,8177.54,8152.63,8272.61,978.16,964.56,967.37,979.21
CN10,4G,8,1,1,8586,19006,26084,40109,154,1446,444.75,2837,9424.7,9150.31,9463.16,9748.83,1097.48,1105.39,1082.78,1116.46,9199.83,8970.52,9374.36,9300.09,1102.01,1095.61,1103.65,1100.96
CN10,4G,8,1,2,11076,20579,26870,31065,300,1472,444.50,3655,9982.47,9989.64,10099.01,10211.98,1162.87,1171.66,1176.2,1178.21,9429.47,9667.7,9618.25,9635.89,1136.9,1141.54,1148.14,1150.04
CN10,4G,8,1,3,8094,13304,19006,32113,214,1492,416.80,3010,9563.32,9212.46,9197.17,9597.72,1117.23,1110.83,1108.79,1117.05,8950.98,8753.0,8392.41,8869.22,1034.52,1034.93,1026.43,1037.57
CN10,4G,8,1,4,8029,17433,25035,29230,164,1482,425.18,3126,9506.01,9081.39,9472.88,9454.5,1114.39,1106.75,1112.44,1113.75,9352.05,9093.07,9294.18,9261.7,1103.06,1100.57,1103.68,1101.89
CN10,4G,8,1,5,9765,18482,28967,43254,302,1492,466.49,3683,9301.42,9232.81,9231.13,9206.76,1111.07,1110.72,1110.53,1110.7,8595.58,8647.44,8668.38,8626.2,1032.37,1032.68,1034.49,1030.82
CN10,4G,8,2,1,11600,16581,26084,42730,128,1364,401.36,3113,9208.54,9158.61,9763.86,9236.87,1112.79,1110.91,1103.43,1109.83,9156.19,9358.27,9351.25,9011.58,1100.02,1103.29,1103.01,1096.87
CN10,4G,8,2,2,10552,18220,26084,43254,132,1448,413.75,3044,8896.13,8581.14,7763.75,9088.95,1046.61,1040.34,913.18,1047.93,7915.29,8433.36,8931.34,8119.39,966.87,977.89,1090.35,971.4
CN10,4G,8,2,3,10814,18220,26870,52167,130,1482,443.11,3025,9465.75,9310.96,9142.54,9201.75,1116.59,1111.57,1109.41,1109.53,8572.85,8545.2,8495.77,8657.06,1030.17,1031.28,1028.26,1031.93
CN10,4G,8,2,4,10945,18744,26346,39584,124,1462,438.54,2926,9321.8,9270.7,9209.65,9153.33,1111.68,1107.82,1108.62,1107.86,9378.92,9256.57,9174.6,9212.55,1104.15,1102.43,1101.44,1100.76
CN10,4G,8,2,5,10683,20841,26346,36963,112,1466,442.28,2894,8772.59,8988.66,8709.58,8786.72,1044.01,1046.87,1040.71,1043.1,8665.44,8751.96,8458.75,8657.68,1032.64,1033.21,1030.22,1033.05
CN10,4G,8,4,1,12911,21627,30802,44827,140,1480,375.85,2902,9464.72,9391.37,9428.97,9287.38,1114.96,1114.79,1113.74,1110.67,9144.01,9326.7,9288.01,9181.0,1099.61,1104.35,1101.35,1100.87
CN10,4G,8,4,2,12649,20579,29492,38536,134,1444,447.83,3046,10073.19,9977.99,9915.68,9852.91,1187.97,1187.87,1190.99,1189.91,9034.66,9462.49,9072.76,9165.3,1098.16,1106.18,1097.87,1100.15
CN10,4G,8,4,3,12780,18482,26084,36963,206,1300,365.63,3038,10027.98,9887.71,9786.69,9794.85,1194.78,1189.18,1189.79,1103.54,9648.91,9720.28,9702.01,9448.92,1176.24,1175.09,1165.47,1145.12
CN10,4G,8,4,4,13566,20841,30802,35390,128,1422,391.27,2911,9229.43,8988.09,9633.14,9785.37,1112.95,1045.18,1114.85,1177.8,9072.53,9142.48,9164.18,9241.53,1099.74,1099.56,1101.12,1101.94
CN10,4G,8,4,5,12387,20579,31065,36439,146,1448,393.25,2988,7973.71,8735.39,8208.94,7974.21,923.92,990.6,980.13,922.05,8524.71,8479.99,8392.63,8555.76,1029.49,1028.79,976.15,980.79
CN10,4G,8,8,1,13960,22414,34341,45351,176,1290,377.93,3028,9518.6,9456.82,9409.87,9507.95,1115.76,1111.29,1143.64,1144.46,8529.28,9062.42,8124.77,8070.08,1031.94,1095.83,969.67,968.48
CN10,4G,8,8,2,19006,25822,38536,49021,176,1282,389.54,3050,9356.84,9307.14,8969.96,9838.38,1113.62,1111.39,1075.36,1178.79,8487.15,8637.49,8358.22,8542.96,1029.91,1033.43,1001.09,1032.24
CN10,4G,8,8,3,14222,22676,32637,42730,188,1310,387.35,3129,9160.75,8996.43,9552.75,9242.76,1110.39,1076.99,1146.3,1109.98,9437.97,9214.46,8834.1,9324.09,1135.0,1102.94,1066.55,1103.55
CN10,4G,8,8,4,14353,23462,36439,45351,190,1320,411.29,3233,9805.03,9894.37,9714.98,9805.58,1157.18,1189.29,1176.95,1174.25,9552.38,9379.3,9527.06,9406.42,1152.0,1138.09,1142.69,1136.3
CN10,4G,8,8,5,18744,24773,34341,42730,196,1342,396.27,3085,9166.96,9209.71,9230.63,8903.51,1111.51,1111.0,1110.7,1075.65,9121.21,9094.22,9164.46,9711.46,1101.22,1099.87,1101.71,1140.94
CN10,4G,8,12,1,13042,21890,32375,44303,208,1422,438.30,3460,9319.44,9057.99,9229.91,9110.45,1113.28,1088.06,1109.75,1089.05,9158.38,9278.14,9073.51,9366.57,1101.64,1122.53,1099.96,1125.21
CN10,4G,8,12,2,15926,23725,33817,47973,182,1308,432.55,3221,9363.84,9253.6,9185.31,9292.06,1114.33,1109.21,1109.32,1112.03,9188.99,9358.54,8957.38,9095.04,1101.45,1124.0,1077.5,1099.76
CN10,4G,8,12,3,12911,22676,32375,45351,222,1440,428.45,3422,9319.92,9243.87,9361.52,9414.07,1114.32,1109.9,1111.67,1132.64,8948.72,9216.51,9139.15,9105.33,1077.47,1100.15,1099.05,1098.57
CN10,4G,8,12,4,14877,22676,32900,49021,186,1280,381.27,3011,9192.32,9008.19,9074.61,9320.97,1090.77,1065.2,1104.9,1110.93,8674.69,8992.23,8778.59,8452.81,1051.91,1074.37,1052.5,1009.77
CN10,4G,8,12,5,18482,26608,35914,40633,176,1274,360.56,2876,9443.0,9237.68,9140.74,9273.35,1094.04,1108.88,1088.43,1110.44,9068.64,9584.73,9073.53,9311.61,1097.77,1125.31,1097.66,1121.35
CN10,4G,8,24,1,16188,26084,43779,65799,222,1417,422.80,3452,9563.77,9801.56,9273.46,9242.36,1137.39,1166.06,1110.86,1116.17,9283.0,9570.49,9119.06,9390.05,1114.32,1140.39,1092.01,1119.18
CN10,4G,8,24,2,11863,21890,32113,42730,280,1434,451.55,3748,9446.38,9572.51,9363.56,9748.19,1135.36,1134.19,1126.8,1157.0,9496.72,9368.6,9246.08,9395.07,1144.4,1127.97,1115.97,1130.89
CN10,4G,8,24,3,18744,26608,40633,44827,192,1356,406.53,3179,9292.53,9332.39,9198.31,9447.36,1111.5,1110.49,1087.87,1132.98,9204.55,9116.81,9086.46,9165.81,1101.3,1089.66,1099.39,1109.57
CN10,4G,8,24,4,17695,26346,46400,65274,210,1416,419.70,3383,9704.1,9544.43,9437.9,9389.13,1160.58,1139.67,1133.61,1128.12,9090.9,9188.72,9395.33,9651.01,1097.24,1108.67,1126.36,1138.48
CN10,4G,8,24,5,11994,21627,32113,42206,270,1430,454.17,3760,9539.95,9588.47,9747.2,9682.06,1142.21,1138.09,1152.76,1133.59,9245.14,9350.98,9667.73,9436.2,1110.27,1125.08,1139.93,1127.44
CN10,4G,16,1,1,17171,25560,37487,53740,1448,181.90,2882,,9737.68,10021.81,10153.08,9615.87,1181.76,1144.7,1176.68,1180.25,9681.51,9863.47,9794.3,9880.26,1175.16,1180.17,1177.18,1179.24
CN10,4G,16,1,2,16188,23462,38011,56886,1516,211.24,2810,,10118.25,10242.64,9998.18,10024.41,1205.44,1159.41,1223.51,1222.71,10094.73,9775.31,9687.91,9618.8,1179.75,1176.97,1176.74,1174.29
CN10,4G,16,1,3,17695,24773,34341,49546,1470,207.13,2921,,10141.39,10464.61,10155.03,10082.42,1226.29,1230.48,1226.2,1225.19,10109.61,10011.46,10122.48,10042.85,1221.09,1219.79,1221.28,1219.34
CN10,4G,16,1,4,21103,26870,40109,87557,136,1210,198.27,3278,9807.37,9743.99,10077.09,9688.2,1183.59,1181.87,1178.76,1180.78,9948.85,9705.54,9634.97,9735.46,1148.2,1174.71,1174.96,1176.55
