,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
18,CN7,4G,8,1,16319.0,22466.0,43123.0,79220.0,138.0,1354.0,212.98,1773.2,10643.45,10530.42,10467.37,10703.47,1299.45,1284.03,1277.78,1291.67
19,CN7,4G,8,2,17433.0,24091.0,45037.0,75865.0,126.0,1314.0,212.25,1768.2,10347.28,10558.06,10503.5,10499.54,1263.55,1292.67,1280.78,1280.33
20,CN7,4G,8,4,20369.0,28181.0,50909.0,82104.0,142.0,1255.0,213.23,1782.6,10580.65,10545.99,10607.37,10610.36,1295.21,1293.41,1297.02,1296.37
21,CN7,4G,8,8,20526.0,29072.0,58248.0,96155.0,137.0,1256.0,210.99,1764.0,10567.96,10459.47,10583.2,10521.37,1289.58,1282.19,1292.98,1289.05
22,CN7,4G,8,12,20316.0,28285.0,53897.0,100139.0,139.0,1259.0,213.66,1785.6,10697.42,10587.84,10604.57,10616.7,1305.87,1292.36,1298.17,1296.99
23,CN7,4G,8,24,20211.0,28967.0,55522.0,99982.0,138.0,1257.0,211.06,1762.8,10525.36,10472.2,10468.76,10583.06,1285.63,1281.67,1280.37,1293.06
24,CN7,4G,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,CN7,4G,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,CN7,4G,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,CN7,4G,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,CN7,4G,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,CN7,4G,16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,CN7,8G,1,1,817.0,1027.0,1755.0,2561.0,1268.0,1537.0,1443.87,1515.4,7471.2,7300.75,7365.62,7259.19,861.76,856.61,858.22,854.69
31,CN7,8G,1,2,847.0,1071.0,1786.0,4719.0,1319.0,1497.0,1437.47,1509.4,7940.25,6568.45,6546.5,7924.33,949.09,763.22,762.45,946.95
32,CN7,8G,1,4,881.0,1107.0,1598.0,2094.0,1301.0,1503.0,1431.45,1502.8,7357.78,7369.78,7341.14,7365.67,878.96,875.04,876.19,875.77
33,CN7,8G,1,8,846.0,1043.0,1450.0,2017.0,1337.0,1503.0,1449.15,1520.0,7402.8,7365.48,7333.42,7403.54,880.05,874.39,875.64,875.69
34,CN7,8G,1,12,855.0,1054.0,1450.0,1902.0,1331.0,1495.0,1440.13,1511.0,7621.53,7572.84,7513.43,7441.45,897.39,893.5,894.93,892.49
35,CN7,8G,1,24,853.0,1031.0,1361.0,2015.0,1296.0,1505.0,1442.42,1512.8,7570.84,7542.93,7529.69,7495.44,898.77,892.77,894.84,893.71
36,CN7,8G,2,1,3306.0,5800.0,13382.0,42572.0,608.0,1530.0,858.14,1782.2,9738.37,9794.05,9780.8,9808.67,1186.91,1185.56,1185.79,1185.51
37,CN7,8G,2,2,2161.0,7281.0,14615.0,41524.0,656.0,1528.0,1041.13,2149.6,9777.92,9758.95,9702.02,9710.95,1181.34,1185.44,1175.55,1179.75
38,CN7,8G,2,4,1548.0,7609.0,16476.0,38326.0,614.0,1455.0,1028.2,2093.4,9869.9,9683.68,9748.22,9886.36,1196.64,1177.95,1185.89,1198.96
39,CN7,8G,2,8,1621.0,8146.0,17905.0,44669.0,582.0,1439.0,1009.04,2052.8,9696.06,9599.91,9609.61,9570.65,1178.89,1165.96,1166.74,1164.33
40,CN7,8G,2,12,1551.0,7779.0,15663.0,36884.0,619.0,1450.0,1028.32,2098.0,9664.79,9923.17,9856.63,9959.31,1167.12,1202.08,1190.43,1214.5
41,CN7,8G,2,24,1545.0,7530.0,15676.0,37015.0,633.0,1454.0,1038.36,2121.8,10146.45,9927.42,9974.43,9730.16,1230.01,1203.46,1210.02,1182.78
42,CN7,8G,4,1,9083.0,15637.0,33319.0,78224.0,269.0,1450.0,424.46,1760.8,10499.32,10600.79,10501.84,10459.83,1273.95,1269.1,1271.59,1276.12
43,CN7,8G,4,2,9555.0,16004.0,30199.0,91750.0,277.0,1430.0,426.51,1776.0,10528.56,10333.3,10632.83,10755.04,1288.55,1259.53,1291.39,1312.19
44,CN7,8G,4,4,11233.0,18586.0,34918.0,62076.0,283.0,1386.0,422.27,1756.2,10511.69,10569.25,10729.23,10500.47,1286.4,1291.91,1306.43,1286.0
45,CN7,8G,4,8,11390.0,19163.0,37251.0,88343.0,272.0,1386.0,419.05,1745.2,10353.91,10448.03,10505.39,10385.82,1269.73,1278.07,1280.98,1270.81
46,CN7,8G,4,12,10997.0,18272.0,32506.0,62862.0,276.0,1384.0,429.17,1786.2,10493.33,10575.28,10667.93,10496.17,1285.77,1292.64,1301.13,1285.98
47,CN7,8G,4,24,11469.0,18953.0,34393.0,66060.0,265.0,1378.0,421.89,1751.4,10452.66,10497.08,10666.29,10486.09,1280.53,1284.12,1301.93,1284.45
48,CN7,8G,8,1,16830.0,23147.0,44302.0,84620.0,125.0,1359.0,195.68,1635.8,11058.64,10985.27,11029.3,11045.93,1339.54,1342.24,1347.65,1344.94
49,CN7,8G,8,2,17957.0,24982.0,53949.0,96574.0,114.0,1324.0,194.13,1620.0,10923.6,11208.37,11086.36,10702.65,1326.82,1377.02,1357.58,1309.39
50,CN7,8G,8,4,21103.0,29806.0,59717.0,108842.0,130.0,1247.0,193.54,1620.6,11061.75,11070.5,11077.24,11032.16,1357.41,1359.15,1359.95,1354.79
51,CN7,8G,8,8,20972.0,30147.0,65733.0,103285.0,126.0,1260.0,191.7,1606.0,10967.02,10991.18,10990.6,10949.75,1343.84,1348.16,1346.99,1344.74
52,CN7,8G,8,12,21207.0,30173.0,60450.0,108108.0,125.0,1243.0,193.21,1618.4,11007.45,11002.57,11025.16,10951.4,1351.87,1352.14,1352.07,1345.09
53,CN7,8G,8,24,21103.0,30382.0,60870.0,99091.0,122.0,1250.0,189.97,1592.2,10931.42,10963.79,10949.91,10900.25,1344.71,1345.14,1344.64,1338.53
54,CN7,8G,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,CN7,8G,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,CN7,8G,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,CN7,8G,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,CN7,8G,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,CN7,8G,16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CN7,16G,1,1,784.0,1012.0,2243.0,5462.0,1304.0,1528.0,1462.04,1533.8,9759.95,9485.63,9663.48,9513.31,1144.19,1137.77,1138.44,1139.13
61,CN7,16G,1,2,804.0,972.0,1453.0,2953.0,1321.0,1514.0,1457.57,1528.8,8582.8,9979.81,9306.96,9151.7,1002.39,1212.62,1106.68,1106.59
62,CN7,16G,1,4,827.0,1014.0,1434.0,1989.0,1327.0,1498.0,1446.32,1517.0,9079.88,8984.07,9170.59,9021.3,1096.3,1092.55,1093.31,1092.62
63,CN7,16G,1,8,815.0,987.0,1309.0,1856.0,1288.0,1509.0,1454.7,1525.4,9091.33,9076.78,9153.65,9032.04,1097.23,1095.02,1095.63,1095.26
64,CN7,16G,1,12,825.0,1034.0,1470.0,1993.0,1307.0,1517.0,1451.8,1522.8,9143.76,9152.17,9173.73,9094.17,1107.94,1105.83,1106.33,1105.32
65,CN7,16G,1,24,833.0,1012.0,1345.0,1920.0,1273.0,1505.0,1447.47,1518.2,9192.34,9145.3,9143.12,9147.01,1109.45,1105.78,1106.39,1107.65
66,CN7,16G,2,1,3667.0,6337.0,17525.0,68105.0,522.0,1537.0,768.35,1606.4,10590.32,10692.6,10797.06,10647.5,1297.17,1298.24,1307.69,1300.08
67,CN7,16G,2,2,3726.0,9155.0,19320.0,54998.0,580.0,1518.0,852.89,1782.0,10614.43,10570.66,10707.81,10596.31,1297.01,1293.47,1305.76,1291.65
68,CN7,16G,2,4,3497.0,9634.0,20723.0,48602.0,568.0,1455.0,858.98,1769.8,10836.96,10596.78,10715.41,10545.23,1318.65,1298.56,1308.69,1292.96
69,CN7,16G,2,8,3628.0,9948.0,20474.0,44722.0,569.0,1449.0,844.24,1743.8,10675.83,10589.09,10744.16,10618.0,1303.87,1296.27,1308.72,1298.31
70,CN7,16G,2,12,3654.0,10237.0,21784.0,40554.0,555.0,1438.0,840.46,1741.4,10630.86,10498.6,10551.16,10489.67,1296.71,1285.04,1288.07,1282.19
71,CN7,16G,2,24,3680.0,9896.0,20211.0,46714.0,584.0,1432.0,841.7,1731.2,10602.56,10568.57,10587.77,10562.58,1295.76,1293.6,1294.42,1291.23
72,CN7,16G,4,1,9607.0,15926.0,32611.0,85511.0,234.0,1468.0,395.27,1645.0,11066.64,11167.49,11243.71,11150.88,1354.02,1353.73,1354.68,1356.53
73,CN7,16G,4,2,10368.0,16895.0,32139.0,79272.0,240.0,1427.0,388.25,1621.0,11102.83,11093.98,11189.57,11125.21,1365.14,1363.73,1369.94,1367.87
74,CN7,16G,4,4,11915.0,19268.0,40318.0,80583.0,251.0,1428.0,386.59,1606.0,11018.94,11018.42,11055.88,11050.66,1354.63,1354.56,1355.76,1356.98
75,CN7,16G,4,8,11967.0,19058.0,37828.0,72666.0,247.0,1378.0,389.65,1622.4,11108.3,11129.39,11137.61,11106.64,1366.08,1368.28,1366.59,1365.24
76,CN7,16G,4,12,11757.0,18796.0,35992.0,79377.0,260.0,1391.0,391.89,1632.4,11110.49,11123.41,11129.25,11089.91,1365.15,1366.18,1365.13,1363.06
77,CN7,16G,4,24,12125.0,19477.0,40842.0,88553.0,234.0,1397.0,381.67,1594.2,10989.89,10964.87,10991.79,10960.34,1349.2,1346.63,1347.94,1345.75
78,CN7,16G,8,1,17171.0,23462.0,48287.0,91331.0,120.0,1349.0,187.49,1568.2,11375.88,11292.81,11264.99,11314.22,1380.23,1379.86,1380.33,1378.39
79,CN7,16G,8,2,18114.0,25245.0,55208.0,99091.0,115.0,1298.0,186.56,1559.2,11269.1,11280.96,11263.15,11259.09,1380.34,1380.33,1379.95,1379.84
80,CN7,16G,8,4,21522.0,31169.0,64802.0,101188.0,114.0,1257.0,181.65,1522.4,11206.86,11194.09,11201.6,11171.05,1375.41,1374.96,1375.67,1373.39
81,CN7,16G,8,8,21784.0,32139.0,67161.0,109576.0,117.0,1267.0,181.52,1521.2,11228.64,11204.8,11199.52,11193.16,1378.47,1376.35,1375.75,1375.71
82,CN7,16G,8,12,21680.0,31903.0,66270.0,109157.0,115.0,1251.0,181.32,1519.8,11228.44,11252.05,11234.95,11211.2,1380.52,1381.65,1380.66,1378.28
83,CN7,16G,8,24,21365.0,30907.0,66847.0,114819.0,120.0,1258.0,183.66,1540.0,11289.56,11282.61,11284.11,11270.62,1386.63,1385.95,1386.79,1385.42
84,CN7,32G,1,1,764.0,932.0,1886.0,3752.0,1315.0,1538.0,1471.31,1542.4,10690.53,10662.19,10585.66,10468.78,1266.36,1265.15,1264.52,1263.73
85,CN7,32G,1,2,789.0,945.0,1601.0,2580.0,1316.0,1524.0,1464.24,1535.4,10371.92,10331.45,10319.84,10261.31,1244.95,1243.79,1242.97,1243.97
86,CN7,32G,1,4,837.0,1031.0,1516.0,2272.0,1276.0,1510.0,1453.09,1523.8,10250.28,10173.04,10163.18,10189.0,1243.84,1240.73,1241.44,1242.04
87,CN7,32G,1,8,810.0,981.0,1417.0,2119.0,1303.0,1509.0,1460.35,1531.6,10090.84,10045.84,10006.71,10014.81,1225.34,1223.82,1223.06,1223.45
88,CN7,32G,1,12,810.0,977.0,1345.0,2186.0,1318.0,1516.0,1457.83,1529.2,10146.36,10113.24,10078.67,10084.39,1234.73,1232.99,1231.86,1232.27
89,CN7,32G,1,24,805.0,968.0,1319.0,1963.0,1288.0,1522.0,1461.22,1532.2,10116.52,10118.82,10095.78,10102.2,1233.96,1232.82,1232.91,1232.41
90,CN7,32G,2,1,4150.0,7479.0,24183.0,81724.0,433.0,1508.0,681.32,1422.5,10284.72,8291.78,12163.09,10215.53,1255.69,1010.5,1494.24,1254.33
91,CN7,32G,2,2,5656.0,10270.0,21365.0,72509.0,445.0,1486.0,666.0,1390.0,9934.36,10827.78,9882.11,9931.67,1179.5,1288.87,1184.89,1178.83
92,CN7,32G,2,4,4132.0,10211.0,21837.0,59402.0,475.0,1450.0,784.6,1620.2,11180.28,11183.63,11155.13,11081.66,1371.29,1372.97,1369.42,1364.3
93,CN7,32G,2,8,4221.0,10499.0,24511.0,66690.0,505.0,1476.0,778.04,1607.4,11067.39,11078.71,11046.52,11028.09,1358.93,1360.56,1356.61,1356.05
94,CN7,32G,2,12,4211.0,10473.0,22885.0,63649.0,501.0,1450.0,777.76,1609.0,11069.04,11060.83,11065.93,11041.86,1358.6,1358.47,1358.07,1357.56
95,CN7,32G,2,24,4296.0,10735.0,24511.0,54998.0,508.0,1460.0,770.36,1590.8,11007.5,11004.04,10993.53,10978.64,1352.11,1352.12,1350.34,1349.14
96,CN7,32G,4,1,9896.0,16515.0,36111.0,94372.0,212.0,1530.0,376.64,1575.0,11412.2,11513.05,11529.46,11416.24,1392.47,1392.74,1391.01,1395.05
97,CN7,32G,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,CN7,32G,4,4,12413.0,19530.0,41576.0,86508.0,256.0,1370.0,372.94,1554.4,11400.52,11441.99,11417.73,11428.03,1400.87,1404.24,1402.18,1402.77
99,CN7,32G,4,8,12334.0,19582.0,38850.0,80478.0,247.0,1397.0,370.01,1544.0,11346.66,11357.19,11390.55,11370.1,1396.05,1396.61,1397.27,1396.92
100,CN7,32G,4,12,12308.0,19477.0,41157.0,82523.0,244.0,1403.0,371.04,1543.0,11346.38,11330.79,11386.67,11345.62,1394.77,1393.31,1397.14,1394.01
101,CN7,32G,4,24,12387.0,19530.0,41786.0,86508.0,240.0,1423.0,370.86,1546.0,11330.01,11314.14,11322.28,11321.81,1392.55,1391.15,1391.74,1391.68
