0621-2202
CN7,4G,2,2,1,807,971,1237,2278,1276,1442,1406.20,2937,7418.9,5223.43,2827.69,5271.84,907.84,610.07,310.58,611.22,7227.32,5039.08,2718.03,4907.72,884.04,591.51,297.11,589.98
CN7,4G,2,2,2,824,971,1139,1844,1314,1440,1409.80,2928,5188.34,7408.72,5241.26,2935.56,611.74,903.87,607.51,318.65,4969.03,7230.08,5164.03,2674.58,592.47,883.5,586.9,297.91
CN7,4G,2,2,3,816,971,1303,2212,1380,1462,1436.40,2984,2896.05,5341.29,7437.69,5334.56,321.87,612.84,904.67,608.3,2662.29,5048.31,7248.21,4998.37,292.27,588.64,881.45,585.85
CN7,4G,2,2,4,816,971,1270,1811,1304,1436,1407.00,2942,5324.62,2903.72,5287.12,7449.85,617.81,318.47,606.29,903.87,5008.61,2739.94,5101.61,7240.44,587.13,298.33,592.25,883.62
CN7,4G,2,2,5,824,971,1172,2409,1316,1458,1417.00,2926,7436.76,5298.72,2894.12,5285.28,907.92,606.24,311.23,603.04,7281.9,5113.66,2756.04,4933.3,885.98,592.65,297.8,590.51
CN7,4G,2,4,1,873,1057,1434,2180,1366,1464,1403.90,2939,4234.05,6295.72,6283.69,4267.99,467.25,758.58,758.08,466.63,4057.99,6086.96,6081.87,4031.94,443.07,736.92,732.87,444.1
CN7,4G,2,4,2,889,1074,1696,1860,1286,1402,1364.60,2867,6291.62,4214.01,4203.7,6223.14,762.64,462.96,459.36,752.28,6086.33,4020.66,4029.61,6057.59,738.67,441.47,438.37,736.93
CN7,4G,2,4,3,889,1074,1467,1893,1282,1412,1376.73,2859,4928.29,7343.45,7218.49,4944.89,543.59,881.4,874.34,540.39,4741.39,7127.44,7017.05,4672.19,516.22,862.22,855.09,513.19
CN7,4G,2,4,4,906,1090,1663,2343,1328,1416,1383.00,2873,7332.22,4937.02,4932.31,7363.33,889.72,537.58,535.14,886.93,7130.56,4749.78,4657.05,7093.03,862.66,519.22,514.75,860.89
CN7,4G,2,4,5,865,1037,1680,1876,1305,1408,1356.18,2827,4958.89,7323.35,7267.48,4953.0,544.06,883.86,879.41,544.41,4679.55,7084.03,7038.23,4647.74,514.37,858.42,858.27,509.31
CN7,4G,2,8,1,963,1221,1696,2245,1321,1392,1347.50,2826,6099.23,6191.69,6082.48,6002.83,718.51,714.88,712.6,707.91,6039.06,5977.12,5792.56,5864.2,692.88,690.24,688.83,690.58
CN7,4G,2,8,2,1004,1254,1696,1876,1252,1334,1304.33,2724,5276.62,5378.3,5301.99,5316.71,615.31,609.18,610.43,614.27,4970.34,4971.39,4958.05,4993.17,585.22,590.24,591.11,586.76
CN7,4G,2,8,3,1004,1270,1762,2057,1299,1392,1322.00,2764,5357.59,4857.62,5219.68,5299.52,617.1,534.9,609.02,612.61,5575.34,5131.82,5153.91,5177.75,665.89,592.07,591.94,592.73
CN7,4G,2,8,4,971,1221,1778,2040,1302,1392,1338.83,2787,5205.26,5193.24,5193.84,5218.28,611.91,601.85,608.43,612.47,5080.92,5033.25,4954.2,4976.32,594.53,592.61,584.46,591.71
CN7,4G,2,8,5,971,1188,1762,2245,1262,1396,1337.33,2778,6002.23,6221.19,5589.82,6303.17,710.42,715.62,629.63,716.06,5835.4,6571.63,5834.4,6033.38,691.61,775.5,686.15,690.46
CN7,4G,2,12,1,922,1139,1631,2040,1326,1412,1365.64,2846,6150.51,6083.07,6169.99,6063.1,719.31,703.96,713.73,706.28,5882.07,5872.96,5878.74,6027.88,694.1,690.29,692.54,692.81
CN7,4G,2,12,2,1012,1352,1811,2147,1256,1392,1323.83,2746,6175.05,6147.2,6118.99,6076.15,715.88,711.68,712.82,711.98,5906.91,5916.13,5811.91,5866.22,693.55,682.26,685.02,692.51
CN7,4G,2,12,3,938,1205,1729,1876,1298,1392,1350.83,2824,6075.73,6196.36,5995.99,6093.34,710.64,715.77,704.96,712.13,5903.91,5876.8,5748.74,5943.05,690.8,687.0,690.03,693.7
CN7,4G,2,12,4,947,1188,1713,2024,1278,1390,1351.67,2828,5292.34,5199.31,5189.99,5278.15,617.02,611.68,606.27,613.48,5022.64,5040.83,5019.5,5084.9,594.06,591.87,591.65,594.49
CN7,4G,2,12,5,947,1188,1680,1942,1308,1402,1365.73,2845,6063.73,6075.53,6095.16,6150.51,714.32,715.36,714.39,718.1,5823.75,5897.3,5918.91,5963.89,689.8,690.02,691.85,684.46
CN7,4G,2,24,1,1029,1434,1778,2343,1258,1346,1311.83,2750,6262.06,6113.36,6202.83,6147.01,719.58,713.83,716.64,714.66,6093.42,6144.64,5892.25,6012.22,694.12,692.0,688.83,689.6
CN7,4G,2,24,2,988,1369,1811,2073,1258,1391,1341.83,2786,6195.56,6118.53,6196.5,6167.35,721.31,714.05,716.42,713.62,5952.26,5791.31,5897.42,5895.73,690.09,684.31,693.25,685.44
CN7,4G,2,24,3,971,1336,1745,1909,1294,1372,1330.00,2780,6188.2,6160.22,6428.76,6118.51,721.24,712.29,745.21,715.74,5987.59,5866.81,5756.75,5865.4,695.67,689.58,662.6,691.91
CN7,4G,2,24,4,873,1156,1762,2040,1268,1384,1350.92,2827,5304.48,5301.17,5335.57,5300.16,619.45,606.17,616.86,616.22,4999.87,5090.13,5055.61,4989.29,592.31,590.72,594.43,588.39
CN7,4G,2,24,5,898,1188,1844,2245,1262,1380,1358.18,2841,6509.56,6260.2,6568.17,6163.35,724.1,685.17,743.55,709.16,4985.65,5171.98,5068.51,5034.06,590.94,592.71,594.73,593.16
CN7,4G,4,1,1,3032,5800,8717,15926,636,1512,978.50,4004,8201.99,8250.35,8151.42,7657.2,940.39,936.07,940.08,932.41,7966.4,8057.21,7491.06,7940.82,920.83,921.26,916.23,923.08
CN7,4G,4,1,2,2769,5407,11076,30016,638,1466,1002.88,4093,8844.68,8959.54,8843.67,8738.2,1052.07,1051.47,1052.52,1040.3,8643.58,8675.12,8472.33,8597.18,1035.18,1032.64,1017.33,1033.98
CN7,4G,4,1,3,2769,5276,9241,15533,672,1478,1010.25,4145,9213.95,8610.51,8791.15,9240.49,1055.53,1043.84,1013.24,1052.75,8454.79,8670.77,8333.43,8710.53,1029.53,1002.22,972.25,1012.47
CN7,4G,4,1,4,2704,5538,9896,25822,636,1498,1044.30,4157,8167.06,7884.04,8141.24,8092.92,940.24,927.51,937.05,937.15,7562.22,7912.41,7531.52,7942.57,916.31,921.01,916.15,919.43
CN7,4G,4,1,5,2900,5866,10290,50594,546,1520,1016.80,3864,7945.39,7669.38,7268.13,7635.15,939.9,931.51,848.14,927.15,7158.87,7240.7,7185.47,7339.06,826.11,830.8,830.92,827.16
CN7,4G,4,2,1,1926,7898,15139,24249,432,1548,1026.21,3393,9533.06,6561.83,6451.03,9589.37,1161.22,704.79,703.9,1161.37,8488.37,5639.31,5569.87,8431.96,1031.36,622.36,622.16,1030.07
CN7,4G,4,2,2,1680,9372,15139,23462,444,1506,1013.60,3372,6409.73,9877.93,9497.07,6270.05,713.11,1159.0,1159.24,704.28,5663.58,8474.21,8415.77,5650.86,626.18,1031.49,1030.0,625.21
CN7,4G,4,2,3,1598,8586,13566,15139,448,1526,1015.79,3437,9510.96,6487.39,6225.37,9897.38,1163.39,702.26,707.26,1167.84,9275.42,6308.01,6136.31,9289.52,1136.92,696.03,689.8,1140.92
CN7,4G,4,2,4,1631,8586,14877,24773,448,1436,1007.80,3378,6255.3,9991.51,9497.6,6224.17,714.37,1168.24,1160.92,706.68,6005.43,9291.02,9160.76,5809.74,687.07,1140.48,1095.45,684.5
CN7,4G,4,2,5,1713,8455,13829,17433,452,1514,1016.86,3475,9655.97,6501.07,5992.05,9552.06,1158.97,707.13,703.03,1162.35,9422.1,6317.24,6152.43,9316.63,1146.31,693.14,688.3,1139.61
CN7,4G,4,4,1,2442,9765,16581,20579,402,1448,952.73,3671,7905.98,8154.08,8137.5,7789.18,938.73,939.57,936.24,934.47,7232.02,8526.48,8599.54,6789.52,813.17,1031.31,1032.07,802.81
CN7,4G,4,4,2,1827,9241,18482,32375,386,1434,983.19,3768,8125.34,8207.66,7867.44,8046.93,943.61,936.62,934.53,936.23,6798.29,7741.22,6820.49,6555.28,825.46,930.01,825.47,729.6
CN7,4G,4,4,3,1303,9896,17171,21365,383,1484,1019.83,3868,7870.21,8258.97,7833.39,7954.74,938.79,938.82,935.49,938.59,7666.11,7671.25,7665.88,7889.75,920.39,920.64,919.8,922.96
CN7,4G,4,4,4,1909,9372,14615,19792,378,1462,991.94,3865,8887.49,9014.85,8804.45,8771.09,1056.85,1052.27,1049.97,1053.01,8762.25,8761.16,8443.24,8272.6,1036.94,1037.46,1008.19,998.74
CN7,4G,4,4,5,2180,10290,19530,22938,342,1484,959.45,3696,7910.06,7901.83,8167.24,7946.75,937.54,932.84,936.09,934.5,7791.57,6961.35,6344.41,6864.1,927.94,826.7,725.67,824.97
CN7,4G,4,8,1,881,1045,1614,2008,1248,1436,1363.95,5620,8684.57,8847.99,8811.38,8949.4,1019.52,1031.57,1028.36,1037.19,8290.44,8311.62,7851.72,7808.41,975.66,980.29,938.43,932.61
CN7,4G,4,8,2,873,1037,1532,2147,1246,1456,1391.67,5719,8530.0,8527.85,8704.1,9020.27,1022.25,1011.89,1031.64,1063.23,8354.44,8227.06,8299.43,7992.42,994.98,982.01,984.19,964.73
CN7,4G,4,8,3,881,1037,1680,2409,1248,1432,1374.00,5668,8095.51,8271.5,8316.96,8243.49,957.05,968.34,975.47,969.6,8143.16,7807.77,7747.87,8357.42,971.4,935.64,930.02,995.13
CN7,4G,4,8,4,873,1045,1680,2057,1220,1448,1373.05,5470,7823.45,7394.78,7857.53,7647.66,937.42,877.19,936.24,881.96,8209.57,7628.72,7581.23,8078.44,977.86,917.44,917.72,976.05
CN7,4G,4,8,5,873,1037,1614,2278,1260,1434,1383.90,5635,8474.54,8564.72,8422.21,8181.35,996.74,996.0,985.47,972.82,7651.03,7838.58,7713.86,7804.67,912.03,936.63,923.8,931.44
CN7,4G,4,12,1,930,5145,16188,22938,542,1436,1236.24,4689,8797.38,9021.29,9058.83,8703.57,1053.28,1052.08,1058.39,1044.23,7710.58,7738.61,7549.57,7750.56,884.72,919.78,916.94,915.3
CN7,4G,4,12,2,938,4686,21890,34341,572,1456,1218.62,4899,8979.88,8943.74,8933.71,8929.87,1058.39,1037.77,1052.89,1048.36,8182.92,8395.66,8428.38,8307.0,984.86,982.12,1011.07,999.77
CN7,4G,4,12,3,906,2343,17695,20579,804,1414,1285.67,5032,9077.03,9189.78,8517.37,8865.64,1061.58,1055.41,1010.69,1052.65,8659.53,8544.82,8834.4,8477.51,1029.23,1025.27,1038.45,1025.69
CN7,4G,4,12,4,898,1729,17957,25297,842,1414,1285.58,5028,9136.78,9121.28,8846.76,8847.4,1073.73,1059.88,1051.63,1046.77,7632.78,7705.12,7278.82,7741.75,917.87,919.49,840.38,920.35
CN7,4G,4,12,5,955,5145,15401,19792,490,1462,1278.25,4935,8502.61,8948.9,8991.01,8507.75,993.58,1011.05,1046.61,997.35,8343.67,8183.18,8551.91,7851.93,995.75,966.64,999.62,933.02
CN7,4G,4,24,1,898,1188,1713,2573,1238,1422,1362.14,5629,8630.22,8265.39,8347.36,8124.21,985.32,947.35,972.35,947.44,8209.05,7892.09,7873.47,7882.03,972.4,936.04,934.27,941.47
CN7,4G,4,24,2,889,1156,1647,1860,1278,1424,1359.64,5636,8701.05,8569.77,8550.6,8826.47,1024.14,998.16,990.71,1012.66,8179.34,7964.67,8381.76,8291.6,976.2,949.72,984.65,979.32
CN7,4G,4,24,3,889,1156,1762,2343,1302,1440,1355.64,5620,8990.43,9086.31,8798.15,8836.42,1056.79,1053.94,1028.7,1049.73,8531.42,8546.31,8339.53,8702.83,1017.13,1014.06,977.8,1028.16
CN7,4G,4,24,4,881,1139,1729,2343,1286,1462,1370.90,5719,8168.83,8143.95,7538.58,7975.04,960.67,955.0,877.56,954.67,7697.16,7760.08,7737.82,7751.14,919.53,917.33,919.95,922.18
CN7,4G,4,24,5,865,1139,1696,2737,1272,1454,1379.50,5666,8422.64,8487.65,8329.76,8658.49,997.69,987.13,983.71,998.52,8237.07,8177.54,8152.63,8272.61,978.16,964.56,967.37,979.21
CN7,4G,8,1,1,9765,19006,27132,40633,232,1518,489.65,4003,9424.7,9150.31,9463.16,9748.83,1097.48,1105.39,1082.78,1116.46,9199.83,8970.52,9374.36,9300.09,1102.01,1095.61,1103.65,1100.96
CN7,4G,8,1,2,10552,20055,27132,33817,296,1528,460.52,3799,9982.47,9989.64,10099.01,10211.98,1162.87,1171.66,1176.2,1178.21,9429.47,9667.7,9618.25,9635.89,1136.9,1141.54,1148.14,1150.04
CN7,4G,8,1,3,10290,20055,26346,39060,286,1528,478.89,3951,9563.32,9212.46,9197.17,9597.72,1117.23,1110.83,1108.79,1117.05,8950.98,8753.0,8392.41,8869.22,1034.52,1034.93,1026.43,1037.57
CN7,4G,8,1,4,9110,17695,25822,68682,302,1522,525.99,4278,9506.01,9081.39,9472.88,9454.5,1114.39,1106.75,1112.44,1113.75,9352.05,9093.07,9294.18,9261.7,1103.06,1100.57,1103.68,1101.89
CN7,4G,8,1,5,9503,18482,29230,44827,288,1530,477.56,3912,9301.42,9232.81,9231.13,9206.76,1111.07,1110.72,1110.53,1110.7,8595.58,8647.44,8668.38,8626.2,1032.37,1032.68,1034.49,1030.82
CN7,4G,8,2,1,10421,17433,24249,47449,129,1428,464.83,3089,9208.54,9158.61,9763.86,9236.87,1112.79,1110.91,1103.43,1109.83,9156.19,9358.27,9351.25,9011.58,1100.02,1103.29,1103.01,1096.87
CN7,4G,8,2,2,10028,17171,25035,41157,122,1508,474.32,3134,8896.13,8581.14,7763.75,9088.95,1046.61,1040.34,913.18,1047.93,7915.29,8433.36,8931.34,8119.39,966.87,977.89,1090.35,971.4
CN7,4G,8,2,3,10028,16909,23725,34341,140,1476,471.50,3150,9465.75,9310.96,9142.54,9201.75,1116.59,1111.57,1109.41,1109.53,8572.85,8545.2,8495.77,8657.06,1030.17,1031.28,1028.26,1031.93
CN7,4G,8,2,4,10290,17957,25035,33424,120,1450,457.63,3055,9321.8,9270.7,9209.65,9153.33,1111.68,1107.82,1108.62,1107.86,9378.92,9256.57,9174.6,9212.55,1104.15,1102.43,1101.44,1100.76
CN7,4G,8,2,5,10421,17433,23987,31327,116,1454,470.37,3135,8772.59,8988.66,8709.58,8786.72,1044.01,1046.87,1040.71,1043.1,8665.44,8751.96,8458.75,8657.68,1032.64,1033.21,1030.22,1033.05
CN7,4G,8,4,1,13173,21103,31589,42206,142,1408,434.64,3330,9464.72,9391.37,9428.97,9287.38,1114.96,1114.79,1113.74,1110.67,9144.01,9326.7,9288.01,9181.0,1099.61,1104.35,1101.35,1100.87
CN7,4G,8,4,2,12911,20579,29754,58459,136,1322,433.21,3318,10073.19,9977.99,9915.68,9852.91,1187.97,1187.87,1190.99,1189.91,9034.66,9462.49,9072.76,9165.3,1098.16,1106.18,1097.87,1100.15
CN7,4G,8,4,3,12780,20579,30278,42730,138,1316,431.12,3307,10027.98,9887.71,9786.69,9794.85,1194.78,1189.18,1189.79,1103.54,9648.91,9720.28,9702.01,9448.92,1176.24,1175.09,1165.47,1145.12
CN7,4G,8,4,4,13173,20317,28181,33817,138,1414,442.18,3336,9229.43,8988.09,9633.14,9785.37,1112.95,1045.18,1114.85,1177.8,9072.53,9142.48,9164.18,9241.53,1099.74,1099.56,1101.12,1101.94
CN7,4G,8,4,5,13435,21365,31851,69731,136,1346,425.84,3208,7973.71,8735.39,8208.94,7974.21,923.92,990.6,980.13,922.05,8524.71,8479.99,8392.63,8555.76,1029.49,1028.79,976.15,980.79
CN7,4G,8,8,1,11994,22676,33817,40633,280,1430,464.47,3824,9518.6,9456.82,9409.87,9507.95,1115.76,1111.29,1143.64,1144.46,8529.28,9062.42,8124.77,8070.08,1031.94,1095.83,969.67,968.48
CN7,4G,8,8,2,12125,21890,38011,51119,266,1448,473.85,3923,9356.84,9307.14,8969.96,9838.38,1113.62,1111.39,1075.36,1178.79,8487.15,8637.49,8358.22,8542.96,1029.91,1033.43,1001.09,1032.24
CN7,4G,8,8,3,11338,22152,32375,39584,268,1446,488.03,4029,9160.75,8996.43,9552.75,9242.76,1110.39,1076.99,1146.3,1109.98,9437.97,9214.46,8834.1,9324.09,1135.0,1102.94,1066.55,1103.55
CN7,4G,8,8,4,11731,21627,32113,46400,287,1454,472.65,3911,9805.03,9894.37,9714.98,9805.58,1157.18,1189.29,1176.95,1174.25,9552.38,9379.3,9527.06,9406.42,1152.0,1138.09,1142.69,1136.3
CN7,4G,8,8,5,11731,20841,27657,37487,288,1432,487.50,4007,9166.96,9209.71,9230.63,8903.51,1111.51,1111.0,1110.7,1075.65,9121.21,9094.22,9164.46,9711.46,1101.22,1099.87,1101.71,1140.94
CN7,4G,8,12,1,11076,21365,34341,45351,276,1430,478.00,3953,9319.44,9057.99,9229.91,9110.45,1113.28,1088.06,1109.75,1089.05,9158.38,9278.14,9073.51,9366.57,1101.64,1122.53,1099.96,1125.21
CN7,4G,8,12,2,10945,20841,35390,68682,268,1450,478.54,3906,9363.84,9253.6,9185.31,9292.06,1114.33,1109.21,1109.32,1112.03,9188.99,9358.54,8957.38,9095.04,1101.45,1124.0,1077.5,1099.76
CN7,4G,8,12,3,10683,21890,33817,48497,232,1432,471.40,3872,9319.92,9243.87,9361.52,9414.07,1114.32,1109.9,1111.67,1132.64,8948.72,9216.51,9139.15,9105.33,1077.47,1100.15,1099.05,1098.57
CN7,4G,8,12,4,10814,20317,29492,36439,271,1456,483.77,3980,9192.32,9008.19,9074.61,9320.97,1090.77,1065.2,1104.9,1110.93,8674.69,8992.23,8778.59,8452.81,1051.91,1074.37,1052.5,1009.77
CN7,4G,8,12,5,11076,21365,32900,64226,258,1460,483.65,3963,9443.0,9237.68,9140.74,9273.35,1094.04,1108.88,1088.43,1110.44,9068.64,9584.73,9073.53,9311.61,1097.77,1125.31,1097.66,1121.35
CN7,4G,8,24,1,12518,23987,35390,46400,286,1432,470.34,3900,9563.77,9801.56,9273.46,9242.36,1137.39,1166.06,1110.86,1116.17,9283.0,9570.49,9119.06,9390.05,1114.32,1140.39,1092.01,1119.18
CN7,4G,8,24,2,12649,22938,33817,44827,288,1442,472.41,3913,9446.38,9572.51,9363.56,9748.19,1135.36,1134.19,1126.8,1157.0,9496.72,9368.6,9246.08,9395.07,1144.4,1127.97,1115.97,1130.89
CN7,4G,8,24,3,11469,22414,34866,47449,262,1422,471.07,3899,9292.53,9332.39,9198.31,9447.36,1111.5,1110.49,1087.87,1132.98,9204.55,9116.81,9086.46,9165.81,1101.3,1089.66,1099.39,1109.57
CN7,4G,8,24,4,12387,23987,42206,51119,240,1448,465.05,3823,9704.1,9544.43,9437.9,9389.13,1160.58,1139.67,1133.61,1128.12,9090.9,9188.72,9395.33,9651.01,1097.24,1108.67,1126.36,1138.48
CN7,4G,8,24,5,12911,24773,36963,44827,270,1456,476.94,3928,9539.95,9588.47,9747.2,9682.06,1142.21,1138.09,1152.76,1133.59,9245.14,9350.98,9667.73,9436.2,1110.27,1125.08,1139.93,1127.44
CN7,4G,16,1,1,20317,27132,40633,58983,128,1198,193.87,3228,9737.68,10021.81,10153.08,9615.87,1181.76,1144.7,1176.68,1180.25,9681.51,9863.47,9794.3,9880.26,1175.16,1180.17,1177.18,1179.24
CN7,4G,16,1,2,20579,26870,46924,76022,138,1182,198.46,3302,10118.25,10242.64,9998.18,10024.41,1205.44,1159.41,1223.51,1222.71,10094.73,9775.31,9687.91,9618.8,1179.75,1176.97,1176.74,1174.29
CN7,4G,16,1,3,19792,25822,35390,46400,142,1226,201.03,3327,10141.39,10464.61,10155.03,10082.42,1226.29,1230.48,1226.2,1225.19,10109.61,10011.46,10122.48,10042.85,1221.09,1219.79,1221.28,1219.34
CN7,4G,16,1,4,20055,26346,36439,51119,134,1174,204.54,3324,9807.37,9743.99,10077.09,9688.2,1183.59,1181.87,1178.76,1180.78,9948.85,9705.54,9634.97,9735.46,1148.2,1174.71,1174.96,1176.55
