,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
37,CN8,8G,2,2,2789.0,7609.0,14523.0,36045.0,603.0,1495.0,955.46,1982.6,9777.92,9758.95,9702.02,9710.95,1181.34,1185.44,1175.55,1179.75
38,CN8,8G,2,4,1709.0,7530.0,14274.0,28181.0,634.0,1430.0,1015.5,2080.8,9869.9,9683.68,9748.22,9886.36,1196.64,1177.95,1185.89,1198.96
39,CN8,8G,2,8,1594.0,8035.0,16869.0,53897.0,590.0,1416.0,993.15,2037.0,9696.06,9599.91,9609.61,9570.65,1178.89,1165.96,1166.74,1164.33
40,CN8,8G,2,12,2140.0,7215.0,14182.0,27263.0,635.0,1423.0,985.81,2019.8,9664.79,9923.17,9856.63,9959.31,1167.12,1202.08,1190.43,1214.5
41,CN8,8G,2,24,1725.0,7733.0,15388.0,27263.0,652.0,1459.0,1011.06,2073.8,10146.45,9927.42,9974.43,9730.16,1230.01,1203.46,1210.02,1182.78
42,CN8,8G,4,1,8716.0,14012.0,23934.0,68944.0,270.0,1456.0,415.05,1673.0,10499.32,10600.79,10501.84,10459.83,1273.95,1269.1,1271.59,1276.12
43,CN8,8G,4,2,9450.0,16410.0,27761.0,48706.0,199.0,1456.0,418.39,1611.2,10528.56,10333.3,10632.83,10755.04,1288.55,1259.53,1291.39,1312.19
44,CN8,8G,4,4,11128.0,18272.0,31746.0,73191.0,284.0,1356.0,420.21,1744.0,10511.69,10569.25,10729.23,10500.47,1286.4,1291.91,1306.43,1286.0
45,CN8,8G,4,8,11364.0,19006.0,37592.0,85092.0,266.0,1354.0,412.49,1709.4,10353.91,10448.03,10505.39,10385.82,1269.73,1278.07,1280.98,1270.81
46,CN8,8G,4,12,11259.0,18377.0,34289.0,64016.0,275.0,1363.0,415.22,1730.8,10493.33,10575.28,10667.93,10496.17,1285.77,1292.64,1301.13,1285.98
47,CN8,8G,4,24,11285.0,18429.0,34839.0,79482.0,280.0,1365.0,417.84,1730.0,10452.66,10497.08,10666.29,10486.09,1280.53,1284.12,1301.93,1284.45
48,CN8,8G,8,1,15401.0,22676.0,40633.0,77071.0,100.0,1444.0,213.61,1550.0,11037.66,11032.98,11125.6,10946.13,1358.87,1351.66,1362.65,1344.17
49,CN8,8G,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,CN8,8G,8,4,21208.0,29229.0,60136.0,93009.0,129.0,1248.0,191.56,1604.2,11061.75,11070.5,11077.24,11032.16,1357.41,1359.15,1359.95,1354.79
51,CN8,8G,8,8,21155.0,29649.0,61132.0,108738.0,121.0,1247.0,189.91,1591.0,10972.69,11009.39,10987.87,10961.24,1345.01,1350.35,1346.87,1346.18
52,CN8,8G,8,12,21037.0,29164.0,59376.0,91226.0,131.0,1207.0,190.63,1591.5,11059.67,11056.87,11079.69,10989.64,1358.78,1358.74,1359.13,1349.8
53,CN8,8G,8,24,20946.0,29072.0,58563.0,103285.0,134.0,1245.0,191.0,1599.4,10931.42,10963.79,10949.91,10900.25,1344.71,1345.14,1344.64,1338.53
54,CN8,8G,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,CN8,8G,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,CN8,8G,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,CN8,8G,16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,CN8,8G,16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,CN8,8G,16,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,CN8,16G,1,1,796.0,999.0,2000.0,3546.0,1162.0,1487.0,1416.23,1485.4,9759.95,9485.63,9663.48,9513.31,1144.19,1137.77,1138.44,1139.13
61,CN8,16G,1,2,828.0,1021.0,1555.0,3683.0,1217.0,1477.0,1421.06,1490.4,8582.8,9979.81,9306.96,9151.7,1002.39,1212.62,1106.68,1106.59
62,CN8,16G,1,4,831.0,1034.0,1516.0,2508.0,1278.0,1471.0,1415.85,1484.8,9079.88,8984.07,9170.59,9021.3,1096.3,1092.55,1093.31,1092.62
63,CN8,16G,1,8,819.0,997.0,1319.0,2953.0,1246.0,1480.0,1424.91,1494.2,9091.33,9076.78,9153.65,9032.04,1097.23,1095.02,1095.63,1095.26
64,CN8,16G,1,12,807.0,976.0,1348.0,2056.0,1311.0,1483.0,1431.17,1500.8,9143.76,9152.17,9173.73,9094.17,1107.94,1105.83,1106.33,1105.32
65,CN8,16G,1,24,820.0,1004.0,1368.0,2466.0,1294.0,1475.0,1426.6,1496.2,9192.34,9145.3,9143.12,9147.01,1109.45,1105.78,1106.39,1107.65
66,CN8,16G,2,1,3608.0,6141.0,16816.0,50122.0,582.0,1477.0,771.06,1601.8,10590.32,10692.6,10797.06,10647.5,1297.17,1298.24,1307.69,1300.08
67,CN8,16G,2,2,3887.0,8363.0,17538.0,44224.0,556.0,1453.0,804.1,1673.0,10614.43,10570.66,10707.81,10596.31,1297.01,1293.47,1305.76,1291.65
68,CN8,16G,2,4,3470.0,9634.0,19792.0,53530.0,582.0,1428.0,844.95,1739.6,10836.96,10596.78,10715.41,10545.23,1318.65,1298.56,1308.69,1292.96
69,CN8,16G,2,8,3536.0,9241.0,18848.0,43595.0,582.0,1423.0,846.6,1744.6,10675.83,10589.09,10744.16,10618.0,1303.87,1296.27,1308.72,1298.31
70,CN8,16G,2,12,3719.0,9712.0,20736.0,47291.0,579.0,1441.0,837.24,1725.0,10630.86,10498.6,10551.16,10489.67,1296.71,1285.04,1288.07,1282.19
71,CN8,16G,2,24,3660.0,9372.0,18691.0,40764.0,593.0,1426.0,843.12,1741.2,10602.56,10568.57,10587.77,10562.58,1295.76,1293.6,1294.42,1291.23
72,CN8,16G,4,1,8494.0,13173.0,26450.0,58773.0,263.0,1396.0,388.71,1581.6,11066.64,11167.49,11243.71,11150.88,1354.02,1353.73,1354.68,1356.53
73,CN8,16G,4,2,10132.0,16306.0,32689.0,75969.0,242.0,1376.0,386.91,1617.4,11102.83,11093.98,11189.57,11125.21,1365.14,1363.73,1369.94,1367.87
74,CN8,16G,4,4,11993.0,19006.0,38430.0,72981.0,253.0,1353.0,386.88,1610.8,11018.94,11018.42,11055.88,11050.66,1354.63,1354.56,1355.76,1356.98
75,CN8,16G,4,8,12020.0,18953.0,36019.0,71932.0,270.0,1367.0,389.03,1620.2,11108.3,11129.39,11137.61,11106.64,1366.08,1368.28,1366.59,1365.24
76,CN8,16G,4,12,11888.0,19006.0,37696.0,79377.0,261.0,1376.0,385.69,1608.2,11110.49,11123.41,11129.25,11089.91,1365.15,1366.18,1365.13,1363.06
77,CN8,16G,4,24,11862.0,18796.0,39689.0,97413.0,248.0,1355.0,383.9,1601.8,10989.89,10964.87,10991.79,10960.34,1349.2,1346.63,1347.94,1345.75
78,CN8,16G,8,1,16581.0,21976.0,47273.0,114120.0,119.0,1301.0,189.64,1554.0,11441.46,11285.65,11279.2,11313.26,1387.63,1385.32,1386.33,1385.94
79,CN8,16G,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,CN8,16G,8,4,21417.0,29806.0,67109.0,103914.0,122.0,1236.0,183.36,1536.4,11206.86,11194.09,11201.6,11171.05,1375.41,1374.96,1375.67,1373.39
81,CN8,16G,8,8,21627.0,30592.0,64383.0,105382.0,117.0,1232.0,183.7,1539.2,11228.64,11204.8,11199.52,11193.16,1378.47,1376.35,1375.75,1375.71
82,CN8,16G,8,12,21312.0,29806.0,62390.0,103704.0,123.0,1239.0,184.89,1549.4,11228.44,11252.05,11234.95,11211.2,1380.52,1381.65,1380.66,1378.28
83,CN8,16G,8,24,21470.0,30173.0,63019.0,110415.0,123.0,1249.0,184.23,1543.0,11289.56,11282.61,11284.11,11270.62,1386.63,1385.95,1386.79,1385.42
84,CN8,32G,1,1,786.0,927.0,2410.0,4499.0,1289.0,1497.0,1437.02,1506.8,10690.53,10662.19,10585.66,10468.78,1266.36,1265.15,1264.52,1263.73
85,CN8,32G,1,2,814.0,979.0,1696.0,3542.0,1216.0,1476.0,1425.79,1495.2,10371.92,10331.45,10319.84,10261.31,1244.95,1243.79,1242.97,1243.97
86,CN8,32G,1,4,828.0,1017.0,1522.0,2500.0,1206.0,1492.0,1428.23,1497.6,10250.28,10173.04,10163.18,10189.0,1243.84,1240.73,1241.44,1242.04
87,CN8,32G,1,8,838.0,1017.0,1525.0,2356.0,1262.0,1470.0,1412.81,1481.6,10090.84,10045.84,10006.71,10014.81,1225.34,1223.82,1223.06,1223.45
88,CN8,32G,1,12,827.0,1018.0,1525.0,2343.0,1273.0,1496.0,1432.99,1502.4,10146.36,10113.24,10078.67,10084.39,1234.73,1232.99,1231.86,1232.27
89,CN8,32G,1,24,820.0,1003.0,1552.0,2723.0,1267.0,1480.0,1420.54,1489.6,10116.52,10118.82,10095.78,10102.2,1233.96,1232.82,1232.91,1232.41
90,CN8,32G,2,1,3670.0,6619.0,18022.0,64946.0,520.0,1476.0,753.02,1499.25,10284.72,8291.78,12163.09,10215.53,1255.69,1010.5,1494.24,1254.33
91,CN8,32G,2,2,5551.0,10263.0,19281.0,55155.0,502.0,1370.0,682.48,1426.8,9934.36,10827.78,9882.11,9931.67,1179.5,1288.87,1184.89,1178.83
92,CN8,32G,2,4,4034.0,10080.0,21575.0,61185.0,547.0,1421.0,782.22,1618.0,11180.28,11183.63,11155.13,11081.66,1371.29,1372.97,1369.42,1364.3
93,CN8,32G,2,8,4136.0,10132.0,23934.0,60293.0,530.0,1433.0,775.05,1601.2,11067.39,11078.71,11046.52,11028.09,1358.93,1360.56,1356.61,1356.05
94,CN8,32G,2,12,4221.0,10132.0,23043.0,60555.0,513.0,1441.0,773.03,1598.8,11069.04,11060.83,11065.93,11041.86,1358.6,1358.47,1358.07,1357.56
95,CN8,32G,2,24,4109.0,10237.0,22885.0,65064.0,505.0,1414.0,773.22,1597.0,11007.5,11004.04,10993.53,10978.64,1352.11,1352.12,1350.34,1349.14
96,CN8,32G,4,1,9273.0,15226.0,29054.0,68420.0,238.0,1457.0,395.96,1588.0,10297.13,11005.57,10342.55,12490.23,1232.31,1331.24,1231.36,1532.38
97,CN8,32G,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,CN8,32G,4,4,12413.0,19372.0,39794.0,76022.0,262.0,1239.0,373.91,1558.8,11400.52,11441.99,11417.73,11428.03,1400.87,1404.24,1402.18,1402.77
99,CN8,32G,4,8,12308.0,19163.0,38116.0,78538.0,249.0,1353.0,374.62,1561.0,11346.66,11357.19,11390.55,11370.1,1396.05,1396.61,1397.27,1396.92
100,CN8,32G,4,12,12360.0,19268.0,40842.0,82261.0,251.0,1352.0,373.27,1556.4,11346.38,11330.79,11386.67,11345.62,1394.77,1393.31,1397.14,1394.01
101,CN8,32G,4,24,12308.0,19320.0,40003.0,79587.0,250.0,1340.0,371.79,1549.8,11330.01,11314.14,11322.28,11321.81,1392.55,1391.15,1391.74,1391.68
