0613-1535
CN7,4G,1,1,1,840,1057,1467,11076,1340,1518,1434.20,1509
CN7,4G,1,1,2,857,1045,1418,2966,1336,1494,1444.00,1518
CN7,4G,1,1,3,922,1106,1237,3032,1294,1498,1381.20,1464
CN7,4G,1,1,4,766,979,1385,4293,1384,1516,1446.40,1521
CN7,4G,1,1,5,914,1106,1287,2024,1340,1478,1397.60,1472
CN7,4G,1,2,1,889,1057,1221,1860,1194,1500,1396.40,1474
CN7,4G,1,2,2,742,971,1139,1893,1367,1508,1467.80,1541
CN7,4G,1,2,3,824,1029,1139,1844,1412,1492,1434.40,1500
CN7,4G,1,2,4,914,1090,1172,1795,1230,1498,1412.40,1477
CN7,4G,1,2,5,865,1057,1188,1942,1374,1460,1419.20,1498
CN7,4G,1,4,1,914,1057,1205,1811,1336,1472,1391.20,1468
CN7,4G,1,4,2,824,1037,1254,1729,1392,1493,1437.00,1507
CN7,4G,1,4,3,898,1057,1287,1860,1326,1491,1402.60,1481
CN7,4G,1,4,4,898,1090,1172,1860,1326,1484,1393.20,1468
CN7,4G,1,4,5,914,1057,1303,1811,1262,1476,1384.80,1453
CN7,4G,1,8,1,816,1045,1205,1795,1336,1512,1450.40,1526
CN7,4G,1,8,2,873,1074,1319,1795,1238,1506,1438.40,1516
CN7,4G,1,8,3,865,1045,1254,1827,1289,1504,1430.20,1502
CN7,4G,1,8,4,873,1057,1237,1778,1334,1468,1401.60,1480
CN7,4G,1,8,5,938,1106,1221,1893,1238,1488,1374.00,1455
CN7,4G,1,16,1,898,1074,1696,2507,1312,1474,1388.80,1465
CN7,4G,1,16,2,906,1074,1270,1893,1246,1544,1412.40,1489
CN7,4G,1,16,3,947,1090,1188,1795,1252,1460,1382.40,1464
CN7,4G,1,16,4,963,1123,1237,1827,1264,1478,1362.80,1440
CN7,4G,1,16,5,742,898,1139,1778,1410,1490,1461.00,1532
CN7,4G,2,1,1,824,1037,1532,2802,1328,1454,1391.80,2910
CN7,4G,2,1,2,816,1004,1221,1827,1254,1418,1370.40,2872
CN7,4G,2,1,3,824,1020,1254,1811,1284,1420,1364.91,2832
CN7,4G,2,1,4,824,1004,1205,1909,1318,1420,1363.09,2807
CN7,4G,2,1,5,816,1029,1237,1745,1290,1432,1375.70,2863
CN7,4G,2,2,1,791,979,1139,1778,1296,1450,1401.20,2941
CN7,4G,2,2,2,824,988,1156,1778,1308,1431,1388.10,2875
CN7,4G,2,2,3,783,988,1156,1795,1306,1426,1393.40,2925
CN7,4G,2,2,4,816,996,1172,1844,1260,1406,1361.82,2843
CN7,4G,2,2,5,807,988,1156,1860,1280,1398,1368.00,2870
CN7,4G,2,4,1,848,1029,1205,1729,1252,1454,1374.20,2863
CN7,4G,2,4,2,881,1045,1401,1926,1260,1402,1326.33,2723
CN7,4G,2,4,3,848,996,1385,2409,1336,1402,1371.00,2866
CN7,4G,2,4,4,832,979,1385,1795,1286,1432,1386.40,2885
CN7,4G,2,4,5,857,1045,1319,1844,1290,1410,1366.00,2846
CN7,4G,2,8,1,840,1004,1336,1795,1314,1396,1358.73,2827
CN7,4G,2,8,2,857,1057,1532,1811,1276,1406,1366.40,2864
CN7,4G,2,8,3,832,1020,1401,2040,1264,1408,1369.80,2882
CN7,4G,2,8,4,865,1045,1401,1762,1210,1392,1342.91,2786
CN7,4G,2,8,5,848,1037,1532,1811,1258,1416,1365.27,2830
CN7,4G,2,16,1,848,1045,1549,1827,1246,1416,1372.00,2876
CN7,4G,2,16,2,848,1012,1270,1844,1294,1420,1378.20,2862
CN7,4G,2,16,3,873,1057,1549,1696,1237,1416,1336.00,2780
CN7,4G,2,16,4,865,1020,1532,1876,1278,1480,1365.27,2816
CN7,4G,2,16,5,898,1074,1516,1729,1258,1388,1325.83,2743
CN7,4G,4,1,1,816,988,1172,1647,1294,1456,1398.70,5814
CN7,4G,4,1,2,832,1029,1221,2245,1280,1454,1396.00,5826
CN7,4G,4,1,3,791,988,1156,1745,1290,1476,1433.60,5934
CN7,4G,4,1,4,799,988,1254,1811,1304,1458,1424.20,5945
CN7,4G,4,1,5,807,988,1188,1663,1332,1474,1412.30,5792
CN7,4G,4,2,1,988,1188,1516,1713,1248,1380,1310.08,5442
CN7,4G,4,2,2,979,1188,1516,1762,1280,1374,1320.62,5471
CN7,4G,4,2,3,971,1172,1500,1860,1260,1442,1331.33,5428
CN7,4G,4,2,4,963,1172,1483,1860,1178,1370,1311.08,5397
CN7,4G,4,2,5,988,1205,1532,1844,1198,1418,1303.83,5296
CN7,4G,4,4,1,979,1156,1565,2409,1190,1376,1308.00,5112
CN7,4G,4,4,2,1012,1205,1631,3163,1214,1362,1284.67,5347
CN7,4G,4,4,3,938,1123,1516,2442,1206,1428,1349.52,5372
CN7,4G,4,4,4,1004,1221,1582,2540,1210,1344,1289.08,5349
CN7,4G,4,4,5,971,1156,1598,1926,1210,1389,1311.21,5190
CN7,4G,4,8,1,1004,1237,1696,3097,1218,1348,1293.58,5387
CN7,4G,4,8,2,1012,1254,1631,3228,1192,1322,1279.83,5302
CN7,4G,4,8,3,963,1139,1598,2769,1166,1386,1318.42,5275
CN7,4G,4,8,4,996,1221,1647,4686,1254,1344,1299.92,5379
CN7,4G,4,8,5,988,1205,1663,3589,1200,1390,1309.67,5367
CN7,4G,4,16,1,1012,1221,1663,2442,1146,1358,1280.33,5139
CN7,4G,4,16,2,996,1205,1614,2769,1252,1340,1298.71,5416
CN7,4G,4,16,3,988,1221,1598,2409,1220,1350,1305.00,5399
CN7,4G,4,16,4,1012,1254,1647,2442,1188,1340,1279.67,5304
CN7,4G,4,16,5,1004,1221,1663,2147,1168,1336,1298.21,5401
CN7,4G,8,1,1,4490,6587,9503,11469,556,1282,697.07,5749
CN7,4G,8,1,2,4490,6849,10290,11994,564,1346,704.31,5814
CN7,4G,8,1,3,4686,7111,10159,12649,530,1348,663.40,5515
CN7,4G,8,1,4,4686,7111,10290,12387,536,1360,676.37,5644
CN7,4G,8,1,5,4948,7177,9765,11863,540,1345,660.46,5502
CN7,4G,8,2,1,5407,8094,11076,13960,508,1302,642.75,5321
CN7,4G,8,2,2,4948,7373,10290,11731,540,1268,683.35,5654
CN7,4G,8,2,3,5145,7701,10552,12911,516,1232,660.56,5467
CN7,4G,8,2,4,5276,7963,11207,12125,532,1258,654.29,5423
CN7,4G,8,2,5,5014,7701,10552,11994,522,1276,656.19,5452
CN7,4G,8,4,1,6063,9110,11731,14091,530,1234,653.06,5426
CN7,4G,8,4,2,5932,8455,11076,12780,556,1224,671.24,5558
CN7,4G,8,4,3,6259,9241,12125,15008,518,1228,651.73,5404
CN7,4G,8,4,4,6194,9503,12911,15533,504,1220,636.14,5255
CN7,4G,8,4,5,6390,9765,13042,15008,504,1222,639.27,5298
CN7,4G,8,8,1,5800,8717,11469,13566,542,1210,667.08,5549
CN7,4G,8,8,2,5735,8848,11469,15664,524,1246,656.50,5414
CN7,4G,8,8,3,5276,8029,10683,11863,542,1202,680.57,5630
CN7,4G,8,8,4,5735,8717,11469,14746,518,1236,661.73,5462
CN7,4G,8,8,5,6456,9896,12780,17433,512,1248,634.97,5260
CN7,4G,8,16,1,6259,9634,12780,15270,496,1217,626.13,5204
CN7,4G,8,16,2,5604,8356,10945,14484,532,1218,688.99,5658
CN7,4G,8,16,3,6063,9110,12125,14353,524,1236,655.75,5410
CN7,4G,8,16,4,6063,9241,12649,13829,532,1246,664.82,5516
CN7,4G,8,16,5,6063,9372,12911,15926,508,1228,639.68,5286
CN7,4G,16,1,1,8356,10814,13566,19006,250,914,296.61,4947
CN7,4G,16,1,2,8160,10814,13960,16712,252,878,299.52,4988
CN7,4G,16,1,3,8160,10683,13698,17433,244,940,301.77,5030
CN7,4G,16,1,4,8160,10552,13304,17171,256,884,301.17,5015
CN7,4G,16,1,5,8029,10421,12780,15270,260,866,307.30,5132
CN7,4G,16,2,1,9241,11731,15008,17433,252,882,303.32,5068
CN7,4G,16,2,2,9634,12256,15008,17171,235,864,292.23,4875
CN7,4G,16,2,3,9765,12387,15270,17957,244,848,292.05,4854
CN7,4G,16,2,4,9634,12256,15270,16909,250,842,296.77,4944
CN7,4G,16,2,5,9634,12387,15664,20579,243,854,299.77,5011
