0725-1558
PM1,4G,1,1,1,586,955,1221,1303,1572,1682,1653.50,1730
PM1,4G,1,1,2,594,938,1188,1254,1582,1680,1653.00,1730
PM1,4G,1,1,3,586,947,1205,1254,1589,1682,1655.75,1733
PM1,4G,1,1,4,594,947,1188,1237,1585,1678,1653.25,1730
PM1,4G,1,1,5,816,1172,1418,1516,1380,1666,1571.00,1652
PM1,4G,2,1,1,1139,1450,1549,40633,2098,2438,2332.33,2389
PM1,4G,2,1,2,1172,1385,1729,51643,1913,2094,2020.57,2082
PM1,4G,2,1,3,1106,1500,1926,57410,2030,2344,2221.43,2318
PM1,4G,2,1,4,1139,1450,1860,51119,2065,2548,2355.17,2410
PM1,4G,2,1,5,1045,1303,1811,51119,2204,2410,2337.50,2370
PM1,4G,4,1,1,2212,2540,3589,58459,1729,2438,2103.12,2190
PM1,4G,4,1,2,2212,2606,3228,58983,1649,2426,2099.18,2181
PM1,4G,4,1,3,2147,2573,3195,57410,1700,2386,2114.08,2204
PM1,4G,4,1,4,2212,2540,3490,58459,1688,2356,2136.79,2257
PM1,4G,4,1,5,2278,2704,3654,60556,1599,2454,2074.23,2158
PM1,4G,8,1,1,4686,5080,6915,60031,2664,4023,3355.64,2059
PM1,4G,8,1,2,4883,5211,6980,62129,2781,5258,3348.82,2046
PM1,4G,8,1,3,4817,5145,20841,57934,2279,4537,3267.79,2371
PM1,4G,8,1,4,4621,4883,7570,59507,2812,3931,3382.20,2162
PM1,4G,8,1,5,4817,5145,6783,61604,2410,4255,3355.47,2179
PM1,8G,1,1,1,709,1565,1647,28967,938,1666,1564.00,1634
PM1,8G,1,1,2,750,1057,1237,57934,1194,1688,1573.20,1634
PM1,8G,1,1,3,709,824,1221,34341,1528,1684,1646.89,1690
PM1,8G,1,1,4,840,1172,20055,51119,1086,1690,1517.00,1534
PM1,8G,1,1,5,947,1319,33162,35390,566,1686,1422.45,1471
PM1,8G,2,1,1,1827,2147,32375,39584,702,2668,1816.46,1920
PM1,8G,2,1,2,1975,2180,33817,39584,542,2520,1703.76,1796
PM1,8G,2,1,3,1500,2147,32637,39584,592,3130,2026.09,2051
PM1,8G,2,1,4,1663,2114,33817,39584,636,2722,1929.62,2016
PM1,8G,2,1,5,1614,2147,36963,41681,552,2686,1915.94,1998
PM1,8G,4,1,1,2507,3458,36439,40109,665,3732,2170.84,2236
PM1,8G,4,1,2,2573,3458,36963,40109,728,3476,2175.65,2238
PM1,8G,4,1,3,2474,3687,37487,40633,710,3048,2107.85,2121
PM1,8G,4,1,4,2409,3654,36439,42206,650,3330,2151.94,2190
PM1,8G,4,1,5,2638,3556,36963,41157,622,2788,2081.68,2168
PM1,8G,8,1,1,4752,6325,39060,42206,1262,5296,3065.95,2128
PM1,8G,8,1,2,4752,6259,38536,41681,1015,5568,3163.10,2132
PM1,8G,8,1,3,4817,6456,38536,42730,1276,5784,3075.39,2108
PM1,8G,8,1,4,4883,7308,39060,101188,1058,5630,2961.91,2143
PM1,8G,8,1,5,4686,6325,37487,104334,1129,5445,3068.77,2193
PM1,16G,1,1,1,1598,1696,1795,51643,610,1686,1245.52,1309
PM1,16G,1,1,2,1598,1663,39060,41681,260,1682,1035.74,1089
PM1,16G,1,1,3,1647,1696,31327,39060,440,1680,1067.33,1119
PM1,16G,1,1,4,1500,1565,32637,43779,512,1680,1147.36,1208
PM1,16G,1,1,5,1614,1893,38536,40109,264,1682,1145.50,1176
PM1,16G,2,1,1,1860,2343,35390,40109,438,2790,1678.73,1751
PM1,16G,2,1,2,1975,2442,35390,40633,524,2652,1663.72,1735
PM1,16G,2,1,3,2008,2278,33162,40109,556,2884,1804.00,1876
PM1,16G,2,1,4,1663,2147,39060,42206,505,2758,1785.97,1849
PM1,16G,2,1,5,1795,2343,34341,39060,560,2970,1757.00,1802
PM1,16G,4,1,1,2638,3654,36439,39584,602,3494,2138.41,2198
PM1,16G,4,1,2,2704,3654,36963,40109,540,3812,2173.32,2194
PM1,16G,4,1,3,2606,3621,37487,41157,598,2890,2108.78,2178
PM1,16G,4,1,4,2573,3556,36439,40633,570,3348,2176.16,2253
PM1,16G,4,1,5,2606,3687,36439,40109,600,3176,2155.01,2217
PM1,16G,8,1,1,4686,22414,35914,43254,1058,4878,2497.05,2290
PM1,16G,8,1,2,4883,18482,37487,55837,938,5854,2612.55,2098
PM1,16G,8,1,3,15664,23987,37487,47973,1130,5269,2458.20,2373
PM1,16G,8,1,4,4883,21365,38011,46924,838,6472,2586.74,2105
PM1,16G,8,1,5,5014,16909,39060,46924,864,5868,2567.26,2054
PM1,32G,1,1,1,1565,1696,32637,41157,294,1670,1120.75,1178
PM1,32G,1,1,2,1516,1680,38011,41157,250,1680,1117.02,1173
PM1,32G,1,1,3,1598,1745,37487,40633,256,1672,1106.24,1163
PM1,32G,1,1,4,1582,1844,36963,52691,258,1682,1119.58,1178
PM1,32G,1,1,5,1647,1893,36439,41157,212,1684,1061.79,1112
PM1,32G,2,1,1,1876,2278,38011,41157,416,2694,1668.47,1728
PM1,32G,2,1,2,1926,2245,34866,39584,468,2696,1639.68,1665
PM1,32G,2,1,3,1991,2474,36439,40633,500,2824,1684.12,1737
PM1,32G,2,1,4,1958,2278,36439,41157,507,2763,1672.43,1742
PM1,32G,2,1,5,1926,2376,36963,41157,434,2804,1665.11,1713
PM1,32G,4,1,1,2737,3654,35390,39060,572,3452,2041.96,2118
PM1,32G,4,1,2,2835,3523,36439,40109,561,3650,2149.84,2200
PM1,32G,4,1,3,2638,3752,35914,40109,522,3710,2220.75,2272
PM1,32G,4,1,4,2704,3654,35914,40633,538,3802,2198.94,2276
PM1,32G,4,1,5,2606,3523,36963,40109,564,3730,2214.03,2255
PM1,32G,8,1,1,4883,21627,37487,109577,742,5682,2428.91,2029
PM1,32G,8,1,2,4948,20579,35390,52167,842,5750,2458.82,2046
PM1,32G,8,1,3,4817,22938,36439,56361,724,5896,2367.30,2123
PM1,32G,8,1,4,4883,21365,36439,108528,796,5480,2446.33,2019
PM1,32G,8,1,5,4686,21890,35390,63177,728,5071,2414.53,2140
