0725-2259
PM1,4G,1,1,1,594,930,1106,1172,1598,1674,1654.00,1733
PM1,4G,1,1,2,611,955,1237,1270,1572,1658,1635.50,1713
PM1,4G,1,1,3,594,955,1221,1287,1581,1678,1651.25,1730
PM1,4G,1,1,4,611,955,1237,1287,1569,1666,1638.75,1718
PM1,4G,1,1,5,619,1012,1057,1106,1596,1664,1631.50,1713
PM1,4G,2,1,1,1319,1450,1614,1729,1769,2136,2046.00,2090
PM1,4G,2,1,2,1123,1434,1680,1811,1892,1979,1953.00,2030
PM1,4G,2,1,3,1106,1254,1614,1745,1947,2052,2017.29,2103
PM1,4G,2,1,4,1237,1467,1696,1827,1890,2292,2060.00,2141
PM1,4G,2,1,5,1123,1319,1582,1696,2017,2382,2280.83,2378
PM1,4G,4,1,1,2376,2704,3195,10814,1733,2750,2116.46,2181
PM1,4G,4,1,2,2245,2474,2638,7373,1880,2512,2103.21,2170
PM1,4G,4,1,3,2343,2606,3163,8848,1784,2636,2124.68,2202
PM1,4G,4,1,4,2147,2343,2900,6718,1953,2412,2171.80,2272
PM1,4G,4,1,5,2147,2474,2966,7570,1867,2843,2165.60,2226
PM1,4G,8,1,1,4621,4883,5538,8160,2742,5450,3168.33,2161
PM1,4G,8,1,2,4686,4948,5735,8029,2808,4949,3199.89,2118
PM1,4G,8,1,3,4621,4883,5276,8225,2844,4718,3424.37,2295
PM1,4G,8,1,4,4621,4883,5997,8225,2873,4084,3261.22,2163
PM1,4G,8,1,5,4621,4948,5735,8717,2736,4420,3260.38,2130
PM1,4G,16,1,1,8029,8586,9896,12256,3555,5426,4013.29,2425
PM1,4G,16,1,2,8455,9372,11207,18220,2603,5245,2892.66,2270
PM1,4G,16,1,3,8455,9372,11076,17433,2475,5907,3071.28,2289
PM1,4G,16,1,4,7832,8455,10945,17695,3220,5094,3931.87,2551
PM1,4G,16,1,5,8455,9241,10683,16909,2580,5406,3131.96,2280
PM1,8G,1,1,1,717,824,1188,40633,1465,1658,1623.56,1667
PM1,8G,1,1,2,725,824,1156,26870,1491,1676,1635.44,1677
PM1,8G,1,1,3,709,1172,1221,27395,1532,1674,1639.33,1666
PM1,8G,1,1,4,750,832,1205,43779,1469,1674,1633.89,1669
PM1,8G,1,1,5,734,1156,1319,41157,1119,1670,1583.40,1655
PM1,8G,2,1,1,1762,2278,2409,11994,1019,2478,2069.67,2135
PM1,8G,2,1,2,1385,1680,1958,5080,1502,2132,1922.69,2015
PM1,8G,2,1,3,1467,2073,2147,9503,1335,2432,2112.61,2197
PM1,8G,2,1,4,1336,1713,1795,5538,1600,2156,1939.00,2027
PM1,8G,2,1,5,1336,1598,2245,6325,1614,2202,2026.20,2117
PM1,8G,4,1,1,2245,2573,3032,9765,1773,3242,2181.15,2202
PM1,8G,4,1,2,2212,2671,2933,7373,1725,3171,2082.19,2145
PM1,8G,4,1,3,2212,2442,2900,9634,1865,2708,2126.47,2152
PM1,8G,4,1,4,2212,2638,3130,11994,1696,2982,2151.66,2222
PM1,8G,4,1,5,2278,2704,3195,8455,1648,2980,2125.95,2216
