,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
0,CN7,4G 64 1,1,4,897.0,1047.0,1172.0,1851.0,1321.0,1492.0,1415.3,1486.0,2609.64,1498.6,1545.1,1549.22,299.86,162.8,166.98,167.98
1,CN7,4G 64 1,2,4,938.0,1196.0,1565.0,1843.0,1282.0,1385.0,1346.32,2810.0,4253.0,3127.92,3175.42,3123.8,477.63,341.54,341.36,341.63
2,CN7,4G 64 1,4,4,930.0,1074.0,1466.0,2519.0,1246.0,1363.0,1318.61,5435.5,7468.97,6365.98,6245.24,6278.93,828.39,684.06,683.92,689.75
3,CN7,4G 64 1,8,4,4719.0,7209.0,10027.0,12518.0,514.0,1249.0,642.33,5326.5,8783.18,7999.13,8039.0,8034.43,961.28,869.38,873.61,875.81
4,CN7,8G 64 1,1,4,741.0,971.0,1123.0,1827.0,1369.0,1499.0,1462.0,1534.0,2868.95,2101.98,2098.76,2087.34,321.93,229.05,230.11,229.81
5,CN7,8G 64 1,2,4,864.0,1084.0,1426.0,1753.0,1301.0,1406.0,1361.45,2847.0,4932.58,4154.3,4199.24,4189.99,547.3,453.7,458.01,456.84
6,CN7,8G 64 1,4,4,1092.0,2618.0,6259.0,53904.0,934.0,1384.0,1222.58,5003.5,8201.83,7523.89,7575.69,7562.86,910.75,825.92,831.82,829.93
7,CN7,8G 64 1,8,4,5407.0,8012.0,10813.0,16286.0,491.0,1256.0,566.15,4721.0,9185.67,8778.15,8855.33,8785.18,1000.46,952.47,955.19,953.24
8,CN7,16G 64 1,1,4,754.0,909.0,1098.0,1786.0,1315.0,1508.0,1451.59,1523.0,3057.39,2581.49,2601.7,2592.73,340.5,282.92,285.1,284.38
9,CN7,16G 64 1,2,4,885.0,1081.0,1376.0,1761.0,1266.0,1412.0,1346.87,2788.5,5368.82,4881.42,4906.58,4916.58,587.41,535.38,535.35,535.34
