
CN8,256MB,16,12,1,6521,9110,15270,17957,9080
CN8,256MB,16,12,2,1909,2442,14877,16712,14.6
CN8,256MB,16,12,3,1778,2573,6521,6915,14.7
CN8,256MB,16,12,4,1778,2966,11731,13698,14.6
CN8,256MB,16,12,5,1631,2114,2868,5669,15.4
CN8,256MB,16,12,6,1680,2802,69731,70779,11.9
CN8,256MB,16,12,7,1778,2343,4555,4948,15.6
CN8,256MB,16,12,8,1614,2245,3785,4359,16.0
CN8,256MB,16,12,9,1631,6063,121111,124257,10.6
CN8,256MB,16,12,10,1631,3851,131597,133694,10.6
CN8,256MB,16,12,11,1762,2704,8586,15664,14.9
CN8,256MB,16,12,12,1762,2835,63701,64750,12.1
CN8,256MB,16,12,13,1860,3032,4621,6390,14.0
CN8,256MB,16,12,14,1909,3130,5080,7111,13.1
CN8,256MB,16,12,15,2024,3916,7898,13304,13.5
CN8,256MB,16,12,16,2008,3687,6652,23200,13.7
CN8,256MB,16,12,17,2180,4424,7832,10945,13.1
CN8,256MB,16,12,18,2114,4015,6521,8717,13.5
CN8,256MB,16,12,19,1975,4146,8979,12780,13.3
CN8,256MB,16,12,20,1893,3916,10421,13304,13.9
CN8,256MB,16,12,21,2008,4228,9241,11469,13.5
CN8,256MB,16,12,22,1991,4228,14353,89654,10.3
CN8,256MB,16,12,23,1876,3687,7701,15270,13.7
CN8,256MB,16,12,24,1876,4080,13960,16581,13.1
CN8,256MB,16,12,25,2409,10159,261096,304088,4920
CN8,256MB,16,12,26,2089,3949,13042,26084,13.6
CN8,256MB,16,12,27,1827,3949,7635,12256,14.3
CN8,256MB,16,12,28,1991,4359,13698,16319,12.0
CN8,256MB,16,12,29,1926,4424,14091,15926,13.4
CN8,256MB,16,12,30,1876,4080,7373,10159,14.3
CN8,256MB,16,12,31,2212,4424,13304,16057,13.0
CN8,256MB,16,12,32,1876,4293,8094,12387,14.2
CN8,256MB,16,12,33,1729,6456,26608,34341,11.0
CN8,256MB,16,12,34,2114,4817,21365,22414,12.7
CN8,256MB,16,12,35,2024,3982,7701,14484,13.5
CN8,256MB,16,12,36,2040,4424,13829,20841,13.3
CN8,256MB,16,12,37,2057,4817,82314,84411,10.5
CN8,256MB,16,12,38,2343,5473,80217,81265,10.6
CN8,256MB,16,12,39,2024,4146,7439,12518,13.3
CN8,256MB,16,12,40,1876,4080,16450,29230,11.8
CN8,256MB,16,12,41,2040,4228,13960,15270,13.3
CN8,256MB,16,12,42,1975,4047,12387,14353,13.9
CN8,256MB,16,12,43,2008,4047,9241,21103,13.5
CN8,256MB,16,12,44,1778,5145,14353,25822,12.2
CN8,256MB,16,12,45,1762,5145,14353,27132,12.4
CN8,256MB,16,12,46,2073,4555,7111,19268,13.8
CN8,256MB,16,12,47,2114,5014,8455,10552,13.5
CN8,256MB,16,12,48,2114,4555,9503,15139,12.4
CN8,256MB,16,12,49,1811,4817,14353,21365,12.6
CN8,256MB,16,12,50,1975,4113,8979,15008,13.8
CN8,256MB,16,12,51,1958,4555,8225,15008,13.7
CN8,256MB,16,12,52,2057,3982,9110,23462,14.0
CN8,256MB,16,12,53,2024,4178,7111,9765,13.5
CN8,256MB,16,12,54,2057,3851,8848,15533,13.0
CN8,256MB,16,12,55,1893,4424,14222,16909,13.4
CN8,256MB,16,12,56,2114,3851,6390,9896,13.8
CN8,256MB,16,12,57,1778,5932,15926,24773,12.6
CN8,256MB,16,12,58,2114,5407,32900,83362,9177
CN8,256MB,16,12,59,2089,4686,14877,23987,12.3
CN8,256MB,16,12,60,2040,4555,9634,15008,13.6
CN8,256MB,16,12,61,2147,4228,13173,17957,12.7
CN8,256MB,16,12,62,1975,4424,8160,16319,13.0
CN8,256MB,16,12,63,2073,7242,316670,346031,3894
CN8,256MB,16,12,64,1975,4686,13698,18482,13.7
CN8,256MB,16,12,65,1876,4490,12911,15139,13.0
CN8,256MB,16,12,66,1893,4424,8717,16057,13.9
CN8,256MB,16,12,67,1926,3785,9241,18744,13.8
CN8,256MB,16,12,68,1827,4178,11076,23200,13.9
CN8,256MB,16,12,69,1958,4490,9634,23200,13.8
CN8,256MB,16,12,70,1811,5276,15008,15926,12.1
CN8,256MB,16,12,71,1958,3884,12125,21890,13.9
CN8,256MB,16,12,72,1893,4555,9503,27395,13.5
CN8,256MB,16,12,73,2057,4178,10159,16909,13.9
CN8,256MB,16,12,74,1893,4752,11600,19006,14.0
CN8,256MB,16,12,75,2114,3982,6783,8848,13.6
CN8,256MB,16,12,76,2180,3785,6980,9634,13.2
CN8,256MB,16,12,77,1647,6652,14222,25035,12.4
CN8,256MB,16,12,78,2024,4490,8225,14091,13.8
CN8,256MB,16,12,79,2147,4228,7373,9896,13.7
CN8,256MB,16,12,80,1958,3884,10552,242222,7535
CN8,256MB,16,12,81,2024,4047,11076,16057,13.9
CN8,256MB,16,12,82,2024,4015,8848,22414,13.1
CN8,256MB,16,12,83,2073,4113,14091,15270,13.1
CN8,256MB,16,12,84,1762,4080,13960,27132,12.6
CN8,256MB,16,12,85,1975,4424,14091,17957,12.9
CN8,256MB,16,12,86,1975,4686,8029,13566,13.9
CN8,256MB,16,12,87,1926,4047,12780,14353,13.3
CN8,256MB,16,12,88,1942,3785,8586,15008,13.8
CN8,256MB,16,12,89,1795,4752,13173,26608,12.3
CN8,256MB,16,12,90,1942,4359,8094,14091,14.4
CN8,256MB,16,12,91,1876,4113,10028,15795,14.1
CN8,256MB,16,12,92,1975,3687,5669,9634,13.6
CN8,256MB,16,12,93,1909,3490,6849,12911,14.5
CN8,256MB,16,12,94,1844,4555,13960,17171,12.4
CN8,256MB,16,12,95,1844,3916,7111,14222,14.1
CN8,256MB,16,12,96,1811,3064,4621,6194,14.8
CN8,256MB,16,12,97,1893,3621,6718,8848,14.4
CN8,256MB,16,12,98,2008,5276,77071,79168,11.1
CN8,256MB,16,12,99,2040,3556,6718,8160,14.1
CN8,256MB,16,12,100,1778,3785,7570,9634,14.1
CN8,256MB,16,12,101,1991,3884,5800,8979,14.5
CN8,256MB,16,12,102,1926,3916,7767,12780,13.0
CN8,256MB,16,12,103,2040,3949,6915,13960,13.7
CN8,256MB,16,12,104,1926,3752,6456,16712,14.0
CN8,256MB,16,12,105,2024,3884,6521,14091,13.9
CN8,256MB,16,12,106,1975,4621,7373,11731,13.1
CN8,256MB,16,12,107,2008,3916,7701,19792,13.9
CN8,256MB,16,12,108,1958,4424,13698,15008,13.7
CN8,256MB,16,12,109,2180,4490,13042,14877,12.9
CN8,256MB,16,12,110,1860,5932,44303,51643,10.7
CN8,256MB,16,12,111,1958,4047,6456,10814,13.0
CN8,256MB,16,12,112,2278,4080,8160,22414,12.0
CN8,256MB,16,12,113,1893,3851,6915,10814,14.2
CN8,256MB,16,12,114,1991,4359,7832,8586,14.2
CN8,256MB,16,12,115,1942,3425,6652,14353,14.0
CN8,256MB,16,12,116,2057,4015,12518,13960,13.1
CN8,256MB,16,12,117,2008,3785,5800,10159,13.9
CN8,256MB,16,12,118,1942,3752,10290,11076,14.4
CN8,256MB,16,12,119,1876,3589,5866,7046,14.4
CN8,256MB,16,12,120,1991,3523,5538,7373,14.4
CN8,256MB,16,12,121,1876,3621,6849,8455,14.7
CN8,256MB,16,12,122,1893,3687,6325,11076,14.4
CN8,256MB,16,12,123,1876,3589,5473,9372,14.6
CN8,256MB,16,12,124,1975,3654,6783,9896,13.9
CN8,256MB,16,12,125,2212,3818,5735,7832,13.0
CN8,256MB,16,12,126,1926,3523,5538,6915,14.4
CN8,256MB,16,12,127,2024,3458,6063,11207,13.7
CN8,256MB,16,12,128,2057,3654,6259,14615,13.6
CN8,256MB,16,12,129,2147,3687,6718,10552,13.7
CN8,256MB,16,12,130,2008,4490,7373,10552,13.1
