,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
23,CN7,16G 1M,1,16,733.0,982.0,1620.0,2682.0,1280.0,1542.0,1476.92,1548.67,3348.48,3288.29,8.06,3354.38,392.52,392.88,0.63,392.77
24,CN7,16G 1M,1,64,739.0,971.0,1803.0,3070.0,1252.0,1551.0,1472.38,1544.0,3295.64,8.38,3273.23,3399.69,393.11,0.64,392.4,393.95
25,CN7,16G 1M,2,1,810.0,933.0,1472.0,2073.0,1286.0,1500.0,1377.2,2847.67,3087.24,6300.62,6392.97,3197.56,366.94,733.89,734.73,368.28
26,CN7,16G 1M,2,4,802.0,932.0,1439.0,2081.0,1292.0,1494.0,1390.94,2876.67,6407.96,3156.69,3129.35,6264.8,734.67,366.39,367.59,733.39
27,CN7,16G 1M,2,8,793.0,922.0,1483.0,2313.0,1288.0,1472.0,1395.41,2889.67,3296.74,6323.02,6137.86,3180.8,368.53,734.39,732.37,367.95
28,CN7,16G 1M,2,16,796.0,924.0,1488.0,2198.0,1298.0,1473.0,1395.68,2887.67,6344.97,3103.92,3188.26,6185.13,732.72,367.01,368.0,733.22
29,CN7,16G 1M,2,64,804.0,949.0,1466.0,2163.0,1276.0,1448.0,1380.63,2873.0,3140.75,6343.17,6258.2,3162.97,367.31,734.62,732.48,366.29
30,CN7,16G 1M,4,1,1094.0,2166.0,4866.0,7591.0,971.0,1498.0,1280.47,5325.33,9579.83,9674.03,9556.71,9657.17,1057.62,1057.7,1058.46,1059.62
31,CN7,16G 1M,4,4,1040.0,2204.0,4691.0,7482.0,1021.0,1484.0,1291.78,5388.0,9826.98,9845.6,9756.92,9833.17,1079.52,1079.67,1079.42,1079.97
32,CN7,16G 1M,4,8,1078.0,2275.0,5079.0,7482.0,960.0,1501.0,1282.09,5321.0,9599.2,9665.81,9552.81,9575.38,1057.86,1058.25,1056.86,1058.45
33,CN7,16G 1M,4,16,1239.0,2693.0,5429.0,8061.0,965.0,1489.0,1246.21,5210.0,9377.71,9446.95,9370.36,9398.86,1033.86,1035.77,1035.81,1035.0
34,CN7,16G 1M,4,64,1206.0,2638.0,5341.0,7865.0,1055.0,1505.0,1268.44,5292.0,9672.48,9701.11,9539.42,9574.43,1058.35,1061.36,1056.77,1058.52
35,CN7,16G 1M,8,1,4817.0,7067.0,10028.0,12736.0,531.0,1370.0,604.35,5040.0,10084.35,10043.79,10042.36,10027.7,1107.2,1105.22,1107.24,1106.3
36,CN7,16G 1M,8,4,4882.0,7176.0,10071.0,12256.0,518.0,1350.0,598.1,5000.0,10006.68,9986.32,9977.31,9935.49,1096.47,1095.7,1097.93,1094.38
37,CN7,16G 1M,8,8,4817.0,7067.0,9940.0,12343.0,523.0,1346.0,606.03,5042.67,10010.37,9975.03,9937.18,9948.86,1095.82,1094.9,1095.92,1096.56
38,CN7,16G 1M,8,16,4904.0,7133.0,9984.0,12168.0,523.0,1375.0,599.41,4999.0,9898.77,9899.07,9843.8,9890.25,1083.69,1083.0,1084.24,1083.93
39,CN7,16G 1M,8,64,4861.0,7176.0,10202.0,12780.0,529.0,1367.0,601.79,5013.33,10017.16,9954.99,9946.79,9989.42,1094.8,1095.23,1095.59,1096.88
40,CN7,32G 1M,1,1,725.0,859.0,1778.0,3867.0,1346.0,1586.0,1483.42,1555.67,3649.49,3677.12,10.1,3720.56,440.12,439.84,0.86,440.87
41,CN7,32G 1M,1,4,720.0,892.0,1890.0,3195.0,1306.0,1541.0,1482.06,1554.0,3671.09,10.85,3787.04,3640.92,440.18,0.87,440.78,440.19
42,CN7,32G 1M,1,8,728.0,916.0,1619.0,2857.0,1293.0,1559.0,1480.21,1552.33,11.43,3747.54,3784.54,3679.29,0.89,440.73,441.16,439.79
43,CN7,32G 1M,1,16,728.0,895.0,1734.0,2966.0,1308.0,1568.0,1483.82,1556.33,3708.02,3701.69,3748.45,9.93,439.93,440.52,440.09,0.9
44,CN7,32G 1M,1,64,728.0,919.0,1855.0,2966.0,1293.0,1548.0,1474.47,1546.67,3741.77,3736.77,9.68,3644.33,440.34,440.38,0.91,439.93
45,CN7,32G 1M,2,1,802.0,892.0,1472.0,2670.0,1267.0,1492.0,1384.35,2882.33,3626.53,3548.38,7185.44,6952.53,409.45,408.87,818.33,814.77
46,CN7,32G 1M,2,4,818.0,916.0,1472.0,2485.0,1246.0,1460.0,1373.23,2856.0,7136.08,7129.76,3626.58,3404.08,815.89,816.31,409.3,407.22
47,CN7,32G 1M,2,8,807.0,900.0,1516.0,2824.0,1261.0,1462.0,1378.04,2864.0,3555.18,3573.79,7231.96,7125.03,408.42,408.75,832.52,831.62
48,CN7,32G 1M,2,16,799.0,898.0,1581.0,2441.0,1278.0,1480.0,1389.16,2888.67,7276.99,7172.56,3558.98,3472.67,831.9,830.74,408.51,407.91
49,CN7,32G 1M,2,64,804.0,908.0,1587.0,2933.0,1276.0,1472.0,1387.3,2887.67,3610.49,3497.88,7082.82,6925.42,408.94,408.53,815.36,815.14
50,CN7,32G 1M,4,1,1412.0,2987.0,5953.0,9197.0,982.0,1502.0,1193.57,4974.33,10047.28,9932.6,9997.48,9907.16,1082.34,1082.56,1084.32,1084.47
51,CN7,32G 1M,4,4,1243.0,2671.0,5407.0,8039.0,966.0,1496.0,1214.85,5070.33,10220.44,10193.3,10137.87,10108.91,1104.87,1107.42,1106.09,1107.73
52,CN7,32G 1M,4,8,1314.0,2780.0,5997.0,8902.0,980.0,1494.0,1202.64,5007.67,10124.82,10140.08,9970.73,9987.92,1094.78,1095.89,1093.99,1094.33
53,CN7,32G 1M,4,16,1286.0,2802.0,5691.0,8498.0,991.0,1514.0,1207.78,5040.33,10179.99,10182.54,10146.23,10085.33,1106.96,1106.84,1107.5,1107.25
54,CN7,32G 1M,4,64,1412.0,2955.0,6041.0,9022.0,980.0,1502.0,1188.95,4923.0,10020.27,10016.78,9975.55,9905.13,1082.18,1083.61,1082.71,1082.98
55,CN7,32G 1M,8,1,4904.0,7177.0,10071.0,12430.0,512.0,1334.0,588.57,4913.0,10393.84,10398.45,10330.42,10254.34,1127.84,1128.37,1128.39,1127.68
56,CN7,32G 1M,8,4,4970.0,7286.0,10115.0,12387.0,508.0,1357.0,581.83,4857.0,10461.84,10432.33,10289.42,10202.53,1120.77,1120.4,1120.58,1120.78
57,CN7,32G 1M,8,8,4926.0,7242.0,10115.0,12343.0,514.0,1376.0,585.68,4890.0,10491.23,10506.76,10435.38,10230.34,1120.97,1120.0,1120.09,1119.75
58,CN7,32G 1M,8,16,4992.0,7329.0,10246.0,12911.0,504.0,1342.0,581.08,4855.0,10541.26,10681.78,10413.82,10304.17,1115.12,1115.26,1114.04,1114.18
59,CN7,32G 1M,8,64,4904.0,7133.0,9984.0,12343.0,510.0,1373.0,587.53,4904.0,10686.35,10834.15,10887.99,10517.7,1134.2,1133.28,1136.27,1133.66
60,CN7,64G 1M,1,1,812.0,911.0,1652.0,4429.0,1167.0,1542.0,1434.67,1504.67,3923.95,3936.58,3758.45,10.64,458.03,458.4,440.1,0.94
61,CN7,64G 1M,1,4,837.0,923.0,1751.0,3971.0,1165.0,1551.0,1417.66,1487.0,3728.27,3948.38,11.26,3878.04,433.03,451.85,0.96,458.78
62,CN7,64G 1M,1,8,845.0,942.0,1860.0,3315.0,1166.0,1563.0,1416.89,1485.0,11.07,3992.3,3835.31,3701.43,0.97,460.02,450.43,432.65
63,CN7,64G 1M,1,16,761.0,854.0,2059.0,4135.0,1296.0,1546.0,1446.29,1517.0,3816.55,11.32,12.24,7646.1,458.82,1.01,1.01,907.59
64,CN7,64G 1M,1,64,775.0,878.0,1794.0,3698.0,1254.0,1560.0,1433.3,1503.67,11.62,3937.58,3874.0,3831.25,0.99,459.46,450.68,450.13
65,CN7,64G 1M,2,1,1048.0,1267.0,2802.0,10257.0,1024.0,1435.0,1250.32,2598.0,3802.39,8982.23,3752.07,3791.83,433.54,1068.56,433.09,433.8
66,CN7,64G 1M,2,4,818.0,908.0,1461.0,2253.0,1221.0,1474.0,1357.31,2822.0,7657.09,3870.79,3762.22,7585.8,859.13,433.8,433.02,858.4
67,CN7,64G 1M,2,8,810.0,903.0,1521.0,2343.0,1231.0,1483.0,1369.69,2850.0,7715.05,3853.88,3757.82,7557.64,868.1,433.86,433.23,866.29
68,CN7,64G 1M,2,16,807.0,908.0,1472.0,2313.0,1268.0,1471.0,1367.8,2852.0,3795.59,7609.22,7549.42,3826.05,433.11,866.1,866.41,433.87
69,CN7,64G 1M,2,64,1081.0,1363.0,3474.0,10158.0,1044.0,1449.0,1234.37,2569.67,3891.5,5049.11,3759.36,7594.47,434.91,624.66,433.39,866.86
70,CN7,64G 1M,4,1,1901.0,3933.0,21452.0,346554.0,140.0,485.0,329.07,3148.33,8546.68,5072.23,6.81,10073.16,1036.9,625.54,0.58,1244.45
71,CN7,64G 1M,4,4,1734.0,3747.0,16231.0,214915.0,300.0,981.0,698.2,3556.0,9819.02,7510.66,6896.22,2509.74,1213.9,914.93,843.83,294.07
72,CN7,64G 1M,4,8,1592.0,3293.0,10016.0,27886.0,726.0,1491.0,1087.6,4243.33,8645.19,13067.69,5838.99,5813.99,1014.32,1562.2,657.76,658.62
73,CN7,64G 1M,4,16,1385.0,3392.0,12638.0,26411.0,696.0,1444.0,1077.41,4452.0,8635.3,8630.91,8639.74,8633.16,1014.56,1016.28,1016.58,1017.08
74,CN7,64G 1M,4,64,1477.0,3315.0,13555.0,31436.0,705.0,1474.0,1068.99,4442.0,8571.13,8648.85,8622.97,8666.51,1007.4,1019.66,1018.68,1020.06
75,CN7,64G 1M,8,1,4276.0,8509.0,139046.0,357368.0,155.0,458.0,192.23,3738.33,7166.6,10529.79,7943.0,4677.68,829.72,1243.81,924.42,519.69
76,CN7,64G 1M,8,4,4604.0,7198.0,14200.0,140553.0,338.0,892.0,384.23,4719.67,11294.56,11252.47,6981.54,9830.82,1284.25,1284.6,759.2,1109.8
77,CN7,64G 1M,8,8,4795.0,7482.0,27569.0,222211.0,344.0,922.0,387.78,4319.67,9220.24,9216.05,7014.03,11107.97,1023.63,1023.85,764.94,1268.21
78,CN7,64G 1M,8,16,4773.0,7734.0,64444.0,188569.0,338.0,918.0,384.76,4253.33,8290.85,7063.24,9275.31,11464.85,902.17,760.92,1041.6,1310.1
79,CN7,64G 1M,8,64,3545.0,9547.0,243270.0,527084.0,0.0,0.0,0.0,3173.0,4740.89,7351.8,9641.73,2408.14,581.96,908.19,1183.31,298.0
80,CN7,8G 4M,1,1,3064.0,3839.0,4468.0,9219.0,324.0,393.0,374.37,1574.67,96.75,5943.28,3021.54,97.34,10.89,698.77,353.56,11.03
81,CN7,8G 4M,1,4,3075.0,3840.0,4315.0,10824.0,329.0,393.0,375.43,1579.33,3056.77,2989.53,90.84,3039.06,352.49,353.08,10.26,352.24
82,CN7,8G 4M,1,8,2889.0,3730.0,4293.0,4992.0,346.0,398.0,380.73,1600.0,3090.7,102.45,3012.57,3047.49,354.81,11.65,353.66,355.13
83,CN7,8G 4M,1,16,2944.0,3839.0,4489.0,5669.0,335.0,394.0,379.13,1593.33,96.54,2950.13,3037.62,2951.34,10.9,354.02,354.45,353.46
84,CN7,8G 4M,1,64,2988.0,3818.0,4359.0,4882.0,330.0,392.0,376.1,1580.33,2987.6,3043.37,3033.1,97.05,353.88,355.3,354.19,11.04
85,CN7,8G 4M,2,1,2922.0,3534.0,4533.0,5036.0,346.0,380.0,366.34,3049.0,5741.21,3017.08,2930.06,5690.33,661.46,355.05,352.13,661.66
86,CN7,8G 4M,2,4,2988.0,3534.0,4359.0,4992.0,334.0,378.0,362.32,3017.0,2841.03,5628.85,5616.74,2756.24,316.58,659.58,660.32,317.43
87,CN7,8G 4M,2,8,2944.0,3468.0,4337.0,5341.0,336.0,382.0,366.43,3033.67,5357.97,2949.37,2955.54,5286.17,621.31,353.67,353.39,621.55
88,CN7,8G 4M,2,16,2998.0,3457.0,4244.0,4948.0,334.0,379.0,361.43,3002.67,2629.48,5870.41,5619.74,2679.16,315.44,661.23,658.92,313.87
89,CN7,8G 4M,2,64,2955.0,3501.0,4380.0,4948.0,332.0,380.0,366.21,3039.67,5568.03,2762.78,2711.39,5537.08,659.05,316.84,314.77,658.34
90,CN7,8G 4M,4,1,3097.0,3752.0,5101.0,6150.0,298.0,372.0,339.97,5578.0,8556.28,8576.48,8556.63,8520.72,933.34,929.28,929.24,929.1
91,CN7,8G 4M,4,4,3316.0,4402.0,6226.0,8760.0,300.0,378.0,341.05,5627.33,8498.56,8562.69,8526.29,8590.52,928.3,930.87,927.98,932.2
92,CN7,8G 4M,4,8,3108.0,4053.0,6193.0,13020.0,297.0,370.0,342.69,5658.0,8602.41,8475.98,8480.42,8471.76,933.17,928.93,928.2,931.11
93,CN7,8G 4M,4,16,3544.0,5276.0,8411.0,11512.0,280.0,374.0,339.52,5643.0,8685.62,8551.13,8455.83,8442.23,930.07,930.99,928.93,932.06
94,CN7,8G 4M,4,64,3272.0,4561.0,7734.0,9896.0,299.0,367.0,342.72,5704.67,8620.37,8535.24,8440.15,8436.55,930.52,931.63,925.93,929.99
95,CN7,8G 4M,8,1,10988.0,13173.0,15532.0,18394.0,122.0,302.0,150.94,5026.67,9434.67,9498.38,9409.85,9390.14,1021.93,1025.6,1021.32,1024.32
96,CN7,8G 4M,8,4,10289.0,12474.0,14746.0,17192.0,127.0,304.0,157.46,5244.67,9624.33,9716.8,9537.59,9610.55,1043.38,1047.51,1044.48,1049.95
97,CN7,8G 4M,8,8,10726.0,12998.0,15663.0,18481.0,122.0,279.0,151.58,5059.67,9292.83,9255.23,9224.64,9195.91,1001.74,1001.48,1004.18,1002.79
98,CN7,8G 4M,8,16,10683.0,12911.0,15139.0,17149.0,124.0,312.0,154.49,5143.0,9580.11,9629.05,9585.49,9524.63,1042.14,1042.44,1043.62,1044.8
99,CN7,8G 4M,8,64,10945.0,13347.0,15838.0,18044.0,126.0,296.0,152.04,5067.0,9382.3,9436.32,9317.66,9286.76,1020.5,1024.35,1020.94,1020.27
100,CN7,16G 4M,1,1,2813.0,3698.0,4555.0,5735.0,340.0,392.0,379.78,1594.0,59.49,3354.8,3342.7,3626.67,6.71,399.3,398.42,429.49
101,CN7,16G 4M,1,4,2802.0,3577.0,4298.0,5188.0,336.0,395.0,380.57,1597.33,3348.48,3326.95,3590.48,59.8,398.4,399.0,429.4,6.79
102,CN7,16G 4M,1,8,2736.0,3566.0,4626.0,6947.0,352.0,399.0,386.95,1624.0,3619.91,3523.66,59.14,3641.44,429.35,428.84,6.67,429.99
103,CN7,16G 4M,1,16,2725.0,3665.0,4533.0,5210.0,339.0,400.0,383.82,1610.67,3624.84,64.64,3324.89,3637.82,429.15,7.34,398.2,430.27
104,CN7,16G 4M,1,64,2835.0,3839.0,5014.0,6914.0,340.0,401.0,381.43,1600.0,59.65,3264.71,3339.75,3648.89,6.73,398.26,398.56,428.99
105,CN7,16G 4M,2,1,2966.0,3359.0,4446.0,5647.0,327.0,382.0,364.32,3014.0,6833.76,6577.88,3381.57,3371.91,791.76,790.33,397.94,399.33
106,CN7,16G 4M,2,4,2955.0,3282.0,4331.0,7297.0,332.0,386.0,366.34,3021.67,3435.03,3322.54,6683.87,6844.98,398.0,398.76,790.06,792.73
107,CN7,16G 4M,2,8,2933.0,3337.0,4468.0,5494.0,328.0,384.0,368.13,3054.0,6811.36,6595.56,3423.56,3276.51,791.45,790.6,398.55,398.38
108,CN7,16G 4M,2,16,2977.0,3370.0,4184.0,6641.0,328.0,380.0,362.12,3005.33,3319.73,3179.22,6671.03,6689.54,373.86,373.22,790.07,790.36
109,CN7,16G 4M,2,64,2955.0,3359.0,4200.0,5800.0,325.0,376.0,360.67,3000.67,6914.04,6681.59,3368.1,3344.04,793.68,791.04,398.55,399.08
110,CN7,16G 4M,4,1,3965.0,5429.0,8706.0,14920.0,238.0,374.0,321.86,5306.67,9588.64,9534.41,9457.89,9436.39,1042.0,1040.82,1038.66,1042.98
111,CN7,16G 4M,4,4,3927.0,5407.0,8225.0,13566.0,248.0,377.0,318.46,5215.33,9462.74,9348.21,9273.31,9332.6,1021.25,1018.6,1019.47,1023.75
112,CN7,16G 4M,4,8,3774.0,5385.0,8148.0,15292.0,264.0,378.0,319.25,5264.0,9589.74,9542.51,9461.05,9463.86,1039.26,1041.25,1040.56,1042.17
113,CN7,16G 4M,4,16,4342.0,6018.0,8880.0,12649.0,226.0,370.0,310.53,5155.33,9392.95,9395.42,9360.48,9304.44,1019.26,1017.28,1021.22,1023.21
114,CN7,16G 4M,4,64,4266.0,5997.0,9153.0,13348.0,220.0,370.0,312.15,5178.33,9603.38,9600.5,9566.1,9517.49,1040.08,1040.58,1040.52,1042.66
115,CN7,16G 4M,8,1,10901.0,13129.0,15969.0,18744.0,119.0,295.0,146.47,4873.33,9954.99,9994.06,9865.4,9866.96,1074.18,1076.36,1075.99,1076.45
116,CN7,16G 4M,8,4,10683.0,12954.0,15795.0,17870.0,126.0,313.0,150.43,5024.67,10106.4,10165.0,10074.64,10030.29,1098.85,1098.55,1100.63,1099.79
117,CN7,16G 4M,8,8,10901.0,13260.0,16188.0,18656.0,122.0,280.0,146.56,4894.0,9981.22,10025.81,10012.42,9951.65,1085.39,1085.68,1088.79,1087.39
118,CN7,16G 4M,8,16,10726.0,12911.0,15489.0,17280.0,122.0,292.0,148.44,4947.33,9955.53,9966.83,9903.64,9841.1,1072.92,1073.91,1075.41,1075.31
119,CN7,16G 4M,8,64,10770.0,13042.0,15795.0,18656.0,122.0,301.0,147.75,4937.67,10078.6,10038.63,9989.55,9950.55,1086.27,1086.0,1086.64,1086.1
120,CN7,32G 4M,1,1,2627.0,3392.0,5756.0,10148.0,347.0,402.0,390.69,1639.33,3763.05,40.56,3810.22,3788.19,460.25,4.44,460.99,460.63
121,CN7,32G 4M,1,4,2671.0,3239.0,5532.0,9546.0,347.0,402.0,387.18,1624.0,40.93,3804.64,3794.31,3873.21,4.26,460.94,460.86,461.83
122,CN7,32G 4M,1,8,2714.0,3435.0,5582.0,9634.0,338.0,400.0,383.84,1610.0,3773.2,3815.26,3836.47,39.95,460.47,461.82,461.36,4.31
123,CN7,32G 4M,1,16,2703.0,3556.0,5451.0,9284.0,333.0,401.0,387.65,1626.33,3780.25,3835.92,36.83,3791.56,460.82,461.65,4.03,461.2
124,CN7,32G 4M,1,64,2725.0,3424.0,5713.0,10158.0,335.0,399.0,383.34,1608.0,3763.55,43.38,3752.48,3838.26,460.48,4.52,460.16,461.31
125,CN7,32G 4M,2,1,3097.0,3326.0,4183.0,8531.0,319.0,382.0,357.17,2969.33,3637.24,7451.14,7040.63,3579.04,426.86,850.91,847.49,426.57
126,CN7,32G 4M,2,4,3129.0,3359.0,4112.0,6619.0,315.0,383.0,354.7,2935.33,7146.32,3550.4,3547.72,7269.08,848.51,411.16,411.15,849.67
127,CN7,32G 4M,2,8,3173.0,3359.0,4129.0,7100.0,310.0,378.0,350.13,2911.0,3597.42,7362.28,7055.17,3574.29,411.66,835.86,832.87,411.88
128,CN7,32G 4M,2,16,3119.0,3348.0,4637.0,7034.0,317.0,388.0,354.58,2935.0,7024.86,3580.03,3521.18,7340.15,847.44,411.49,411.85,850.57
129,CN7,32G 4M,2,64,3042.0,3326.0,4992.0,7821.0,326.0,385.0,358.73,2971.33,3550.89,7391.39,6985.91,3657.62,425.78,849.94,847.49,426.72
130,CN7,32G 4M,4,1,4424.0,6412.0,9459.0,13173.0,227.0,378.0,304.35,5069.0,10345.22,10226.25,10151.99,10107.4,1109.99,1107.88,1108.96,1108.82
131,CN7,32G 4M,4,4,4358.0,6303.0,8979.0,11687.0,225.0,365.0,302.86,5026.0,10184.35,10147.61,10093.27,10020.35,1096.81,1097.38,1096.75,1097.91
132,CN7,32G 4M,4,8,4533.0,6543.0,9503.0,13566.0,219.0,372.0,300.51,4984.0,10068.83,10039.76,10028.13,9931.01,1086.17,1085.31,1085.22,1086.06
133,CN7,32G 4M,4,16,4621.0,6696.0,9984.0,14789.0,232.0,374.0,298.02,4913.0,9932.84,9967.44,9889.98,9840.86,1072.74,1073.47,1073.67,1074.16
134,CN7,32G 4M,4,64,4620.0,6740.0,9896.0,13610.0,226.0,374.0,297.61,4922.33,10073.33,10021.72,10050.17,9984.09,1085.82,1085.56,1084.98,1086.97
135,CN7,32G 4M,8,1,5587.0,6874.0,8305.0,9602.0,63.0,154.0,72.94,3377.5,5205.28,12448.04,5240.57,5190.73,564.33,1449.5,565.62,565.11
136,CN7,32G 4M,8,4,10945.0,13304.0,16188.0,19268.0,118.0,298.0,144.44,4812.0,10254.88,10213.96,10236.4,10237.29,1111.11,1110.74,1109.63,1111.95
137,CN7,32G 4M,8,8,11032.0,13260.0,15925.0,19268.0,119.0,294.0,145.02,4844.0,10317.29,10230.92,10411.12,10259.54,1115.72,1116.22,1116.36,1116.0
138,CN7,32G 4M,8,16,11076.0,13347.0,16100.0,19006.0,120.0,293.0,144.48,4824.0,10425.98,10266.83,10388.64,10369.05,1115.25,1116.73,1115.15,1115.06
139,CN7,32G 4M,8,64,11032.0,13348.0,16013.0,18918.0,120.0,298.0,144.35,4820.33,10486.86,10173.88,10438.46,10359.25,1110.07,1109.81,1111.55,1110.15
140,CN7,64G 4M,1,1,3479.0,3927.0,5320.0,8182.0,256.0,402.0,361.13,1515.0,3959.81,3928.02,23.72,3855.08,451.99,469.31,2.39,459.88
141,CN7,64G 4M,1,4,3490.0,3774.0,5407.0,8378.0,280.0,401.0,355.61,1492.0,4071.93,26.05,3802.28,3703.12,471.29,2.64,450.08,433.51
142,CN7,64G 4M,1,8,3425.0,3763.0,5494.0,8421.0,281.0,397.0,358.76,1505.0,3981.92,3856.19,23.16,3691.32,471.02,460.52,2.37,433.95
143,CN7,64G 4M,1,16,3261.0,3578.0,5402.0,8771.0,294.0,400.0,361.86,1518.33,4051.17,26.59,3841.57,3772.03,471.35,2.67,468.91,442.47
144,CN7,64G 4M,1,64,3326.0,3676.0,6281.0,9863.0,292.0,397.0,366.85,1538.33,25.68,3879.5,3785.77,3954.93,2.56,452.77,458.94,479.44
145,CN7,64G 4M,2,1,3097.0,3293.0,4678.0,7291.0,294.0,388.0,353.5,2928.5,5786.95,5680.51,5441.21,5746.74,663.56,663.34,660.63,663.88
146,CN7,64G 4M,2,4,3064.0,3337.0,5079.0,6587.0,308.0,383.0,354.13,2942.67,24.98,3727.89,11044.63,7450.4,2.5,442.44,1320.58,881.84
147,CN7,64G 4M,2,8,3097.0,3326.0,4203.0,6586.0,297.0,391.0,353.39,2923.5,5809.94,11259.02,24.12,5559.94,663.61,1323.0,2.38,662.59
148,CN7,64G 4M,2,16,3118.0,3337.0,4659.0,6281.0,316.0,385.0,353.04,2911.33,7755.95,3793.56,3647.52,7548.81,885.08,434.7,441.44,891.19
149,CN7,64G 4M,2,64,3130.0,3326.0,4222.0,5604.0,312.0,382.0,351.35,2915.67,3870.97,3833.33,7495.13,7720.1,443.78,443.83,882.09,885.48
