,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,1,887.0,1086.0,1643.0,6020.0,1299.0,1494.0,1404.0,1480.4,1456.7,2412.75,2215.87,2253.17,1208.65,2234.16,2044.65,1207.64,2174.48,2157.1,1988.96,1209.3,170.44,283.0,263.35,263.13,142.21,259.05,239.32,142.94,256.7,255.32,235.84,140.25
1,CN8,4G,1,2,879.0,1055.0,1309.0,7671.0,1286.0,1449.0,1387.04,1464.8,2503.03,1939.32,1957.42,2028.83,2299.14,1856.17,1749.15,2385.27,1707.47,1735.5,1763.9,2416.73,276.16,214.2,214.92,222.78,251.49,202.64,190.77,260.84,187.12,188.95,190.25,258.28
2,CN8,4G,1,4,828.0,1029.0,1555.0,6570.0,1304.0,1474.0,1408.0,1488.0,2143.44,1859.93,2121.9,1858.9,1916.95,1928.9,2010.73,1715.12,1896.05,1929.07,1685.42,1891.87,237.11,202.96,233.07,204.85,209.57,211.48,219.03,185.34,207.87,208.17,182.42,206.54
3,CN8,4G,1,8,854.0,1036.0,1810.0,8687.0,1272.0,1442.0,1379.36,1455.2,2200.76,2071.42,2071.92,2146.59,1856.98,1705.46,1839.18,1985.55,1774.54,1757.68,1913.08,1935.37,242.37,225.51,224.67,236.74,201.91,186.43,199.84,214.1,192.99,193.0,206.9,209.11
4,CN8,4G,1,12,823.0,1003.0,1778.0,2069.0,1315.0,1490.0,1411.32,1485.4,2247.46,2198.9,2186.85,2190.99,1975.37,1974.2,1977.61,1998.27,1970.01,1951.56,1950.7,2001.08,245.86,240.42,240.66,240.74,217.32,219.08,216.3,217.35,215.2,213.03,213.52,216.01
5,CN8,4G,1,24,884.0,1106.0,1771.0,1919.0,1295.0,1445.0,1372.52,1452.8,2154.48,2110.18,2129.55,2113.82,1941.77,1895.91,1911.07,1936.51,1786.99,1809.15,1796.26,1811.88,237.02,232.52,233.28,232.49,210.8,209.94,209.34,210.16,196.0,195.78,196.43,197.4
6,CN8,4G,2,1,830.0,1020.0,1430.0,20918.0,1236.0,1443.0,1370.84,2843.6,3504.52,3238.72,4396.91,3409.67,3106.96,3096.96,4222.91,3219.36,2991.56,4094.37,4210.27,3201.3,402.9,377.11,516.08,398.68,358.14,357.62,494.78,376.79,354.19,489.6,492.33,375.03
7,CN8,4G,2,2,823.0,948.0,1172.0,37008.0,1236.0,1422.0,1355.25,2823.4,4130.43,4165.66,3544.26,3861.12,3927.38,4001.04,3342.85,3855.87,3900.69,3361.01,3241.68,3656.54,463.24,476.84,399.84,448.33,444.96,454.08,376.6,434.67,444.7,387.12,365.48,415.31
8,CN8,4G,2,4,807.0,963.0,1444.0,22802.0,1234.0,1477.0,1387.64,2886.0,3989.94,4218.35,3955.4,3919.09,4318.31,4007.45,3796.8,3728.98,3887.23,3332.25,3605.56,3547.39,439.74,463.9,436.62,431.76,472.07,439.0,415.53,410.72,426.15,363.97,396.17,391.96
9,CN8,4G,2,8,824.0,976.0,1647.0,1970.0,1296.0,1426.0,1381.78,2879.0,4147.06,3974.46,3934.15,3912.23,3904.35,3778.34,3837.71,3870.75,3761.61,3780.82,3765.58,3749.81,456.03,434.8,431.03,429.0,427.62,410.5,422.11,423.88,409.73,410.07,409.17,410.22
