,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN9,4G,1,1,830.0,1035.0,1558.0,7058.0,1291.0,1496.0,1430.96,1508.4,1456.7,2412.75,2215.87,2253.17,1208.65,2234.16,2044.65,1207.64,2174.48,2157.1,1988.96,1209.3,170.44,283.0,263.35,263.13,142.21,259.05,239.32,142.94,256.7,255.32,235.84,140.25
1,CN9,4G,1,2,810.0,1026.0,1198.0,4696.0,1309.0,1482.0,1425.28,1504.2,2503.03,1939.32,1957.42,2028.83,2299.14,1856.17,1749.15,2385.27,1707.47,1735.5,1763.9,2416.73,276.16,214.2,214.92,222.78,251.49,202.64,190.77,260.84,187.12,188.95,190.25,258.28
2,CN9,4G,1,4,827.0,1027.0,1424.0,8066.0,1303.0,1483.0,1414.32,1489.6,2143.44,1859.93,2121.9,1858.9,1916.95,1928.9,2010.73,1715.12,1896.05,1929.07,1685.42,1891.87,237.11,202.96,233.07,204.85,209.57,211.48,219.03,185.34,207.87,208.17,182.42,206.54
3,CN9,4G,1,8,850.0,1031.0,1729.0,8341.0,1270.0,1489.0,1397.44,1475.2,2200.76,2071.42,2071.92,2146.59,1856.98,1705.46,1839.18,1985.55,1774.54,1757.68,1913.08,1935.37,242.37,225.51,224.67,236.74,201.91,186.43,199.84,214.1,192.99,193.0,206.9,209.11
4,CN9,4G,1,12,846.0,1018.0,1735.0,1899.0,1322.0,1480.0,1402.64,1481.2,2247.46,2198.9,2186.85,2190.99,1975.37,1974.2,1977.61,1998.27,1970.01,1951.56,1950.7,2001.08,245.86,240.42,240.66,240.74,217.32,219.08,216.3,217.35,215.2,213.03,213.52,216.01
5,CN9,4G,1,24,874.0,1089.0,1706.0,1843.0,1257.0,1474.0,1385.68,1466.6,2154.48,2110.18,2129.55,2113.82,1941.77,1895.91,1911.07,1936.51,1786.99,1809.15,1796.26,1811.88,237.02,232.52,233.28,232.49,210.8,209.94,209.34,210.16,196.0,195.78,196.43,197.4
6,CN9,4G,2,1,807.0,1039.0,1575.0,4479.0,1323.0,1480.0,1414.78,2949.4,3504.52,3238.72,4396.91,3409.67,3106.96,3096.96,4222.91,3219.36,2991.56,4094.37,4210.27,3201.3,402.9,377.11,516.08,398.68,358.14,357.62,494.78,376.79,354.19,489.6,492.33,375.03
7,CN9,4G,2,2,807.0,981.0,1162.0,16142.0,1259.0,1469.0,1392.52,2897.4,4130.43,4165.66,3544.26,3861.12,3927.38,4001.04,3342.85,3855.87,3900.69,3361.01,3241.68,3656.54,463.24,476.84,399.84,448.33,444.96,454.08,376.6,434.67,444.7,387.12,365.48,415.31
8,CN9,4G,2,4,800.0,967.0,1332.0,15452.0,1290.0,1484.0,1405.82,2936.2,3989.94,4218.35,3955.4,3919.09,4318.31,4007.45,3796.8,3728.98,3887.23,3332.25,3605.56,3547.39,439.74,463.9,436.62,431.76,472.07,439.0,415.53,410.72,426.15,363.97,396.17,391.96
9,CN9,4G,2,8,830.0,981.0,1607.0,7510.0,1262.0,1444.0,1377.75,2867.0,4147.06,3974.46,3934.15,3912.23,3904.35,3778.34,3837.71,3870.75,3761.61,3780.82,3765.58,3749.81,456.03,434.8,431.03,429.0,427.62,410.5,422.11,423.88,409.73,410.07,409.17,410.22
