,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,1,936.0,1149.0,1368.0,3175.0,1215.0,1438.0,1346.68,1420.4,2029.4,936.97,2185.24,2029.34,936.6,937.08,2185.05,2029.12,1116.91,2206.99,2203.67,2202.4,253.64,117.14,273.19,253.68,117.19,117.15,273.14,253.64,130.19,266.74,266.67,266.71
1,CN8,4G,1,4,977.0,1172.0,1486.0,3372.0,1208.0,1508.0,1363.34,1432.4,1093.1,2029.52,2184.93,1092.79,2029.16,2028.84,2185.86,1093.44,2209.01,2206.84,2204.15,1110.26,136.62,253.68,273.18,136.65,253.73,253.68,273.14,136.61,266.73,266.74,266.68,130.18
2,CN8,4G,1,16,963.0,1172.0,1457.0,3411.0,1218.0,1500.0,1378.75,1448.8,2185.17,2185.29,1092.6,2185.0,2185.15,2185.17,1092.57,2185.2,2381.31,1287.51,1283.68,2374.44,273.15,273.18,136.65,273.18,273.23,273.19,136.62,273.15,287.45,150.94,150.87,287.43
3,CN8,4G,2,1,968.0,1090.0,1280.0,3913.0,1187.0,1343.0,1275.21,2631.6,2810.39,2966.43,3902.34,2809.64,2810.31,2809.87,3746.46,2810.21,2848.16,3548.85,3546.78,2726.41,351.18,370.7,487.74,351.19,351.25,351.21,468.19,351.17,347.88,435.67,435.61,333.24
4,CN8,4G,2,4,946.0,1067.0,1270.0,3864.0,1192.0,1394.0,1292.25,2627.8,4213.85,3122.34,3277.56,4213.48,3121.48,3121.89,3276.25,4212.71,2977.89,2976.37,2973.4,3908.28,526.72,390.23,409.72,526.75,390.27,390.23,409.51,526.53,363.44,363.45,363.39,480.45
5,CN8,4G,2,16,941.0,1068.0,1273.0,3919.0,1190.0,1355.0,1288.53,2645.0,2813.22,4060.53,3124.94,2811.7,4060.05,4060.38,3123.74,2811.55,3790.42,2852.97,2850.61,2732.02,351.19,507.25,390.24,351.21,507.29,507.25,390.18,351.18,465.23,348.21,348.16,333.55
6,CN8,4G,4,1,894.0,1041.0,1267.0,4735.0,1174.0,1342.0,1282.22,5277.6,6555.94,5619.53,6555.74,6555.19,5619.04,5618.94,6555.05,6554.94,5424.12,6242.51,6238.73,6120.29,819.31,702.32,819.34,819.31,702.35,702.31,819.29,819.3,669.75,772.15,772.08,757.49
7,CN8,4G,4,4,907.0,1051.0,1309.0,4974.0,1145.0,1339.0,1263.5,5197.2,6399.46,7336.32,7491.14,6398.33,6710.86,6712.19,6866.85,5775.02,6482.39,6598.76,6596.65,5657.97,799.81,916.88,936.35,799.82,838.87,838.86,858.29,721.8,801.6,816.42,816.37,699.37
8,CN8,4G,4,16,902.0,1045.0,1263.0,3637.0,1193.0,1332.0,1270.64,5259.4,6711.77,6867.4,5775.87,6711.61,6555.49,6555.8,5619.39,6556.16,6359.32,5305.59,5302.69,6120.5,838.82,858.35,721.83,838.84,819.39,819.35,702.27,819.32,786.76,655.13,655.06,757.48
9,CN8,4G,8,1,975.0,1666.0,9686.0,16345.0,685.0,1339.0,1206.15,8991.6,9922.37,9921.82,10741.02,9921.85,9925.31,9925.94,10744.09,9925.11,9840.85,10657.58,10656.4,9909.46,1239.89,1239.89,1342.24,1239.86,1240.37,1240.38,1342.62,1240.32,1222.84,1325.25,1325.22,1231.9
10,CN8,4G,8,4,954.0,1361.0,10315.0,20002.0,588.0,1340.0,1208.03,8661.6,11185.68,10345.97,10431.83,11241.14,10510.32,10430.32,10431.07,11101.57,10416.46,10297.9,10295.1,11231.12,1397.96,1293.11,1303.78,1404.94,1313.72,1303.64,1303.73,1387.44,1294.57,1279.93,1279.84,1396.91
11,CN8,4G,8,16,933.0,1263.0,6894.0,18992.0,1002.0,1331.0,1252.22,7633.84,10974.34,11793.44,11183.59,10974.59,10931.06,10930.57,10199.44,10203.45,11074.17,10345.36,10342.82,10341.65,1370.39,1472.83,1396.48,1370.45,1365.2,1365.08,1273.61,1274.11,1375.78,1284.76,1284.7,1284.71
12,CN8,4G,16,1,6128.0,22138.0,31143.0,105539.0,173.0,1166.0,554.27,7369.4,12499.93,11999.74,12500.26,12500.16,11842.71,11843.97,12311.2,12343.57,11768.29,12205.16,12202.8,12263.75,1560.61,1498.2,1560.62,1560.63,1478.66,1478.7,1537.12,1541.1,1465.06,1519.69,1519.6,1527.36
13,CN8,4G,16,4,6246.0,20264.0,29046.0,155242.0,183.0,1171.0,560.9,7703.4,12548.34,13033.05,13052.82,12548.4,12832.22,12833.69,12868.41,12365.52,12921.44,12957.0,12955.78,12448.41,1566.63,1627.16,1629.66,1566.65,1602.23,1602.3,1606.72,1543.79,1608.86,1613.36,1613.32,1550.22
14,CN8,4G,16,16,5944.0,20159.0,28495.0,117808.0,178.0,1117.0,584.48,7751.8,13047.57,13011.34,12578.69,13048.16,12827.58,12828.69,12426.34,12896.05,12551.46,12113.22,12111.96,12578.32,1629.0,1624.51,1570.45,1629.09,1601.69,1601.74,1551.54,1610.13,1562.76,1508.16,1508.11,1566.56
15,CN8,8G,1,1,896.0,1123.0,1365.0,25507.0,1212.0,1499.0,1397.8,1465.0,2917.0,1313.37,2771.0,2916.9,1312.79,1313.22,2770.58,2625.78,1433.94,2889.97,2888.38,2741.07,364.23,164.0,346.05,364.25,164.0,163.99,346.01,327.84,172.73,354.78,354.77,336.56
16,CN8,8G,1,4,876.0,1079.0,1306.0,25402.0,1245.0,1531.0,1403.84,1471.8,1459.36,2772.07,2916.9,1459.43,2768.94,2769.29,2917.25,1459.05,2897.06,2894.9,2894.05,1579.91,182.17,346.05,364.23,182.2,345.75,345.75,364.21,182.16,355.16,355.15,355.13,191.29
17,CN8,8G,1,16,914.0,1119.0,1352.0,27106.0,1169.0,1460.0,1364.22,1432.4,2769.13,2917.23,1458.77,2769.19,2917.21,2916.88,1458.91,2771.37,2891.14,1432.06,1429.98,2741.15,345.74,364.25,182.19,345.76,364.28,364.24,182.16,346.02,354.76,172.73,172.69,336.54
18,CN8,8G,2,1,899.0,1003.0,1211.0,24091.0,1187.0,1431.0,1335.63,2704.6,4083.32,4083.6,5541.77,4083.47,3698.74,3699.2,5010.98,3699.22,3809.9,5119.17,5117.76,3804.78,509.86,509.89,691.95,509.89,461.91,461.89,625.7,461.86,469.96,633.58,633.6,469.77
19,CN8,8G,2,4,938.0,1035.0,1217.0,25218.0,1178.0,1357.0,1296.3,2672.4,5395.81,4230.07,4084.19,5395.81,3818.77,3818.71,3699.29,4892.16,3929.48,3808.55,3808.28,4999.64,673.71,528.1,509.9,673.74,476.82,476.79,461.86,610.82,484.86,469.96,469.94,618.9
20,CN8,8G,2,16,925.0,1019.0,1194.0,23357.0,1218.0,1360.0,1303.74,2694.0,4228.24,5541.6,3936.33,4228.82,5010.98,5011.24,3579.78,3818.66,5122.19,3689.77,3687.9,3925.29,527.96,691.94,491.52,528.0,625.76,625.74,446.97,476.76,633.82,455.08,455.04,484.84
21,CN8,8G,4,1,891.0,1020.0,1276.0,31379.0,1124.0,1347.0,1278.65,5263.0,8949.32,7756.93,9068.37,8949.56,7399.23,7399.38,8711.01,8710.84,7509.83,8820.0,8817.69,8817.4,1117.28,968.36,1132.18,1117.31,923.71,923.68,1087.51,1087.48,931.75,1095.61,1095.57,1095.56
22,CN8,8G,4,4,882.0,989.0,1237.0,28521.0,1130.0,1347.0,1273.64,5264.0,7516.4,8948.2,8828.53,7516.25,8828.67,8828.86,8590.31,7397.32,8938.17,8698.01,8696.42,7501.51,938.55,1117.32,1102.41,938.55,1102.43,1102.42,1072.61,923.65,1110.26,1080.48,1080.46,931.39
23,CN8,8G,4,16,869.0,971.0,1221.0,26988.0,1166.0,1364.0,1298.34,5384.2,8709.79,8948.22,7635.25,8709.36,8590.14,8590.26,7278.03,8470.87,8698.62,7386.09,7384.21,8575.47,1087.52,1117.32,953.44,1087.52,1072.64,1072.62,908.76,1057.7,1080.51,916.71,916.7,1065.62
24,CN8,8G,8,1,1224.0,4958.0,19150.0,201117.0,110.0,541.0,392.47,6762.2,12065.05,11962.38,11354.7,11354.85,11851.31,11143.81,11191.74,11191.81,11929.55,11267.74,11265.7,11265.28,1506.45,1493.62,1417.82,1417.84,1479.76,1391.4,1397.39,1397.39,1485.54,1402.99,1402.92,1402.95
25,CN8,8G,8,4,1329.0,5522.0,17275.0,196975.0,244.0,1059.0,790.28,6980.0,12403.44,12403.85,13339.7,12330.78,12278.51,13153.36,13153.63,12144.08,12047.32,12921.19,11848.77,11848.38,1548.62,1548.64,1665.6,1539.59,1533.03,1642.25,1642.26,1516.2,1499.96,1609.21,1475.33,1475.36
26,CN8,8G,8,16,1273.0,4640.0,17970.0,217632.0,118.0,530.0,387.5,6825.4,12278.3,12278.17,12214.55,13079.5,12153.48,12028.49,12028.47,12893.63,12016.65,11890.99,12826.99,12826.79,1533.04,1533.04,1525.13,1633.19,1517.47,1501.84,1501.82,1609.86,1496.16,1480.57,1597.54,1597.6
27,CN8,8G,16,1,8074.0,20578.0,30907.0,283535.0,47.0,483.0,184.14,6717.4,13667.76,13668.84,13667.77,13107.17,13569.77,13549.39,13549.66,13008.94,13325.06,13305.05,12764.98,12766.01,1706.52,1706.68,1706.55,1636.61,1694.3,1691.78,1691.76,1624.24,1661.51,1659.03,1591.74,1591.83
28,CN8,8G,16,4,8100.0,21103.0,32558.0,275566.0,22.0,222.0,96.18,6665.0,13645.25,13644.83,13159.8,13624.53,13551.86,13066.34,13066.19,13513.38,13595.17,13108.67,13554.09,13555.1,1703.71,1703.7,1643.06,1701.18,1692.06,1631.39,1631.38,1687.21,1695.14,1634.46,1690.22,1690.31
29,CN8,8G,16,16,8415.0,21207.0,34105.0,272210.0,49.0,473.0,189.15,6604.0,13159.46,13159.16,13645.38,13625.51,13066.43,13552.18,13552.16,13512.83,12902.65,13390.54,13367.44,13367.89,1643.05,1643.04,1703.74,1701.23,1631.41,1692.09,1692.07,1687.2,1608.66,1669.68,1666.93,1666.99
30,CN8,16G,1,1,868.0,1065.0,1322.0,23777.0,1220.0,1445.0,1363.93,1430.6,3500.47,3500.56,3391.66,1750.96,3391.27,3281.71,3281.99,1750.84,3355.48,3354.57,1712.51,1712.36,437.1,437.11,423.47,218.66,423.48,409.79,409.8,218.61,415.14,415.14,210.27,210.29
31,CN8,16G,1,4,823.0,1010.0,1257.0,25559.0,1176.0,1504.0,1422.75,1492.4,3390.75,3390.88,1641.07,3500.29,3390.74,1641.4,1641.24,3391.26,3465.2,1714.96,3353.4,3353.49,423.42,423.43,204.96,437.09,423.44,204.97,204.95,423.41,428.82,210.36,415.14,415.17
32,CN8,16G,1,16,846.0,998.0,1247.0,24563.0,1218.0,1483.0,1397.25,1466.4,1750.62,1750.83,3498.85,3498.49,1641.49,3389.6,3389.33,3499.79,1717.88,3467.13,3572.69,3572.17,218.61,218.63,436.91,436.88,204.99,423.27,423.23,437.05,210.52,428.99,442.4,442.43
33,CN8,16G,2,1,927.0,1014.0,1168.0,22099.0,1187.0,1362.0,1298.21,2680.0,6465.76,6466.14,4729.32,4825.14,6369.66,4729.33,4729.35,4729.25,6440.47,4799.32,4797.4,4797.49,807.33,807.37,590.51,602.51,795.33,590.51,590.5,590.48,800.46,595.65,595.6,595.63
34,CN8,16G,2,4,936.0,1022.0,1175.0,22047.0,1177.0,1370.0,1294.76,2666.2,4920.39,4920.42,6562.29,4920.72,4823.68,6464.51,6464.74,4922.52,4800.16,6342.29,4894.51,4894.04,614.42,614.43,819.41,614.43,602.34,807.21,807.21,614.59,595.64,788.39,607.68,607.69
35,CN8,16G,2,16,926.0,1022.0,1188.0,22361.0,1178.0,1381.0,1296.91,2673.6,4825.38,4825.73,4729.66,6465.5,4632.2,4728.91,4729.14,6272.38,4702.47,4798.41,6340.54,6340.06,602.54,602.56,590.51,807.35,578.46,590.5,590.5,783.24,583.54,595.58,788.32,788.34
36,CN8,16G,4,1,907.0,1012.0,1593.0,34027.0,1058.0,1364.0,1252.08,5100.4,10559.57,10559.61,10473.69,8853.49,10387.51,10387.29,10388.22,8766.84,10366.84,10281.01,8744.73,8744.69,1318.51,1318.52,1307.8,1105.48,1297.09,1297.05,1297.08,1094.71,1291.11,1280.42,1088.73,1088.78
37,CN8,16G,4,4,909.0,1051.0,3534.0,33712.0,1040.0,1367.0,1247.14,5130.6,10722.95,10722.96,9179.13,10637.43,10722.09,9178.23,9178.99,10636.37,10540.64,8909.84,10289.78,10289.93,1338.81,1338.82,1146.07,1328.13,1338.8,1146.02,1146.05,1328.06,1312.61,1109.16,1281.57,1281.62
38,CN8,16G,4,16,884.0,999.0,1671.0,35232.0,1079.0,1364.0,1275.41,5243.8,8844.47,8844.3,10473.78,10225.54,8843.65,10470.99,10471.76,10224.8,8737.43,10194.83,10115.88,10116.16,1104.35,1104.34,1307.82,1276.82,1104.33,1307.52,1307.56,1276.76,1087.62,1269.69,1260.02,1260.07
