,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN8,4G,1,12,812.0,1052.0,1788.0,1971.0,1280.0,1493.0,1414.72,1487.6,1960.6,1937.41,1927.28,1920.45,1925.0,1923.91,1926.98,1927.34,1933.52,1962.92,1934.41,1918.11,208.67,208.4,208.33,208.49,208.15,208.12,208.27,208.45,208.35,208.68,208.74,208.53
1,CN8,4G,2,12,861.0,1033.0,1679.0,2092.0,1244.0,1450.0,1363.39,2819.4,3921.78,4029.84,4058.43,3922.7,4030.31,4022.82,4004.84,4032.87,3806.62,3854.77,3862.75,3798.58,422.02,434.37,435.67,422.86,435.03,435.42,434.45,434.59,408.9,418.15,416.88,409.45
2,CN8,4G,4,12,1000.0,1224.0,1789.0,2835.0,1198.0,1354.0,1284.3,5321.6,7178.49,7237.1,7169.37,7172.13,7034.51,6969.87,6899.87,6919.51,6325.42,6326.91,6368.91,6374.36,837.8,837.91,836.97,837.74,793.11,793.5,791.39,790.94,726.63,727.66,727.81,726.33
3,CN8,4G,8,12,1283.0,17698.0,29177.0,31431.0,429.0,1340.0,818.78,6489.4,9549.91,9748.33,9496.13,9678.32,9611.13,9552.59,9485.45,9578.63,9606.08,9694.4,9680.62,9821.58,1122.03,1145.2,1128.68,1150.02,1118.82,1122.41,1116.06,1126.08,1140.42,1148.14,1147.84,1154.43
4,CN8,4G,16,12,21627.0,37487.0,47134.0,57619.0,122.0,891.0,255.14,4839.0,10591.05,10600.45,10588.63,10388.71,10321.98,10379.65,10388.49,10436.75,10115.16,10072.64,10084.54,10265.17,1225.08,1221.92,1223.97,1217.84,1186.64,1197.2,1197.56,1191.95,1170.72,1174.62,1175.06,1174.54
5,CN8,8G,1,12,781.0,990.0,1637.0,1942.0,1300.0,1548.0,1444.29,1515.6,2794.16,2819.9,2764.65,2771.59,2758.56,2825.86,2784.98,2783.53,2790.5,2822.47,2803.24,2779.8,295.95,296.68,294.97,296.21,295.86,297.29,296.27,296.34,296.39,296.7,297.49,295.85
6,CN8,8G,2,12,815.0,961.0,1588.0,1906.0,1262.0,1485.0,1388.39,2905.8,5543.94,5782.44,5581.49,5540.67,5737.42,5727.18,5792.87,5706.84,5186.01,5223.01,5147.03,5183.18,592.64,592.09,592.72,591.85,591.45,593.03,591.86,591.9,535.48,535.79,533.94,534.1
7,CN8,8G,4,12,981.0,1185.0,1887.0,3765.0,1196.0,1363.0,1296.58,5383.6,9452.4,9584.92,9447.44,9340.96,9102.76,9271.63,8896.56,9080.61,8871.6,8992.81,8969.95,9028.81,1082.74,1069.14,1085.33,1076.69,1015.92,1030.12,999.57,1015.92,994.29,993.96,1019.28,1031.39
8,CN8,8G,8,12,2015.0,24406.0,25874.0,27184.0,475.0,1329.0,682.6,5597.0,10856.13,10793.94,10707.79,10835.61,10689.93,11006.19,11047.35,10750.02,10754.65,10719.18,10703.25,10810.48,1299.34,1288.75,1281.11,1285.5,1277.59,1294.38,1301.84,1287.03,1289.87,1286.59,1285.55,1293.46
9,CN8,8G,16,12,24091.0,39689.0,49965.0,56256.0,111.0,940.0,227.96,4481.6,11178.53,11115.05,11181.62,10945.16,10939.11,10925.64,10982.12,10966.0,10841.48,11001.11,11010.76,10999.81,1288.2,1292.57,1308.67,1269.47,1293.33,1264.6,1268.74,1293.24,1245.11,1258.04,1258.83,1255.47
