,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN10,4G,1,12,799.0,1054.0,1778.0,2358.0,1313.0,1503.0,1430.12,1511.2,1967.65,2059.83,2026.51,2075.23,2070.53,2042.48,2067.91,2051.8,2108.18,1993.69,1994.45,2139.45,210.61,222.58,213.93,222.89,222.62,222.79,222.71,222.64,227.26,216.45,215.67,227.41
1,CN10,4G,2,12,844.0,1055.0,1738.0,4774.0,1244.0,1458.0,1376.65,2858.4,3925.12,3925.34,3941.19,3937.76,3940.37,3904.89,3878.48,3876.67,3819.95,3767.2,3746.11,3807.46,419.3,421.92,423.1,422.83,422.09,422.23,422.46,420.73,409.69,409.4,406.44,408.24
2,CN10,4G,4,12,1014.0,1266.0,1725.0,2171.0,1172.0,1343.0,1275.24,5247.8,7463.64,7546.29,7349.58,7341.79,6785.14,6702.07,6628.21,6636.93,6349.74,6226.05,6236.69,6325.39,866.44,876.6,864.41,855.46,787.0,756.55,774.59,767.78,737.31,734.76,742.55,744.52
3,CN10,4G,8,12,1309.0,23921.0,29465.0,36543.0,402.0,1329.0,799.99,6458.6,9667.84,9707.58,9639.26,9606.39,9475.75,9524.5,9351.45,9425.97,9308.62,9416.56,9280.76,9404.72,1141.5,1136.57,1132.35,1135.28,1100.24,1112.55,1101.31,1108.86,1104.44,1127.23,1107.46,1120.75
4,CN10,4G,16,12,23095.0,41157.0,51328.0,60346.0,139.0,1123.0,303.53,4820.6,10272.45,10363.55,10200.7,10170.59,10343.19,10381.94,10101.09,10043.09,9995.25,9931.28,10015.03,9873.43,1200.3,1204.29,1195.05,1193.63,1185.16,1196.04,1186.62,1177.93,1189.43,1190.9,1192.34,1183.14
5,CN10,8G,1,12,782.0,1001.0,1725.0,2686.0,1305.0,1547.0,1447.66,1520.6,2774.74,2952.73,2828.72,2623.84,2754.87,2755.33,2845.84,2695.64,2725.08,2712.87,2606.97,2744.99,296.69,310.98,298.69,279.98,291.38,290.53,305.93,289.94,290.06,291.43,275.57,291.33
6,CN10,8G,2,12,840.0,1003.0,1581.0,1909.0,1273.0,1475.0,1375.28,2849.4,5674.37,5823.0,5672.7,5786.93,5800.62,5672.35,5681.16,5495.42,5365.04,5172.54,5384.43,5309.29,606.21,606.23,605.63,620.04,605.49,589.2,605.84,589.43,554.92,556.01,557.25,570.13
7,CN10,8G,4,12,1008.0,1263.0,3688.0,7414.0,1083.0,1356.0,1272.13,5226.2,9038.23,9065.6,8953.69,8986.59,8918.59,8746.87,8712.35,8689.69,8634.45,8447.3,8534.54,8504.41,1075.61,1063.28,1061.8,1051.89,1035.98,1010.76,1035.49,1012.42,1031.4,1008.55,1020.62,1021.25
8,CN10,8G,8,12,7579.0,19805.0,25611.0,33161.0,359.0,1331.0,606.18,4908.6,10063.57,10151.18,10149.57,9863.29,10041.1,10324.77,10035.16,10087.61,9835.8,9920.42,9963.71,9812.56,1195.29,1181.33,1209.2,1166.16,1174.45,1191.27,1184.46,1187.36,1185.68,1188.32,1191.51,1180.49
9,CN10,8G,16,12,28705.0,45246.0,56570.0,66637.0,72.0,707.0,166.57,4305.8,10383.49,10416.21,10271.7,10410.32,10453.42,10461.58,10254.69,10263.45,10187.23,10107.98,10158.16,10241.47,1223.25,1223.84,1205.39,1229.86,1214.02,1222.13,1211.16,1202.09,1218.29,1207.76,1199.17,1212.86
10,CN10,16G,1,12,754.0,886.0,1355.0,1906.0,1278.0,1564.0,1468.63,1539.8,3489.71,3496.86,3522.14,3482.91,3483.94,3449.68,3423.85,3405.48,3328.93,3324.75,3484.09,3342.86,375.01,375.53,375.46,373.91,370.61,369.46,369.08,369.92,356.28,356.63,358.18,356.56
11,CN10,16G,2,12,810.0,936.0,1267.0,1794.0,1250.0,1505.0,1407.86,2938.4,6471.3,6503.95,6501.32,6496.09,6359.74,6499.18,6417.88,6387.56,6420.27,6412.26,7073.81,6490.51,694.99,696.23,695.92,694.63,678.62,695.04,693.4,693.67,686.05,686.51,709.62,686.84
12,CN10,16G,4,12,1309.0,2785.0,7066.0,11318.0,715.0,1373.0,1145.76,4680.2,9973.1,10025.3,9843.53,10035.66,10009.16,10085.22,10044.04,9838.59,9589.67,9633.2,9584.86,9434.94,1177.81,1175.29,1172.2,1188.68,1186.27,1188.37,1187.1,1171.71,1150.09,1162.49,1136.02,1147.17
13,CN10,16G,8,12,9024.0,19005.0,26765.0,35258.0,381.0,1346.0,566.2,4678.0,10795.35,10818.17,10762.48,10728.91,10738.44,10818.54,10669.4,10738.99,10357.96,10565.85,10539.46,10413.41,1279.44,1280.6,1277.3,1282.67,1271.7,1283.61,1264.63,1269.11,1242.89,1273.26,1257.59,1257.35
