,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN7,4G,1,12,815.0,1089.0,1824.0,1945.0,1357.0,1480.0,1427.28,1504.6,2065.42,1971.24,1851.98,1988.27,1853.94,1966.13,1978.04,1976.14,1909.38,1976.9,1906.38,1885.65,221.3,211.15,199.72,210.8,199.55,210.34,210.65,210.07,203.61,212.29,203.56,203.63
1,CN7,4G,2,12,858.0,1036.0,1791.0,2250.0,1278.0,1432.0,1364.88,2857.2,4019.65,4059.1,4037.96,4052.57,4044.74,3969.1,4063.42,4233.21,3585.56,3554.03,3547.43,3491.93,433.56,435.82,434.27,434.86,434.17,423.35,434.64,456.29,384.15,385.04,385.41,375.41
2,CN7,4G,4,12,1027.0,1322.0,1873.0,2684.0,1212.0,1351.0,1282.99,5256.2,7179.15,7213.77,7255.83,7089.01,6666.21,6682.0,6541.23,6639.5,6238.69,6227.4,6199.98,6201.16,864.58,864.96,865.23,851.44,777.0,768.4,766.55,767.68,747.23,747.36,746.95,745.72
3,CN7,4G,8,12,1119.0,28652.0,32506.0,33240.0,424.0,1331.0,836.62,6810.2,8775.31,8814.91,8778.31,8798.8,8525.09,8535.09,8548.65,8597.45,8547.57,8730.09,8827.79,8611.48,1055.32,1053.24,1056.26,1054.71,1024.55,1028.3,1028.87,1036.64,1032.82,1048.85,1066.27,1041.35
4,CN7,4G,16,12,28076.0,34236.0,53242.0,95316.0,213.0,1144.0,335.2,5433.6,9768.86,9846.53,9795.88,9846.34,9755.77,9708.59,9724.56,9658.81,9774.03,9724.73,9752.96,9713.69,1179.02,1188.63,1188.52,1191.3,1174.13,1168.09,1171.32,1167.73,1187.71,1176.1,1181.92,1179.89
5,CN7,8G,1,12,773.0,1017.0,1758.0,2012.0,1287.0,1550.0,1454.76,1527.0,2745.4,2744.08,2734.83,2716.8,2717.35,2699.41,2723.55,2706.28,2722.09,2717.87,2758.75,2746.16,291.91,292.27,291.77,291.57,291.53,292.06,291.04,292.11,291.1,291.84,292.29,293.57
6,CN7,8G,2,12,840.0,986.0,1663.0,2109.0,1252.0,1457.0,1367.83,2845.6,5339.76,5309.94,5319.42,5498.36,5289.21,5311.48,5360.26,5294.38,5238.58,5248.73,5386.93,5213.43,569.02,568.25,569.52,568.66,568.3,568.38,567.62,567.22,558.34,555.77,558.39,556.56
7,CN7,8G,4,12,1022.0,1276.0,1739.0,2278.0,1175.0,1372.0,1283.9,5265.2,9080.14,8931.02,8920.27,8994.9,8507.84,8561.59,8561.49,8681.05,8318.5,8471.6,8560.05,8380.39,1084.2,1060.9,1061.15,1058.18,1011.28,1021.05,1020.48,1031.2,1008.61,1023.37,1035.01,1011.18
8,CN7,8G,8,12,2679.0,23567.0,29308.0,53294.0,424.0,1315.0,638.28,5300.6,9274.31,9305.37,9460.07,9583.46,9471.27,9618.59,9524.07,9478.23,9504.98,9421.98,9404.64,9505.5,1114.7,1120.99,1141.41,1146.49,1138.51,1158.78,1150.36,1138.29,1149.11,1137.27,1135.23,1148.41
9,CN7,8G,16,12,21627.0,41052.0,63701.0,89444.0,182.0,1167.0,286.19,4768.4,10334.57,10303.07,10274.27,10409.71,10282.69,10409.3,10400.94,10285.62,10370.77,10281.73,10257.11,10352.36,1260.27,1256.9,1250.44,1261.08,1256.26,1268.64,1270.15,1256.17,1268.9,1254.44,1256.86,1265.28
