,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN7,4G,1,12,823.0,1115.0,1850.0,2048.0,1323.0,1490.0,1414.88,1495.4,1943.43,1971.33,1917.11,1946.35,1939.86,1962.6,1962.61,1958.39,1967.32,1928.67,1941.68,1954.67,211.09,211.35,210.85,210.85,210.93,209.51,210.61,210.99,210.89,210.86,211.01,210.98
1,CN7,4G,2,12,961.0,1185.0,1807.0,2112.0,1279.0,1434.0,1355.01,2786.8,3766.11,3712.05,3735.92,3748.83,3757.05,3764.99,3745.74,3688.13,3277.33,3259.19,3240.63,3241.71,398.23,397.16,398.4,398.29,399.52,398.02,399.11,396.91,348.63,348.4,348.32,348.22
2,CN7,4G,4,12,886.0,1069.0,1686.0,2046.0,1249.0,1437.0,1365.6,5678.0,5369.23,5324.02,5412.67,5314.65,5509.01,5534.28,5538.68,5460.28,5753.75,5896.18,5978.64,5945.8,564.48,561.83,570.72,564.91,582.53,582.83,586.36,580.22,605.13,621.62,632.85,627.52
3,CN7,4G,8,12,21837.0,23200.0,24301.0,24720.0,225.0,1370.0,385.79,3134.6,6624.13,6197.65,6465.46,6485.91,6146.82,6229.28,6478.18,6262.88,6652.03,6308.47,6216.13,6293.75,639.78,638.1,627.71,638.56,632.64,643.48,642.35,647.55,656.59,644.02,645.11,652.08
4,CN7,4G,16,12,43568.0,76861.0,100349.0,133693.0,0.0,0.0,0.0,2363.2,6245.3,6139.59,6976.16,6203.97,5995.78,6037.87,6035.71,6184.49,6838.06,6108.47,6037.41,6011.67,617.81,618.84,625.77,614.17,611.78,610.4,610.31,612.53,614.03,615.54,611.81,610.97
5,CN7,8G,1,12,763.0,927.0,1811.0,1974.0,1328.0,1531.0,1451.53,1523.2,2860.6,2842.47,2929.71,2831.3,2818.19,2767.15,2759.12,2847.93,2809.93,2803.94,2748.8,2735.69,305.51,304.37,305.3,303.66,299.35,298.03,298.78,298.26,297.32,299.05,297.43,297.47
6,CN7,8G,2,12,969.0,1165.0,1719.0,2019.0,1243.0,1444.0,1352.15,2809.6,5250.89,5240.42,5517.82,5401.99,5135.69,5151.37,5301.95,5377.39,4919.28,4822.21,4752.56,4803.95,548.03,557.17,558.26,555.8,547.07,546.9,560.89,548.07,507.55,509.52,507.32,507.43
7,CN7,8G,4,12,1097.0,19556.0,35809.0,61866.0,386.0,1453.0,844.56,3430.2,6359.51,6208.98,6340.69,6281.18,6303.47,6345.41,6406.39,6747.05,6866.51,6402.93,6491.95,6508.95,656.75,653.93,647.1,640.61,658.86,665.58,666.22,674.04,680.29,672.61,680.01,677.29
8,CN7,8G,8,12,21207.0,44197.0,55208.0,103075.0,158.0,1397.0,306.9,2511.4,6337.28,6238.93,6344.56,6348.61,6162.91,6252.99,6240.32,6580.44,6670.83,6185.6,6179.61,6234.6,649.2,648.14,651.62,650.49,640.67,645.22,645.36,652.9,643.27,639.04,641.27,641.68
9,CN7,8G,16,12,46714.0,75183.0,104543.0,119223.0,0.0,0.0,0.0,2163.2,6151.56,6168.27,6347.41,6264.54,6233.27,6215.6,6180.88,6217.96,6211.88,6216.76,6216.44,6121.77,627.05,631.96,643.21,633.54,637.64,631.46,631.85,633.57,630.73,634.67,633.73,625.53
10,CN7,16G,1,12,763.0,892.0,1332.0,1960.0,1345.0,1537.0,1457.82,1529.6,3337.91,3467.89,3550.38,3499.49,3336.08,3394.26,3342.82,3378.19,3270.6,3273.35,3302.08,3470.53,356.87,375.04,375.98,375.9,359.98,360.02,360.4,360.92,351.71,352.0,351.41,368.8
11,CN7,16G,2,12,956.0,1148.0,1542.0,1948.0,1225.0,1454.0,1343.22,2797.6,6133.81,6045.46,6155.59,6116.45,6086.21,6090.7,6067.65,6087.43,6138.33,6084.05,6216.45,6144.13,643.57,644.32,645.43,644.33,643.1,644.04,643.31,644.59,653.04,651.52,655.78,653.73
12,CN7,16G,4,12,1316.0,32087.0,45037.0,51433.0,326.0,1442.0,619.41,2496.6,6243.12,6237.28,6315.95,6395.41,6333.56,6359.2,6374.29,6350.18,6374.82,6355.75,6310.68,6313.57,650.33,657.87,659.67,666.45,664.99,665.73,664.3,665.18,664.29,664.63,663.56,663.45
13,CN7,16G,8,12,24877.0,45141.0,56256.0,61813.0,168.0,1384.0,276.49,2264.2,6411.51,6587.61,6522.81,6529.23,6547.51,6435.59,6532.92,6354.28,6463.91,6342.35,6514.84,6491.76,656.27,659.77,663.57,664.68,664.1,652.26,671.7,652.76,662.03,652.03,652.82,660.27
14,CN7,16G,16,12,47239.0,69993.0,98461.0,120272.0,0.0,0.0,0.0,2044.2,6574.81,6839.22,6347.68,6807.52,6526.97,6480.42,6365.45,6360.04,6512.39,6952.2,7064.49,6895.8,631.11,632.97,629.73,628.5,630.41,622.6,629.33,629.99,631.43,625.18,629.44,634.12
15,CN7,32G,1,12,740.0,815.0,1159.0,1896.0,1340.0,1551.0,1471.89,1543.8,4193.94,4119.81,4056.85,4081.59,3952.76,4018.1,3898.46,3931.48,4005.02,3888.52,3903.73,4025.68,426.17,424.75,425.42,425.15,413.01,413.85,412.72,413.4,409.72,409.16,410.69,409.21
16,CN7,32G,2,12,1182.0,1775.0,21417.0,31431.0,744.0,1456.0,1181.71,2446.6,6662.15,6589.5,6457.52,6409.38,6615.07,6589.66,6650.1,6652.91,6611.2,6563.66,6541.46,6905.4,659.99,660.14,660.44,660.7,682.07,681.99,682.31,684.33,675.88,676.61,677.18,675.89
17,CN7,32G,4,12,3169.0,30671.0,43149.0,50699.0,314.0,1396.0,549.84,2260.2,6415.24,6284.93,6520.94,6458.74,6838.53,6460.61,6353.07,6374.4,6420.89,6233.87,6512.12,6625.85,633.34,640.62,657.29,650.44,658.46,657.99,650.23,652.17,649.19,633.58,659.82,658.96
18,CN7,32G,8,12,25350.0,45875.0,57515.0,97465.0,148.0,1411.0,255.56,2111.8,6595.6,6874.38,6520.36,6888.28,7095.02,6575.44,6964.71,6624.23,6521.21,6843.72,6574.07,7052.94,642.77,650.74,642.68,647.79,643.57,649.56,645.69,642.88,646.1,650.22,642.17,638.03
19,CN7,32G,16,12,49650.0,73348.0,103075.0,130338.0,0.0,0.0,0.0,1981.4,7391.49,7456.66,7449.02,7207.95,7425.48,7285.46,7648.44,7308.58,7324.13,7487.97,7113.17,7421.17,640.68,633.15,636.22,636.77,637.31,637.26,638.91,635.54,642.92,635.37,627.53,629.7
