,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN9,4G,1,12,832.0,1085.0,1693.0,1833.0,1331.0,1446.0,1404.44,1478.4,2093.43,2091.37,2088.52,2103.11,2123.23,2074.94,2140.89,2121.39,2087.13,2173.5,1981.15,2094.51,214.86,215.61,214.92,215.18,215.84,215.08,216.12,216.06,215.57,224.1,204.55,215.26
1,CN9,4G,2,12,856.0,1031.0,1673.0,1945.0,1235.0,1446.0,1350.85,2815.8,3962.8,3908.82,3917.4,3955.6,3994.52,3984.74,3962.89,3992.25,3826.41,3872.99,3855.77,3847.68,408.38,407.02,407.69,408.51,408.52,407.84,408.35,407.99,395.05,394.62,395.06,395.01
2,CN9,4G,4,12,941.0,1145.0,1875.0,2710.0,1183.0,1372.0,1302.48,5389.0,7305.3,7549.48,7495.55,7310.06,7207.2,7053.03,7014.62,7073.42,6338.65,6345.03,6459.61,6291.17,876.84,898.36,898.84,875.54,846.87,836.33,827.29,836.99,763.39,763.59,773.63,754.65
3,CN9,4G,8,12,1221.0,11806.0,21050.0,547908.0,330.0,1042.0,696.79,6488.4,8860.88,8712.89,8851.12,9246.03,8694.7,8800.55,8689.63,9034.42,8697.19,8805.5,8781.56,8968.02,1065.97,1044.87,1063.82,1109.26,1043.77,1060.45,1043.97,1084.5,1050.88,1060.03,1058.5,1079.24
4,CN9,4G,16,12,7360.0,34000.0,427609.0,939524.0,0.0,0.0,0.0,5280.8,10549.35,10644.94,10607.71,10429.35,10373.9,10483.32,10515.58,10394.35,10135.42,10064.2,10261.67,10128.97,1260.92,1272.32,1267.88,1244.63,1239.15,1255.74,1254.27,1244.62,1212.94,1202.3,1228.31,1211.23
5,CN9,8G,1,12,779.0,984.0,1637.0,1909.0,1320.0,1537.0,1447.6,1519.0,2900.03,2927.2,2945.56,2901.83,2878.97,2860.85,2856.06,2842.08,2836.02,2852.4,2832.33,2864.31,290.0,288.49,289.38,289.19,285.03,285.37,284.63,284.7,284.23,284.49,284.19,283.66
6,CN9,8G,2,12,836.0,989.0,1581.0,1869.0,1245.0,1471.0,1378.89,2873.4,5993.34,6087.29,5972.81,5968.26,6008.65,5990.76,6028.72,6001.78,5547.63,5524.32,5506.42,5533.85,590.19,593.16,591.87,590.79,591.53,591.62,591.8,591.31,545.55,545.22,543.9,545.19
7,CN9,8G,4,12,948.0,1162.0,1857.0,3454.0,1184.0,1374.0,1306.21,5400.0,9359.29,8969.77,9039.73,9029.64,8458.15,8453.43,8259.19,8327.52,8660.37,8650.56,8475.92,8538.31,1122.54,1076.21,1085.17,1084.17,1016.73,1016.55,990.08,1003.22,1043.42,1042.6,1017.98,1028.18
8,CN9,8G,8,12,2032.0,10728.0,95211.0,786432.0,26.0,258.0,134.79,5274.2,10036.53,10471.81,10219.48,10295.65,10289.36,10296.18,10423.59,10240.04,10014.39,10025.58,10083.87,9961.76,1204.29,1258.7,1227.26,1239.06,1237.78,1237.2,1252.17,1228.71,1203.27,1207.6,1213.01,1195.95
9,CN9,8G,16,12,6921.0,27630.0,456760.0,979789.0,0.0,0.0,0.0,4996.2,11210.32,11116.71,11204.97,11198.56,11069.84,11069.56,10980.03,11100.5,10901.22,10869.36,10865.79,10925.75,1331.05,1317.28,1330.28,1328.8,1317.69,1318.34,1306.09,1318.24,1298.83,1294.37,1288.23,1295.57
