,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN10,32G,1,12,728.0,804.0,1103.0,1788.0,1351.0,1574.0,1488.94,1561.4,4152.75,4065.63,4116.91,4143.28,4099.39,4080.15,4063.26,4049.82,4027.76,3798.46,3996.83,4195.92,435.0,434.26,435.22,435.6,428.08,428.49,428.84,428.3,422.65,402.46,422.18,442.81
1,CN10,32G,2,12,1142.0,1880.0,2272.0,2495.0,599.0,1501.0,1305.53,2720.8,7260.8,7122.37,7230.82,7231.06,7328.14,7097.95,7049.27,7082.99,6885.46,6998.3,7030.63,7038.11,758.51,757.48,759.97,759.07,766.39,747.41,747.31,749.28,725.19,743.39,742.87,742.43
2,CN10,32G,4,12,1486.0,2138.0,6564.0,14110.0,651.0,1358.0,1105.87,4597.6,10618.37,10732.11,10552.99,10541.88,10367.04,10514.23,10532.01,10628.03,10554.57,10384.53,10518.83,10643.3,1293.88,1310.93,1291.45,1291.47,1260.11,1290.03,1290.33,1305.43,1291.07,1273.55,1290.3,1306.79
3,CN10,32G,8,12,3726.0,26555.0,37303.0,57855.0,309.0,1336.0,604.25,4980.4,11937.16,11917.41,11773.65,11856.75,11918.11,11908.28,11830.45,11903.86,11916.53,11845.58,11774.24,11843.6,1465.91,1465.46,1446.18,1456.85,1463.83,1462.89,1453.99,1461.88,1464.56,1456.15,1447.13,1455.94
4,CN10,32G,16,12,20107.0,42730.0,79587.0,126982.0,78.0,724.0,173.1,4688.6,11678.73,11913.92,11664.04,11795.56,11883.42,11704.65,11872.19,11764.74,11773.06,11887.88,11652.35,11947.77,1427.29,1457.63,1426.6,1444.88,1452.46,1430.95,1452.15,1438.82,1441.57,1454.48,1427.07,1462.7
