1023-1255
CN9,32G,1,12,1,717,799,1221,1745,1312,1564,1489.05,1561,4117.51,3991.52,4033.02,4031.36,429.24,427.56,426.59,426.9,4061.09,4110.76,4010.04,4063.74,428.97,431.2,427.21,427.34,3858.71,3875.24,3882.69,3915.25,411.09,411.6,412.53,411.78
CN9,32G,1,12,2,758,865,1188,1696,1296,1562,1472.84,1545,4039.48,4029.24,4030.94,4017.81,427.29,425.75,425.76,427.6,4029.52,4055.07,4049.73,4046.7,428.24,427.06,427.11,427.15,3888.83,3908.02,3848.74,3854.51,410.55,411.48,410.47,409.73
CN9,32G,1,12,3,725,824,1221,1778,1302,1566,1479.64,1552,4037.02,4032.53,4086.92,4007.8,426.67,426.56,426.62,425.8,3859.35,3850.7,3879.82,3894.83,410.95,411.0,411.74,410.83,3904.22,3886.98,3886.25,3854.85,410.79,410.52,411.08,411.66
CN9,32G,1,12,4,742,816,1188,1795,1274,1564,1478.82,1551,4222.95,4174.28,4231.6,4213.15,443.66,443.74,444.07,446.23,4008.76,4055.16,4012.63,4064.25,425.88,427.26,426.17,427.38,4066.68,4056.84,4043.7,4127.81,428.1,429.09,426.86,429.37
CN9,32G,1,12,5,742,816,1237,1860,1302,1532,1451.38,1522,4115.4,4011.63,4090.54,4048.64,427.84,427.85,427.92,428.04,4078.8,4094.39,3963.17,4066.91,427.04,427.73,426.81,428.77,3984.25,3894.18,3876.08,3929.23,412.41,411.43,411.34,412.36
CN9,32G,2,12,1,1156,1876,2311,2540,684,1488,1264.43,2635,7061.6,7897.74,6969.94,7075.47,736.94,833.83,737.95,739.13,7002.06,7023.84,7104.55,7103.03,738.32,742.04,743.1,742.92,6013.61,6718.2,6714.43,6793.04,627.44,717.34,716.54,716.55
CN9,32G,2,12,2,996,1631,1876,2024,656,1474,1305.66,2698,7329.69,7208.96,7254.51,7401.65,765.11,765.62,766.71,766.74,7018.87,6959.45,7087.73,7076.4,741.02,739.73,741.17,741.89,7128.43,6957.38,7025.39,7040.55,745.09,736.74,741.24,741.25
CN9,32G,2,12,3,930,1172,1418,1745,886,1534,1376.11,2871,7312.15,7158.24,7291.13,7255.09,765.01,762.85,768.53,764.53,7268.39,7169.28,7243.41,7254.66,764.89,763.87,762.53,768.09,7048.18,6982.92,6987.1,7012.43,741.8,739.77,738.64,738.7
CN9,32G,2,12,4,1156,2180,2638,2900,538,1490,1273.37,2649,7020.37,6984.37,7055.62,6983.8,738.18,740.2,741.58,738.28,6947.89,6916.64,7066.61,7008.12,737.26,739.7,738.58,739.35,7032.09,7027.46,7050.2,6953.1,742.54,741.4,739.16,739.45
CN9,32G,2,12,5,1205,1844,2212,2507,640,1472,1272.61,2620,7103.1,6969.68,7021.51,7002.44,740.07,737.99,740.14,740.81,6966.3,6954.71,6998.66,7094.26,740.66,740.1,739.05,741.33,7109.46,7007.74,6934.98,7001.21,742.97,740.21,737.98,740.06
