,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN12,4G ,1,1,1040.0,1191.0,1489.0,3189.0,1105.0,1478.0,1286.17,1362.4,3378.22,3379.27,2285.64,2285.49,3426.68,3428.43,2334.19,2332.96,2941.45,2162.21,2162.49,2942.18,422.73,422.65,286.18,286.22,428.81,429.05,292.45,292.29,368.13,270.79,270.91,368.24
1,CN12,4G ,1,2,1000.0,1211.0,1499.0,2441.0,1116.0,1442.0,1305.04,1380.0,2831.53,2830.77,3377.04,2831.91,2798.52,2800.08,2799.88,2331.42,2553.37,3021.77,2553.56,2008.3,354.38,354.3,422.55,354.4,350.25,350.47,350.41,291.74,319.36,378.06,319.69,251.21
2,CN12,4G ,1,4,1018.0,1214.0,1614.0,2304.0,1112.0,1478.0,1304.83,1377.4,3024.54,2710.41,2790.37,2480.46,3073.58,2801.26,2839.12,2799.75,2551.87,2592.83,2280.73,2552.74,378.35,339.25,349.1,310.18,384.39,350.47,355.29,350.26,319.35,324.43,285.55,319.47
3,CN12,4G ,1,8,987.0,1240.0,1925.0,2317.0,1086.0,1472.0,1301.12,1376.6,2653.02,2672.98,2556.94,2790.86,2855.19,2604.18,2605.02,2718.81,2653.67,2458.5,2554.64,2652.18,331.77,334.14,319.57,348.86,357.01,325.53,325.48,339.95,331.55,307.37,319.68,331.64
4,CN12,4G ,1,12,1135.0,1411.0,1951.0,2395.0,1098.0,1374.0,1261.93,1326.4,2743.59,2745.65,2744.83,2745.72,2627.56,2627.88,2629.61,2628.77,2462.69,2464.84,2466.3,2464.05,343.04,342.96,343.02,343.07,328.41,328.63,328.57,328.43,307.9,308.1,308.22,308.01
5,CN12,4G ,1,24,1365.0,1683.0,2237.0,2887.0,1078.0,1308.0,1189.26,1263.0,2635.43,2635.51,2635.04,2636.63,2600.6,2602.28,2601.66,2599.31,2433.05,2438.31,2437.83,2436.11,329.2,329.12,329.17,329.23,324.75,324.97,324.91,324.76,304.35,304.53,304.67,304.46
6,CN12,4G ,2,1,901.0,1155.0,1404.0,9559.0,1134.0,1439.0,1342.96,2799.6,5406.52,5405.46,5407.1,5406.53,5453.73,5454.16,5454.44,5452.48,4693.89,4692.76,4694.73,4694.98,675.92,675.84,675.9,675.96,681.8,682.03,681.96,681.8,586.58,586.77,586.89,586.68
7,CN12,4G ,2,2,899.0,1126.0,1407.0,2657.0,1140.0,1422.0,1342.07,2785.8,5167.0,4541.18,5089.56,5169.93,5215.15,5605.9,5135.39,5057.13,4102.04,4984.28,4632.65,4572.61,645.94,567.82,636.16,645.97,651.48,700.45,641.86,631.96,513.02,622.93,579.15,571.64
8,CN12,4G ,2,4,928.0,1126.0,1738.0,3739.0,1128.0,1406.0,1332.93,2778.4,4815.9,5360.86,5089.37,5089.17,4860.68,5409.69,5136.85,4862.35,4686.38,4690.73,4456.45,4218.87,601.72,669.82,635.93,635.97,607.56,676.06,641.86,607.58,585.78,585.97,556.82,527.37
9,CN12,4G ,2,8,1099.0,1480.0,1919.0,7366.0,1096.0,1380.0,1285.73,2674.4,5229.99,4954.63,4956.73,5096.5,4989.29,4839.9,4877.22,5009.47,4452.72,4339.47,4341.79,4570.78,653.24,618.91,619.08,636.25,623.09,604.42,609.11,625.54,556.53,542.07,542.2,571.26
10,CN12,4G ,2,12,1046.0,1398.0,1915.0,6049.0,1095.0,1400.0,1312.12,2741.8,5551.17,5550.12,5550.72,5549.85,5437.94,5441.73,5351.03,5438.29,4796.77,4799.75,4878.78,4798.28,693.18,693.07,693.14,693.21,679.26,679.48,668.11,679.26,599.36,599.54,609.41,599.47
11,CN12,4G ,2,24,1048.0,1483.0,1963.0,3261.0,1076.0,1404.0,1304.9,2720.6,5482.57,5482.81,5483.3,5483.98,5535.15,5536.63,5537.11,5534.84,4741.49,4742.26,4744.75,4744.11,684.76,684.68,684.74,684.79,691.22,691.45,691.4,691.22,592.53,592.72,592.89,592.67
12,CN12,4G ,4,1,1119.0,4660.0,40947.0,54579.0,410.0,1436.0,1016.33,3479.8,7908.92,7906.81,7907.96,7890.91,7495.28,7576.42,7575.37,7575.59,7573.82,7572.79,7576.12,7576.84,987.98,987.92,987.95,985.6,936.37,946.34,946.31,946.2,946.13,946.28,946.44,946.28
13,CN12,4G ,4,2,946.0,1247.0,15742.0,28967.0,936.0,1412.0,1226.76,4755.8,6768.24,7134.64,6733.29,6768.87,6800.14,6800.49,6765.47,6470.61,7162.36,6800.16,6801.35,6471.21,845.39,891.03,840.99,845.49,849.28,849.42,844.84,808.33,894.69,849.37,849.51,808.37
14,CN12,4G ,4,4,1040.0,1476.0,35293.0,52760.0,786.0,1410.0,1108.58,4098.6,8276.76,8069.81,8104.01,8064.87,8076.99,7756.08,7884.66,8112.41,7603.64,7603.39,7741.45,7945.34,1033.68,1007.8,1011.97,1007.17,1008.65,968.39,984.6,1013.06,949.42,949.45,966.64,992.15
15,CN12,4G ,4,8,1047.0,1411.0,1930.0,7412.0,1039.0,1365.0,1263.32,5227.8,8122.9,8432.23,8184.03,7836.95,8118.42,8342.67,8344.6,8176.32,8554.48,8572.1,8619.85,8641.13,1014.29,1052.96,1022.18,978.57,1013.73,1041.72,1041.95,1020.75,1068.18,1070.2,1076.53,1079.2
16,CN12,4G ,4,12,1077.0,1470.0,1922.0,2468.0,1054.0,1352.0,1255.0,5189.2,8208.76,8205.15,8182.03,8211.39,8299.41,8248.46,8307.97,8243.15,8470.85,8516.79,8506.08,8522.67,1025.22,1024.41,1021.62,1025.36,1036.42,1030.0,1037.33,1029.22,1057.77,1063.51,1062.5,1064.58
17,CN12,4G ,4,24,1099.0,1532.0,1922.0,2487.0,1041.0,1345.0,1245.38,5172.2,8401.04,8309.48,8266.87,8275.67,8297.1,8317.96,8257.6,8284.62,8234.53,8238.96,8207.82,8237.1,1049.05,1037.53,1032.39,1033.45,1036.26,1038.64,1030.98,1034.53,1028.64,1029.28,1025.39,1029.16
18,CN12,4G ,8,1,1660.0,28993.0,42598.0,81632.0,262.0,1393.0,512.7,4189.2,8349.35,8349.44,8350.62,8350.64,8271.79,8272.45,8271.47,8271.11,7965.89,7966.34,7967.98,7965.31,1042.77,1042.77,1042.79,1042.8,1032.93,1033.06,1033.03,1032.96,994.79,994.91,995.01,994.86
19,CN12,4G ,8,2,1385.0,27761.0,129814.0,150366.0,0.0,0.0,0.0,3413.6,8506.45,8369.06,8469.79,8579.5,8384.15,8613.81,8358.16,8842.8,7983.68,8186.57,8179.85,8414.57,1062.15,1045.0,1057.66,1071.33,1047.0,1075.53,1043.56,1104.13,996.92,1022.19,1021.48,1050.76
20,CN12,4G ,8,4,1339.0,22938.0,39217.0,45770.0,292.0,1365.0,606.18,4718.0,8847.68,9151.87,9017.71,9001.23,8844.29,8932.77,8838.18,8848.23,8928.62,8973.18,8860.43,8783.7,1104.82,1142.7,1125.96,1123.94,1104.45,1115.35,1103.62,1104.76,1114.91,1120.56,1106.35,1096.86
21,CN12,4G ,8,8,1411.0,23095.0,23829.0,24458.0,319.0,1344.0,580.31,4735.6,9257.77,9346.42,9301.41,9140.66,9271.32,9416.1,9174.18,9217.8,9475.68,9451.13,9597.63,9635.34,1156.16,1167.04,1161.53,1141.43,1157.93,1175.77,1145.59,1151.01,1183.25,1180.09,1198.44,1203.29
22,CN12,4G ,8,12,1476.0,22938.0,23725.0,24091.0,321.0,1333.0,575.23,4659.2,9143.86,9143.16,9145.2,9169.72,9183.52,9191.07,9243.18,9192.33,9496.95,9541.11,9598.02,9502.14,1141.98,1141.71,1142.02,1145.08,1146.97,1147.73,1154.21,1147.92,1186.11,1191.62,1198.78,1186.78
23,CN12,4G ,8,24,1555.0,22990.0,23777.0,24249.0,322.0,1322.0,569.28,4589.2,9156.13,9112.92,9205.2,9124.8,9254.2,9164.81,9223.37,9239.63,9460.28,9529.93,9481.33,9512.87,1143.31,1137.44,1149.02,1138.75,1155.64,1144.05,1151.34,1153.39,1181.38,1189.95,1183.87,1187.7
24,CN12,4G ,16,1,26241.0,88605.0,160852.0,178468.0,0.0,0.0,0.0,2908.6,9136.86,9136.63,9137.22,9137.62,9147.35,9148.26,9148.36,9148.09,9147.26,9147.56,9147.8,9148.19,1140.95,1140.92,1140.95,1140.95,1142.22,1142.28,1142.27,1142.24,1142.24,1142.29,1142.32,1142.27
25,CN12,4G ,16,2,32165.0,34472.0,64225.0,132645.0,129.0,983.0,208.17,3412.2,9092.69,9202.99,9092.56,9327.43,9039.44,9257.71,9156.66,9155.57,8963.55,8953.82,9086.78,8965.28,1135.32,1149.21,1135.31,1164.65,1128.74,1155.88,1143.26,1143.14,1119.39,1118.09,1134.74,1119.51
26,CN12,4G ,16,4,32060.0,33083.0,88553.0,126406.0,73.0,580.0,124.69,3416.4,9401.27,9341.54,9399.9,9400.06,9343.2,9343.38,9342.57,9342.52,9087.34,9084.92,9087.25,9142.38,1173.79,1166.39,1173.72,1173.71,1166.51,1166.61,1166.48,1166.5,1134.57,1134.47,1134.64,1141.59
27,CN12,4G ,16,8,31955.0,32899.0,115920.0,148741.0,74.0,591.0,124.44,3408.4,9651.2,9680.06,9676.27,9671.87,9630.33,9688.66,9634.42,9596.72,9546.43,9482.82,9549.12,9578.87,1204.99,1208.61,1208.08,1207.49,1202.3,1209.56,1202.81,1198.18,1191.92,1184.0,1192.38,1196.1
28,CN12,4G ,16,12,32060.0,32794.0,35390.0,36124.0,152.0,991.0,208.21,3402.4,9950.78,9883.17,9892.04,9881.48,9934.9,9852.35,9913.09,9863.22,9992.69,10088.15,10069.61,10099.63,1242.13,1233.69,1234.7,1233.48,1240.26,1229.97,1237.54,1231.34,1247.56,1259.36,1257.25,1260.88
29,CN12,4G ,16,24,32113.0,32584.0,35390.0,36124.0,153.0,967.0,207.2,3386.0,9898.79,9895.03,9877.71,9889.19,9902.21,9896.22,9911.49,9879.68,10047.97,10056.86,10092.15,10042.46,1235.62,1234.99,1233.09,1234.4,1235.9,1235.18,1237.0,1233.14,1254.37,1255.45,1259.85,1253.48
30,CN12,8G ,1,1,930.0,1162.0,1408.0,29085.0,1072.0,1493.0,1356.32,1428.2,4445.74,4445.74,2986.32,2988.07,4480.19,4481.63,3021.71,3020.45,4034.13,2868.72,2870.11,4034.52,555.53,555.46,373.44,373.47,559.76,559.91,377.81,377.7,504.04,358.55,358.63,504.13
31,CN12,8G ,1,2,961.0,1172.0,1437.0,19071.0,1055.0,1489.0,1351.04,1421.8,3715.33,3714.78,3715.47,3715.35,3749.43,3750.62,3749.95,3749.32,3522.32,3524.48,3525.02,3523.7,464.5,464.43,464.48,464.5,468.72,468.88,468.82,468.71,440.42,440.57,440.69,440.53
32,CN12,8G ,1,4,935.0,1155.0,1525.0,12360.0,1076.0,1510.0,1352.97,1424.0,3717.0,3714.85,3715.86,3716.04,3749.53,3750.81,3750.53,3749.77,3524.15,3525.8,3526.34,3525.66,464.49,464.44,464.49,464.51,468.73,468.88,468.83,468.73,440.59,440.73,440.82,440.69
33,CN12,8G ,1,8,951.0,1198.0,1942.0,4489.0,1068.0,1509.0,1360.02,1434.2,3714.29,3715.41,3715.9,3897.28,3601.78,3601.85,3438.64,3600.07,3599.49,3437.43,3603.71,3765.49,464.34,464.26,464.33,487.11,449.99,450.13,429.61,449.98,449.98,429.62,450.22,470.56
34,CN12,8G ,1,12,1045.0,1316.0,1932.0,4008.0,1079.0,1491.0,1351.38,1420.4,3704.09,3702.72,3703.33,3704.72,3737.17,3739.25,3738.17,3737.94,3438.94,3438.31,3439.89,3438.1,462.72,462.67,462.7,462.76,466.94,467.11,467.04,466.94,429.6,429.71,429.81,429.68
35,CN12,8G ,1,24,1303.0,1568.0,2166.0,3936.0,1049.0,1421.0,1271.41,1335.6,3557.86,3557.02,3557.38,3558.65,3366.62,3367.49,3367.16,3366.02,3365.91,3366.17,3366.74,3367.13,444.23,444.16,444.19,444.24,420.27,420.41,420.36,420.25,420.27,420.39,420.49,420.35
36,CN12,8G ,2,1,864.0,1085.0,1381.0,31667.0,1102.0,1454.0,1356.19,2815.0,6771.35,6770.62,6771.65,6772.35,6803.37,6803.99,6803.57,6803.2,6413.48,6412.56,6414.67,6413.33,846.05,846.02,846.05,846.1,849.96,850.09,850.05,849.96,801.23,801.33,801.44,801.32
37,CN12,8G ,2,2,864.0,1067.0,1407.0,15860.0,1148.0,1418.0,1353.17,2820.0,6625.86,6625.38,6624.99,6626.22,6655.77,6655.98,6656.81,6655.85,6048.16,6050.51,6050.19,6048.96,827.67,827.66,827.69,827.72,831.51,831.62,831.6,831.52,755.69,755.9,755.86,755.65
38,CN12,8G ,2,4,927.0,1152.0,1689.0,9378.0,1109.0,1415.0,1333.96,2769.8,6772.43,6774.59,6772.64,6774.44,6535.48,6535.67,6535.97,6534.46,6173.51,6173.06,6175.09,6173.01,846.08,846.08,846.09,846.15,816.14,816.31,816.25,816.17,771.07,771.15,771.26,771.14
39,CN12,8G ,2,8,1119.0,1493.0,2232.0,9038.0,1088.0,1378.0,1286.76,2674.6,6507.93,6358.81,6359.63,6494.12,6445.01,6297.47,6281.96,6446.31,6295.77,6162.05,6297.34,6445.77,812.67,794.05,794.08,810.86,804.8,786.31,784.42,804.83,786.22,769.56,786.38,804.88
40,CN12,8G ,2,12,1004.0,1381.0,1960.0,5711.0,1103.0,1412.0,1318.75,2763.8,7336.53,7336.55,7337.83,7336.98,7224.37,7225.07,7224.99,7224.44,6634.16,6633.89,6634.76,6632.94,916.17,916.12,916.17,916.17,901.99,902.14,902.09,902.0,828.37,828.48,828.58,828.44
41,CN12,8G ,2,24,1084.0,1515.0,2142.0,5492.0,1051.0,1369.0,1303.46,2723.6,7337.74,7337.31,7337.9,7277.87,6782.23,6782.51,6837.44,6782.42,6634.6,6632.1,6633.73,6631.51,916.2,916.14,916.19,908.68,846.79,846.92,853.69,846.8,828.41,828.52,828.6,828.49
42,CN12,8G ,4,1,1250.0,10997.0,45666.0,57200.0,409.0,1426.0,871.18,2997.8,9041.25,9039.71,8785.7,8764.04,8591.37,8591.43,8592.12,8591.7,8591.23,8591.81,8592.59,8591.14,1129.12,1129.06,1097.27,1094.53,1073.02,1073.1,1073.1,1073.02,1073.03,1073.13,1073.18,1073.07
43,CN12,8G ,4,2,1129.0,2689.0,35494.0,68472.0,536.0,1418.0,1025.61,4183.8,8965.99,9040.04,9197.75,9004.09,8837.68,8987.21,8729.53,8789.59,8798.96,8718.1,8866.54,8818.35,1119.8,1129.01,1148.74,1124.62,1103.56,1122.41,1090.09,1097.69,1098.82,1088.73,1107.2,1101.32
44,CN12,8G ,4,4,1122.0,1775.0,78801.0,107899.0,246.0,1421.0,959.8,3351.4,8573.01,8571.92,8573.91,8367.08,8178.82,8179.03,8179.56,8179.41,8066.14,8259.06,8067.72,8067.45,1070.52,1070.46,1070.6,1044.82,1021.27,1021.29,1021.35,1021.28,1007.4,1031.49,1007.47,1007.38
45,CN12,8G ,4,8,1055.0,1617.0,16004.0,16476.0,657.0,1375.0,1149.46,4686.4,9296.57,9524.35,9100.69,9350.3,9232.77,9125.21,9226.43,9144.94,9277.24,9448.79,9428.43,9271.33,1160.72,1189.31,1136.33,1167.58,1152.85,1139.45,1152.04,1141.85,1158.6,1179.99,1177.33,1157.63
46,CN12,8G ,4,12,1070.0,1627.0,16057.0,16476.0,657.0,1368.0,1144.14,4651.0,9230.41,9230.55,9258.71,9217.01,9263.22,9311.5,9259.85,9312.29,9526.43,9562.55,9604.18,9629.73,1152.55,1152.72,1156.0,1150.99,1156.64,1162.76,1156.33,1162.86,1189.74,1194.18,1199.5,1202.35
47,CN12,8G ,4,24,1096.0,1696.0,16030.0,16450.0,658.0,1346.0,1140.29,4607.2,9164.46,9216.45,9197.02,9122.49,9301.12,9317.22,9287.06,9201.44,9511.23,9557.43,9516.22,9577.78,1144.36,1150.95,1148.24,1139.21,1161.42,1163.42,1159.69,1148.93,1187.89,1193.66,1188.53,1196.24
