,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm2_nvme0_io,pm2_nvme1_io,pm2_nvme2_io,pm2_nvme3_io,pm3_nvme0_io,pm3_nvme1_io,pm3_nvme2_io,pm3_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write,pm2_nvme0_write,pm2_nvme1_write,pm2_nvme2_write,pm2_nvme3_write,pm3_nvme0_write,pm3_nvme1_write,pm3_nvme2_write,pm3_nvme3_write
0,CN10,4G ,1,1,949.0,1116.0,1283.0,3723.0,1234.0,1453.0,1371.33,1445.4,3378.22,3379.27,2285.64,2285.49,3426.68,3428.43,2334.19,2332.96,2941.45,2162.21,2162.49,2942.18,422.73,422.65,286.18,286.22,428.81,429.05,292.45,292.29,368.13,270.79,270.91,368.24
1,CN10,4G ,1,2,991.0,1145.0,1512.0,2323.0,1243.0,1498.0,1366.4,1450.0,2831.53,2830.77,3377.04,2831.91,2798.52,2800.08,2799.88,2331.42,2553.37,3021.77,2553.56,2008.3,354.38,354.3,422.55,354.4,350.25,350.47,350.41,291.74,319.36,378.06,319.69,251.21
2,CN10,4G ,1,4,933.0,1119.0,1532.0,2343.0,1269.0,1481.0,1395.04,1475.8,3024.54,2710.41,2790.37,2480.46,3073.58,2801.26,2839.12,2799.75,2551.87,2592.83,2280.73,2552.74,378.35,339.25,349.1,310.18,384.39,350.47,355.29,350.26,319.35,324.43,285.55,319.47
3,CN10,4G ,1,8,951.0,1149.0,1860.0,17433.0,1205.0,1498.0,1388.05,1463.4,2653.02,2672.98,2556.94,2790.86,2855.19,2604.18,2605.02,2718.81,2653.67,2458.5,2554.64,2652.18,331.77,334.14,319.57,348.86,357.01,325.53,325.48,339.95,331.55,307.37,319.68,331.64
4,CN10,4G ,1,12,960.0,1181.0,1830.0,2238.0,1278.0,1484.0,1407.2,1486.4,2743.59,2745.65,2744.83,2745.72,2627.56,2627.88,2629.61,2628.77,2462.69,2464.84,2466.3,2464.05,343.04,342.96,343.02,343.07,328.41,328.63,328.57,328.43,307.9,308.1,308.22,308.01
5,CN10,4G ,1,24,1250.0,1532.0,2153.0,2526.0,1233.0,1406.0,1342.95,1410.0,2635.43,2635.51,2635.04,2636.63,2600.6,2602.28,2601.66,2599.31,2433.05,2438.31,2437.83,2436.11,329.2,329.12,329.17,329.23,324.75,324.97,324.91,324.76,304.35,304.53,304.67,304.46
6,CN10,4G ,2,1,878.0,1028.0,1234.0,7776.0,1230.0,1403.0,1341.56,2769.0,5406.52,5405.46,5407.1,5406.53,5453.73,5454.16,5454.44,5452.48,4693.89,4692.76,4694.73,4694.98,675.92,675.84,675.9,675.96,681.8,682.03,681.96,681.8,586.58,586.77,586.89,586.68
7,CN10,4G ,2,2,905.0,1086.0,1270.0,3021.0,1226.0,1390.0,1334.88,2777.8,5167.0,4541.18,5089.56,5169.93,5215.15,5605.9,5135.39,5057.13,4102.04,4984.28,4632.65,4572.61,645.94,567.82,636.16,645.97,651.48,700.45,641.86,631.96,513.02,622.93,579.15,571.64
8,CN10,4G ,2,4,983.0,1221.0,1716.0,3696.0,1240.0,1360.0,1312.43,2731.4,4815.9,5360.86,5089.37,5089.17,4860.68,5409.69,5136.85,4862.35,4686.38,4690.73,4456.45,4218.87,601.72,669.82,635.93,635.97,607.56,676.06,641.86,607.58,585.78,585.97,556.82,527.37
9,CN10,4G ,2,8,1055.0,1460.0,1907.0,3303.0,1237.0,1359.0,1299.43,2707.6,5229.99,4954.63,4956.73,5096.5,4989.29,4839.9,4877.22,5009.47,4452.72,4339.47,4341.79,4570.78,653.24,618.91,619.08,636.25,623.09,604.42,609.11,625.54,556.53,542.07,542.2,571.26
10,CN10,4G ,2,12,995.0,1384.0,1833.0,2664.0,1219.0,1386.0,1336.95,2795.8,5551.17,5550.12,5550.72,5549.85,5437.94,5441.73,5351.03,5438.29,4796.77,4799.75,4878.78,4798.28,693.18,693.07,693.14,693.21,679.26,679.48,668.11,679.26,599.36,599.54,609.41,599.47
11,CN10,4G ,2,24,1006.0,1434.0,1909.0,2704.0,1198.0,1378.0,1329.47,2771.8,5482.57,5482.81,5483.3,5483.98,5535.15,5536.63,5537.11,5534.84,4741.49,4742.26,4744.75,4744.11,684.76,684.68,684.74,684.79,691.22,691.45,691.4,691.22,592.53,592.72,592.89,592.67
12,CN10,4G ,4,1,1059.0,5967.0,38719.0,51328.0,385.0,1400.0,1022.08,3504.2,7908.92,7906.81,7907.96,7890.91,7495.28,7576.42,7575.37,7575.59,7573.82,7572.79,7576.12,7576.84,987.98,987.92,987.95,985.6,936.37,946.34,946.31,946.2,946.13,946.28,946.44,946.28
13,CN10,4G ,4,2,1030.0,3573.0,35652.0,53399.0,618.0,1372.0,1085.75,3857.6,6768.24,7134.64,6733.29,6768.87,6800.14,6800.49,6765.47,6470.61,7162.36,6800.16,6801.35,6471.21,845.39,891.03,840.99,845.49,849.28,849.42,844.84,808.33,894.69,849.37,849.51,808.37
14,CN10,4G ,4,4,955.0,1253.0,9801.0,16807.0,1112.0,1370.0,1233.61,4978.8,8276.76,8069.81,8104.01,8064.87,8076.99,7756.08,7884.66,8112.41,7603.64,7603.39,7741.45,7945.34,1033.68,1007.8,1011.97,1007.17,1008.65,968.39,984.6,1013.06,949.42,949.45,966.64,992.15
15,CN10,4G ,4,8,995.0,1342.0,6606.0,10296.0,1148.0,1364.0,1252.02,5117.6,8122.9,8432.23,8184.03,7836.95,8118.42,8342.67,8344.6,8176.32,8554.48,8572.1,8619.85,8641.13,1014.29,1052.96,1022.18,978.57,1013.73,1041.72,1041.95,1020.75,1068.18,1070.2,1076.53,1079.2
16,CN10,4G ,4,12,1007.0,1355.0,1715.0,2428.0,1197.0,1335.0,1269.46,5208.4,8208.76,8205.15,8182.03,8211.39,8299.41,8248.46,8307.97,8243.15,8470.85,8516.79,8506.08,8522.67,1025.22,1024.41,1021.62,1025.36,1036.42,1030.0,1037.33,1029.22,1057.77,1063.51,1062.5,1064.58
17,CN10,4G ,4,24,1053.0,1443.0,1876.0,2541.0,1129.0,1323.0,1237.64,5076.2,8401.04,8309.48,8266.87,8275.67,8297.1,8317.96,8257.6,8284.62,8234.53,8238.96,8207.82,8237.1,1049.05,1037.53,1032.39,1033.45,1036.26,1038.64,1030.98,1034.53,1028.64,1029.28,1025.39,1029.16
18,CN10,4G ,8,1,3149.0,33922.0,85039.0,106640.0,176.0,1397.0,502.46,3393.8,8349.35,8349.44,8350.62,8350.64,8271.79,8272.45,8271.47,8271.11,7965.89,7966.34,7967.98,7965.31,1042.77,1042.77,1042.79,1042.8,1032.93,1033.06,1033.03,1032.96,994.79,994.91,995.01,994.86
19,CN10,4G ,8,2,1891.0,34419.0,132121.0,154141.0,81.0,839.0,282.33,3015.2,8506.45,8369.06,8469.79,8579.5,8384.15,8613.81,8358.16,8842.8,7983.68,8186.57,8179.85,8414.57,1062.15,1045.0,1057.66,1071.33,1047.0,1075.53,1043.56,1104.13,996.92,1022.19,1021.48,1050.76
20,CN10,4G ,8,4,1385.0,35547.0,97911.0,117310.0,123.0,837.0,311.67,3896.6,8847.68,9151.87,9017.71,9001.23,8844.29,8932.77,8838.18,8848.23,8928.62,8973.18,8860.43,8783.7,1104.82,1142.7,1125.96,1123.94,1104.45,1115.35,1103.62,1104.76,1114.91,1120.56,1106.35,1096.86
21,CN10,4G ,8,8,1466.0,35363.0,116366.0,133300.0,182.0,1346.0,500.93,3976.4,9257.77,9346.42,9301.41,9140.66,9271.32,9416.1,9174.18,9217.8,9475.68,9451.13,9597.63,9635.34,1156.16,1167.04,1161.53,1141.43,1157.93,1175.77,1145.59,1151.01,1183.25,1180.09,1198.44,1203.29
22,CN10,4G ,8,12,1414.0,22990.0,23777.0,24301.0,321.0,1335.0,577.93,4710.2,9143.86,9143.16,9145.2,9169.72,9183.52,9191.07,9243.18,9192.33,9496.95,9541.11,9598.02,9502.14,1141.98,1141.71,1142.02,1145.08,1146.97,1147.73,1154.21,1147.92,1186.11,1191.62,1198.78,1186.78
23,CN10,4G ,8,24,1444.0,23147.0,23882.0,24353.0,322.0,1345.0,575.62,4653.8,9156.13,9112.92,9205.2,9124.8,9254.2,9164.81,9223.37,9239.63,9460.28,9529.93,9481.33,9512.87,1143.31,1137.44,1149.02,1138.75,1155.64,1144.05,1151.34,1153.39,1181.38,1189.95,1183.87,1187.7
24,CN10,4G ,16,1,22728.0,81317.0,158754.0,177210.0,0.0,0.0,0.0,2916.4,9136.86,9136.63,9137.22,9137.62,9147.35,9148.26,9148.36,9148.09,9147.26,9147.56,9147.8,9148.19,1140.95,1140.92,1140.95,1140.95,1142.22,1142.28,1142.27,1142.24,1142.24,1142.29,1142.32,1142.27
25,CN10,4G ,16,2,21889.0,96653.0,150681.0,170918.0,0.0,0.0,0.0,2955.4,9092.69,9202.99,9092.56,9327.43,9039.44,9257.71,9156.66,9155.57,8963.55,8953.82,9086.78,8965.28,1135.32,1149.21,1135.31,1164.65,1128.74,1155.88,1143.26,1143.14,1119.39,1118.09,1134.74,1119.51
26,CN10,4G ,16,4,28076.0,88447.0,154141.0,178468.0,0.0,0.0,0.0,3030.6,9401.27,9341.54,9399.9,9400.06,9343.2,9343.38,9342.57,9342.52,9087.34,9084.92,9087.25,9142.38,1173.79,1166.39,1173.72,1173.71,1166.51,1166.61,1166.48,1166.5,1134.57,1134.47,1134.64,1141.59
27,CN10,4G ,16,8,27551.0,119852.0,161271.0,193987.0,0.0,0.0,0.0,3122.0,9651.2,9680.06,9676.27,9671.87,9630.33,9688.66,9634.42,9596.72,9546.43,9482.82,9549.12,9578.87,1204.99,1208.61,1208.08,1207.49,1202.3,1209.56,1202.81,1198.18,1191.92,1184.0,1192.38,1196.1
28,CN10,4G ,16,12,32375.0,35180.0,84043.0,90230.0,92.0,651.0,124.76,3418.6,9950.78,9883.17,9892.04,9881.48,9934.9,9852.35,9913.09,9863.22,9992.69,10088.15,10069.61,10099.63,1242.13,1233.69,1234.7,1233.48,1240.26,1229.97,1237.54,1231.34,1247.56,1259.36,1257.25,1260.88
29,CN10,4G ,16,24,32322.0,34026.0,57043.0,61552.0,144.0,1100.0,207.04,3423.6,9898.79,9895.03,9877.71,9889.19,9902.21,9896.22,9911.49,9879.68,10047.97,10056.86,10092.15,10042.46,1235.62,1234.99,1233.09,1234.4,1235.9,1235.18,1237.0,1233.14,1254.37,1255.45,1259.85,1253.48
30,CN10,8G ,1,1,868.0,1056.0,1240.0,33371.0,1209.0,1541.0,1423.33,1493.2,4445.74,4445.74,2986.32,2988.07,4480.19,4481.63,3021.71,3020.45,4034.13,2868.72,2870.11,4034.52,555.53,555.46,373.44,373.47,559.76,559.91,377.81,377.7,504.04,358.55,358.63,504.13
31,CN10,8G ,1,2,881.0,1068.0,1326.0,20303.0,1282.0,1508.0,1424.84,1498.0,3715.33,3714.78,3715.47,3715.35,3749.43,3750.62,3749.95,3749.32,3522.32,3524.48,3525.02,3523.7,464.5,464.43,464.48,464.5,468.72,468.88,468.82,468.71,440.42,440.57,440.69,440.53
32,CN10,8G ,1,4,889.0,1086.0,1407.0,9031.0,1216.0,1521.0,1435.03,1506.0,3717.0,3714.85,3715.86,3716.04,3749.53,3750.81,3750.53,3749.77,3524.15,3525.8,3526.34,3525.66,464.49,464.44,464.49,464.51,468.73,468.88,468.83,468.73,440.59,440.73,440.82,440.69
33,CN10,8G ,1,8,892.0,1086.0,1824.0,5050.0,1249.0,1512.0,1437.89,1510.2,3714.29,3715.41,3715.9,3897.28,3601.78,3601.85,3438.64,3600.07,3599.49,3437.43,3603.71,3765.49,464.34,464.26,464.33,487.11,449.99,450.13,429.61,449.98,449.98,429.62,450.22,470.56
34,CN10,8G ,1,12,918.0,1133.0,1843.0,5109.0,1289.0,1498.0,1444.24,1516.0,3704.09,3702.72,3703.33,3704.72,3737.17,3739.25,3738.17,3737.94,3438.94,3438.31,3439.89,3438.1,462.72,462.67,462.7,462.76,466.94,467.11,467.04,466.94,429.6,429.71,429.81,429.68
35,CN10,8G ,1,24,1234.0,1453.0,1953.0,4119.0,1229.0,1429.0,1367.87,1436.2,3557.86,3557.02,3557.38,3558.65,3366.62,3367.49,3367.16,3366.02,3365.91,3366.17,3366.74,3367.13,444.23,444.16,444.19,444.24,420.27,420.41,420.36,420.25,420.27,420.39,420.49,420.35
36,CN10,8G ,2,1,848.0,972.0,1188.0,25140.0,1236.0,1393.0,1353.74,2828.0,6771.35,6770.62,6771.65,6772.35,6803.37,6803.99,6803.57,6803.2,6413.48,6412.56,6414.67,6413.33,846.05,846.02,846.05,846.1,849.96,850.09,850.05,849.96,801.23,801.33,801.44,801.32
37,CN10,8G ,2,2,887.0,1049.0,1260.0,18010.0,1226.0,1391.0,1338.99,2773.8,6625.86,6625.38,6624.99,6626.22,6655.77,6655.98,6656.81,6655.85,6048.16,6050.51,6050.19,6048.96,827.67,827.66,827.69,827.72,831.51,831.62,831.6,831.52,755.69,755.9,755.86,755.65
38,CN10,8G ,2,4,975.0,1234.0,1732.0,11888.0,1213.0,1377.0,1328.76,2768.6,6772.43,6774.59,6772.64,6774.44,6535.48,6535.67,6535.97,6534.46,6173.51,6173.06,6175.09,6173.01,846.08,846.08,846.09,846.15,816.14,816.31,816.25,816.17,771.07,771.15,771.26,771.14
39,CN10,8G ,2,8,1089.0,1473.0,2104.0,8755.0,1205.0,1372.0,1303.25,2697.6,6507.93,6358.81,6359.63,6494.12,6445.01,6297.47,6281.96,6446.31,6295.77,6162.05,6297.34,6445.77,812.67,794.05,794.08,810.86,804.8,786.31,784.42,804.83,786.22,769.56,786.38,804.88
40,CN10,8G ,2,12,1005.0,1365.0,1807.0,5295.0,1211.0,1388.0,1331.82,2788.2,7336.53,7336.55,7337.83,7336.98,7224.37,7225.07,7224.99,7224.44,6634.16,6633.89,6634.76,6632.94,916.17,916.12,916.17,916.17,901.99,902.14,902.09,902.0,828.37,828.48,828.58,828.44
41,CN10,8G ,2,24,1022.0,1450.0,1997.0,6764.0,1196.0,1397.0,1329.71,2770.6,7337.74,7337.31,7337.9,7277.87,6782.23,6782.51,6837.44,6782.42,6634.6,6632.1,6633.73,6631.51,916.2,916.14,916.19,908.68,846.79,846.92,853.69,846.8,828.41,828.52,828.6,828.49
42,CN10,8G ,4,1,1185.0,11705.0,43673.0,55627.0,398.0,1372.0,868.81,3018.4,9041.25,9039.71,8785.7,8764.04,8591.37,8591.43,8592.12,8591.7,8591.23,8591.81,8592.59,8591.14,1129.12,1129.06,1097.27,1094.53,1073.02,1073.1,1073.1,1073.02,1073.03,1073.13,1073.18,1073.07
43,CN10,8G ,4,2,1181.0,7327.0,49257.0,74030.0,431.0,1377.0,910.43,3537.0,8965.99,9040.04,9197.75,9004.09,8837.68,8987.21,8729.53,8789.59,8798.96,8718.1,8866.54,8818.35,1119.8,1129.01,1148.74,1124.62,1103.56,1122.41,1090.09,1097.69,1098.82,1088.73,1107.2,1101.32
44,CN10,8G ,4,4,1391.0,10502.0,77857.0,109157.0,307.0,1391.0,768.91,3003.6,8573.01,8571.92,8573.91,8367.08,8178.82,8179.03,8179.56,8179.41,8066.14,8259.06,8067.72,8067.45,1070.52,1070.46,1070.6,1044.82,1021.27,1021.29,1021.35,1021.28,1007.4,1031.49,1007.47,1007.38
45,CN10,8G ,4,8,1162.0,2074.0,72404.0,88631.0,466.0,1336.0,918.78,3728.8,9296.57,9524.35,9100.69,9350.3,9232.77,9125.21,9226.43,9144.94,9277.24,9448.79,9428.43,9271.33,1160.72,1189.31,1136.33,1167.58,1152.85,1139.45,1152.04,1141.85,1158.6,1179.99,1177.33,1157.63
46,CN10,8G ,4,12,1113.0,6994.0,19163.0,19713.0,650.0,1317.0,1035.21,4248.0,9230.41,9230.55,9258.71,9217.01,9263.22,9311.5,9259.85,9312.29,9526.43,9562.55,9604.18,9629.73,1152.55,1152.72,1156.0,1150.99,1156.64,1162.76,1156.33,1162.86,1189.74,1194.18,1199.5,1202.35
47,CN10,8G ,4,24,1112.0,10458.0,16266.0,16817.0,653.0,1327.0,1042.46,4237.6,9164.46,9216.45,9197.02,9122.49,9301.12,9317.22,9287.06,9201.44,9511.23,9557.43,9516.22,9577.78,1144.36,1150.95,1148.24,1139.21,1161.42,1163.42,1159.69,1148.93,1187.89,1193.66,1188.53,1196.24
48,CN10,8G ,8,1,7150.0,42939.0,100978.0,121111.0,123.0,1110.0,336.57,2832.0,9147.81,9146.92,9147.49,9146.8,9097.75,9097.86,9097.82,9097.71,8980.94,8981.23,8980.88,8980.45,1142.27,1142.23,1142.27,1142.24,1136.05,1136.09,1136.07,1136.04,1121.41,1121.46,1121.47,1121.43
49,CN10,8G ,8,2,3437.0,49860.0,126773.0,149212.0,20.0,277.0,78.54,2786.6,9013.46,9013.49,9012.95,9013.33,9023.41,9023.53,8797.36,9023.74,8906.96,9132.94,8907.48,8906.38,1125.44,1125.43,1125.43,1125.46,1126.68,1126.72,1098.47,1126.71,1112.16,1140.43,1112.24,1112.16
50,CN10,8G ,8,4,3680.0,57777.0,120534.0,141872.0,0.0,0.0,0.0,2826.2,9138.84,9138.67,9139.44,9251.99,8971.56,9085.34,9084.78,9084.66,8901.66,8902.4,8902.42,8901.08,1141.11,1141.08,1141.15,1155.28,1120.2,1134.4,1134.34,1134.32,1111.52,1111.61,1111.68,1111.63
51,CN10,8G ,8,8,9036.0,55050.0,129709.0,151205.0,154.0,1358.0,378.39,3082.8,9605.05,9645.69,9604.29,9565.52,9511.35,9434.87,9457.05,9630.65,9221.35,9283.19,9284.84,9224.18,1199.29,1204.43,1199.2,1194.45,1187.62,1178.08,1180.86,1202.54,1151.43,1159.26,1159.44,1151.92
52,CN10,8G ,8,12,21784.0,23514.0,63046.0,72168.0,269.0,1347.0,414.51,3446.4,9906.22,9920.2,9870.55,9929.54,9901.91,9893.35,9927.36,9897.95,10054.39,10053.59,10039.15,10077.37,1236.92,1238.69,1232.45,1239.84,1236.42,1235.36,1239.6,1235.92,1255.56,1255.42,1253.6,1258.49
53,CN10,8G ,8,24,21785.0,23514.0,46347.0,51695.0,289.0,1358.0,410.56,3404.4,9920.46,9907.59,9904.76,9908.63,9911.32,9884.22,9885.93,9924.49,10028.35,10017.46,10084.48,10101.45,1238.56,1236.89,1236.37,1236.89,1237.37,1234.01,1234.23,1239.03,1252.16,1250.72,1258.97,1260.99
54,CN10,8G ,16,1,23305.0,80373.0,140929.0,201746.0,0.0,0.0,0.0,2535.4,7430.87,8267.39,8450.78,8390.63,8409.45,7151.44,8810.75,9882.84,7330.19,9721.73,6556.78,9187.84,927.85,1032.3,1055.17,1047.71,1049.99,892.88,1100.08,1233.94,915.25,1213.91,818.68,1147.28
55,CN10,8G ,16,2,25664.0,97623.0,150471.0,174273.0,0.0,0.0,0.0,2818.4,8125.79,8960.97,8891.96,9407.11,8827.86,8255.74,9379.43,8860.11,9348.26,9460.68,9997.95,9941.79,1014.58,1118.72,1110.2,1174.44,1102.19,1030.81,1171.08,1106.23,1167.05,1181.23,1248.25,1241.23
56,CN10,8G ,16,4,25297.0,98671.0,146276.0,165465.0,0.0,0.0,0.0,2773.8,9439.79,9499.58,10330.89,9378.29,9529.61,10243.79,9345.93,9825.46,9968.65,9493.24,9609.73,9789.14,1178.63,1186.07,1289.76,1170.87,1189.81,1278.9,1166.86,1226.71,1244.55,1185.2,1199.89,1222.14
57,CN10,8G ,16,8,27447.0,115238.0,156238.0,171757.0,0.0,0.0,0.0,2854.0,9995.56,9994.25,10025.15,9995.49,9932.21,9962.12,10057.38,9932.6,9894.4,10018.3,9894.09,9831.43,1247.82,1247.76,1251.58,1247.86,1240.01,1243.79,1255.65,1240.08,1235.34,1250.8,1235.33,1227.41
58,CN10,8G ,16,12,32322.0,54526.0,107584.0,117965.0,61.0,437.0,73.35,3018.0,10243.36,10222.93,10246.65,10307.58,10279.09,10251.82,10212.96,10227.27,10273.74,10307.25,10329.5,10317.95,1278.61,1276.17,1279.03,1286.65,1283.17,1279.79,1275.05,1276.72,1282.62,1286.79,1289.71,1288.2
59,CN10,8G ,16,24,32375.0,35180.0,75445.0,86980.0,92.0,663.0,110.13,3045.8,10252.67,10249.15,10269.91,10244.12,10227.15,10247.61,10232.94,10222.1,10250.83,10249.04,10243.04,10217.13,1279.8,1279.11,1281.91,1278.73,1276.45,1278.86,1277.17,1275.89,1279.69,1279.31,1278.52,1275.4
60,CN10,16G ,1,1,784.0,961.0,1181.0,26660.0,1276.0,1566.0,1495.51,1569.2,5188.1,3547.24,3549.6,5187.65,5101.72,3570.64,3571.15,5101.56,5101.47,3571.6,3571.46,5102.33,647.86,443.24,443.24,647.89,637.05,445.94,445.94,637.08,637.06,445.99,446.0,637.14
61,CN10,16G ,1,2,848.0,998.0,1244.0,18416.0,1260.0,1514.0,1453.48,1525.6,3610.46,4422.92,5360.35,4485.94,3570.18,5321.77,5320.38,4445.36,3514.62,5210.78,4390.3,3515.18,451.19,552.61,669.65,560.46,446.12,664.66,664.64,555.38,439.18,650.9,548.53,439.23
62,CN10,16G ,1,4,820.0,971.0,1224.0,10499.0,1296.0,1525.0,1477.5,1550.4,4421.99,4859.29,3984.5,4421.74,4390.18,4390.16,3953.02,4417.46,4688.87,4279.47,4252.33,4306.75,552.45,607.03,497.85,552.47,548.42,548.48,493.87,551.87,585.74,534.63,531.24,538.0
63,CN10,16G ,1,8,859.0,1017.0,1696.0,4876.0,1233.0,1499.0,1446.81,1518.0,4768.42,4548.91,4580.74,4549.8,4445.85,4227.67,4446.18,4664.66,4115.71,4335.76,4364.1,4334.86,595.6,568.28,572.22,568.35,555.36,528.14,555.43,582.71,514.18,541.6,545.04,541.54
