0727-1914
PM1,1M,1,1,1,1237,1237,1237,1237,524,,,
PM1,1M,2,1,1,1369,1369,1369,1369,699,,,
PM1,1M,4,1,1,1975,1975,1975,1975,1398,,,
PM1,1M,8,1,1,1598,1598,1598,1598,1398,,,
PM1,16M,1,1,1,1237,1237,1237,1237,839,,,
PM1,16M,2,1,1,1369,1401,1401,1401,1525,,,
PM1,16M,4,1,1,1893,1942,1942,1942,2314,,,
PM1,16M,8,1,1,3032,3228,3359,3359,2796,,,
PM1,64M,1,1,1,1221,1270,1270,1270,987,,,
PM1,64M,2,1,1,1647,1680,1696,1696,1699,,,
PM1,64M,4,1,1,2040,3032,3163,3163,2532,,,
PM1,64M,8,1,1,3359,4080,4359,4359,2841,,,
